codigo_ine,municipio,provincia,municipio_nombre_humano,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades
47110,Parrilla (La),Valladolid,La Parrilla,1,0,0,0,0
45130,Parrillas,Toledo,Parrillas,1,0,0,1,0
4072,Partaloa,Almería,Partaloa,1,0,0,0,0
9255,Partido de la Sierra en Tobalina,Burgos,Partido de la Sierra en Tobalina,3,0,0,0,0
20064,Pasaia,Gipuzkoa,Pasaia,3,0,0,12,0
10138,Pasarón de la Vera,Cáceres,Pasarón de la Vera,1,0,0,0,0
5181,Pascualcobo,Ávila,Pascualcobo,0,0,0,0,0
38027,Paso (El),Santa Cruz de Tenerife,El Paso,1,0,0,6,0
43101,Passanant i Belltall,Tarragona,Passanant i Belltall,2,0,0,0,0
37233,Pastores,Salamanca,Pastores,1,0,0,0,0
27044,Pastoriza (A),Lugo,A Pastoriza,2,0,0,2,0
19212,Pastrana,Guadalajara,Pastrana,1,1,0,0,0
50203,Pastriz,Zaragoza,Pastriz,1,0,0,2,0
46190,Paterna,Valencia,Paterna,7,1,0,49,2
11025,Paterna de Rivera,Cádiz,Paterna de Rivera,1,1,0,5,0
21056,Paterna del Campo,Huelva,Paterna del Campo,1,1,0,4,0
2058,Paterna del Madera,Albacete,Paterna del Madera,1,0,0,0,0
4073,Paterna del Río,Almería,Paterna del Río,1,0,0,1,0
28107,Patones,Madrid,Patones,1,0,0,0,0
17128,Pau,Girona,Pau,1,0,0,1,0
43102,Paüls,Tarragona,Paüls,1,0,0,2,0
12088,Pavías,Castellón,Pavías,1,0,0,0,0
21057,Paymogo,Huelva,Paymogo,1,0,0,3,0
37234,Payo (El),Salamanca,El Payo,1,0,0,0,0
34124,Payo de Ojeda,Palencia,Payo de Ojeda,1,0,0,0,0
36037,Pazos de Borbén,Pontevedra,Pazos de Borbén,1,0,0,0,0
26113,Pazuengos,La Rioja,Pazuengos,1,0,0,0,0
23066,Peal de Becerro,Jaén,Peal de Becerro,2,1,0,5,0
4074,Pechina,Almería,Pechina,1,0,0,4,0
16153,Pedernoso (El),Cuenca,El Pedernoso,1,0,0,1,0
27045,Pedrafita do Cebreiro,Lugo,Pedrafita do Cebreiro,1,1,0,1,0
47111,Pedraja de Portillo (La),Valladolid,La Pedraja de Portillo,1,0,0,1,0
47112,Pedrajas de San Esteban,Valladolid,Pedrajas de San Esteban,1,0,0,3,0
46191,Pedralba,Valencia,Pedralba,1,1,0,0,0
49145,Pedralba de la Pradería,Zamora,Pedralba de la Pradería,3,0,0,0,0
40156,Pedraza,Segovia,Pedraza,3,0,0,0,0
37235,Pedraza de Alba,Salamanca,Pedraza de Alba,1,0,0,0,0
34125,Pedraza de Campos,Palencia,Pedraza de Campos,1,0,0,0,0
19213,Pedregal (El),Guadalajara,El Pedregal,1,0,0,0,0
3101,Pedreguer,Alicante,Pedreguer,1,1,0,7,0
41072,Pedrera,Sevilla,Pedrera,1,0,0,5,0
17129,Pedret i Marzà,Girona,Pedret i Marzà,1,0,0,0,0
28108,Pedrezuela,Madrid,Pedrezuela,1,0,0,7,0
14050,Pedro Abad,Córdoba,Pedro Abad,1,0,0,6,0
5182,Pedro Bernardo,Ávila,Pedro Bernardo,1,0,0,0,0
18152,Pedro Martínez,Granada,Pedro Martínez,1,1,0,3,0
13061,Pedro Muñoz,Ciudad Real,Pedro Muñoz,1,1,0,8,0
5183,Pedro-Rodríguez,Ávila,Pedro-Rodríguez,1,0,0,0,0
14051,Pedroche,Córdoba,Pedroche,1,0,0,3,0
50204,Pedrola,Zaragoza,Pedrola,1,0,0,4,0
16154,Pedroñeras (Las),Cuenca,Las Pedroñeras,1,1,0,5,0
9256,Pedrosa de Duero,Burgos,Pedrosa de Duero,5,0,0,0,0
34126,Pedrosa de la Vega,Palencia,Pedrosa de la Vega,4,0,0,0,0
9259,Pedrosa de Río Úrbel,Burgos,Pedrosa de Río Úrbel,4,0,0,0,0
9257,Pedrosa del Páramo,Burgos,Pedrosa del Páramo,1,0,0,0,0
9258,Pedrosa del Príncipe,Burgos,Pedrosa del Príncipe,1,0,0,0,0
47113,Pedrosa del Rey,Valladolid,Pedrosa del Rey,1,0,0,0,0
50205,Pedrosas (Las),Zaragoza,Las Pedrosas,1,0,0,0,0
37236,Pedrosillo de Alba,Salamanca,Pedrosillo de Alba,1,0,0,0,0
37237,Pedrosillo de los Aires,Salamanca,Pedrosillo de los Aires,2,0,0,0,0
37238,Pedrosillo el Ralo,Salamanca,Pedrosillo el Ralo,1,1,0,1,0
26114,Pedroso,La Rioja,Pedroso,1,0,0,0,0
41073,Pedroso (El),Sevilla,El Pedroso,1,0,0,0,0
10139,Pedroso de Acim,Cáceres,Pedroso de Acim,1,0,0,0,0
37239,Pedroso de la Armuña (El),Salamanca,El Pedroso de la Armuña,1,0,0,0,0
23067,Pegalajar,Jaén,Pegalajar,1,0,0,4,0
3102,Pego,Alicante,Pego,1,1,0,8,0
49146,Pego (El),Zamora,El Pego,1,0,0,0,0
5184,Peguerinos,Ávila,Peguerinos,1,0,0,0,0
37240,Pelabravo,Salamanca,Pelabravo,2,0,0,0,0
45131,Pelahustán,Toledo,Pelahustán,1,0,0,0,0
37241,Pelarrodríguez,Salamanca,Pelarrodríguez,1,0,0,0,0
37242,Pelayos,Salamanca,Pelayos,1,0,0,0,0
28109,Pelayos de la Presa,Madrid,Pelayos de la Presa,1,0,0,2,0
40157,Pelayos del Arroyo,Segovia,Pelayos del Arroyo,1,0,0,0,0
49147,Peleagonzalo,Zamora,Peleagonzalo,1,0,0,0,0
49148,Peleas de Abajo,Zamora,Peleas de Abajo,1,0,0,0,0
18153,Peligros,Granada,Peligros,1,0,0,8,0
39048,Penagos,Cantabria,Penagos,1,0,0,0,0
3103,Penàguila,Alicante,Penàguila,1,0,0,0,0
25164,Penelles,Lleida,Penelles,1,0,0,1,0
12089,Peníscola/Peñíscola,Castellón,Peníscola/Peñíscola,3,1,0,5,0
37243,Peña (La),Salamanca,La Peña,1,0,0,0,0
37244,Peñacaballera,Salamanca,Peñacaballera,1,0,0,0,0
1044,Peñacerrada-Urizaharra,Álava,Peñacerrada-Urizaharra,1,0,0,0,0
47114,Peñafiel,Valladolid,Peñafiel,4,1,0,6,0
41074,Peñaflor,Sevilla,Peñaflor,1,0,0,0,0
47115,Peñaflor de Hornija,Valladolid,Peñaflor de Hornija,1,0,0,0,0
22172,Peñalba,Huesca,Peñalba,1,0,0,2,0
5185,Peñalba de Ávila,Ávila,Peñalba de Ávila,1,0,0,0,0
19214,Peñalén,Guadalajara,Peñalén,1,0,0,0,0
6100,Peñalsordo,Badajoz,Peñalsordo,1,0,0,1,0
19215,Peñalver,Guadalajara,Peñalver,1,0,0,0,0
33046,Peñamellera Alta,Asturias,Peñamellera Alta,1,0,0,0,0
33047,Peñamellera Baja,Asturias,Peñamellera Baja,1,1,0,1,0
37245,Peñaparda,Salamanca,Peñaparda,1,0,0,0,0
37246,Peñaranda de Bracamonte,Salamanca,Peñaranda de Bracamonte,1,1,0,8,0
9261,Peñaranda de Duero,Burgos,Peñaranda de Duero,2,0,0,2,0
37247,Peñarandilla,Salamanca,Peñarandilla,1,0,0,0,0
44179,Peñarroya de Tastavins,Teruel,Peñarroya de Tastavins,1,0,0,2,0
14052,Peñarroya-Pueblonuevo,Córdoba,Peñarroya-Pueblonuevo,1,1,1,12,0
39049,Peñarrubia,Cantabria,Peñarrubia,4,0,0,0,0
22173,Peñas de Riglos (Las),Huesca,Las Peñas de Riglos,8,0,0,0,0
2060,Peñas de San Pedro,Albacete,Peñas de San Pedro,2,0,0,2,0
2059,Peñascosa,Albacete,Peñascosa,2,0,0,105,0
49149,Peñausende,Zamora,Peñausende,3,0,0,0,0
45132,Pepino,Toledo,Pepino,1,0,0,1,0
49150,Peque,Zamora,Peque,1,0,0,0,0
17130,Pera (La),Girona,La Pera,1,0,0,2,0
44180,Peracense,Teruel,Peracense,1,0,0,0,0
8160,Perafita,Barcelona,Perafita,1,0,0,2,0
43103,Perafort,Tarragona,Perafort,2,0,0,2,0
16155,Peral (El),Cuenca,El Peral,1,0,0,1,0
9262,Peral de Arlanza,Burgos,Peral de Arlanza,1,0,0,0,0
17132,Peralada,Girona,Peralada,2,1,0,3,0
10140,Peraleda de la Mata,Cáceres,Peraleda de la Mata,1,0,0,1,0
10141,Peraleda de San Román,Cáceres,Peraleda de San Román,1,0,0,0,0
6101,Peraleda del Zaucejo,Badajoz,Peraleda del Zaucejo,1,0,0,1,0
16156,Peraleja (La),Cuenca,La Peraleja,1,0,0,0,0
44181,Peralejos,Teruel,Peralejos,1,0,0,0,0
37248,Peralejos de Abajo,Salamanca,Peralejos de Abajo,1,0,0,0,0
37249,Peralejos de Arriba,Salamanca,Peralejos de Arriba,1,0,0,0,0
19216,Peralejos de las Truchas,Guadalajara,Peralejos de las Truchas,1,0,0,0,0
34127,Perales,Palencia,Perales,2,0,0,0,0
28110,Perales de Tajuña,Madrid,Perales de Tajuña,1,1,0,3,0
44182,Perales del Alfambra,Teruel,Perales del Alfambra,2,0,0,1,0
10142,Perales del Puerto,Cáceres,Perales del Puerto,1,0,0,1,0
22174,Peralta de Alcofea,Huesca,Peralta de Alcofea,3,0,0,2,0
22175,Peralta de Calasanz,Huesca,Peralta de Calasanz,2,0,0,0,0
31202,Peralta/Azkoien,Navarra,Peralta/Azkoien,1,1,0,4,0
22176,Peraltilla,Huesca,Peraltilla,1,0,0,0,0
19217,Peralveche,Guadalajara,Peralveche,1,0,0,0,0
25165,Peramola,Lleida,Peramola,2,0,0,1,0
24112,Peranzanes,León,Peranzanes,1,0,0,0,0
22177,Perarrúa,Huesca,Perarrúa,2,0,0,0,0
49151,Perdigón (El),Zamora,El Perdigón,3,0,0,0,0
50206,Perdiguera,Zaragoza,Perdiguera,1,0,0,0,0
43104,Pereiro de Aguiar (O),Ourense,O Pereiro de Aguiar,1,0,0,1,0
32058,Perelló (El),Tarragona,El Perelló,1,0,0,5,0
37250,Pereña de la Ribera,Salamanca,Pereña de la Ribera,1,0,0,0,0
49152,Pereruela,Zamora,Pereruela,5,0,0,0,0
29079,Periana,Málaga,Periana,2,0,0,6,0
49153,Perilla de Castro,Zamora,Perilla de Castro,1,0,0,0,0
34904,Pernía (La),Palencia,La Pernía,1,0,0,0,0
37251,Peromingo,Salamanca,Peromingo,1,0,0,0,0
40158,Perosillo,Segovia,Perosillo,1,0,0,0,0
32059,Peroxa (A),Ourense,A Peroxa,2,0,0,0,0
22178,Pertusa,Huesca,Pertusa,1,0,0,0,0
39050,Pesaguero,Cantabria,Pesaguero,1,0,0,2,0
10143,Pescueza,Cáceres,Pescueza,1,0,0,0,0
10144,Pesga (La),Cáceres,La Pesga,1,0,0,1,0
33048,Pesoz,Asturias,Pesoz,1,0,0,0,0
39051,Pesquera,Cantabria,Pesquera,0,0,0,0,0
16157,Pesquera (La),Cuenca,La Pesquera,1,0,0,0,0
47116,Pesquera de Duero,Valladolid,Pesquera de Duero,1,0,0,0,0
31203,Petilla de Aragón,Navarra,Petilla de Aragón,1,0,0,0,0
32060,Petín,Ourense,Petín,1,0,0,0,0
7041,Petra,Illes Balears,Petra,1,0,0,3,0
3104,Petrer,Alicante,Petrer,2,0,0,21,0
46192,Petrés,Valencia,Petrés,1,0,0,2,0
2061,Pétrola,Albacete,Pétrola,2,0,0,1,0
18154,Peza (La),Granada,La Peza,2,0,0,1,0
28111,Pezuela de las Torres,Madrid,Pezuela de las Torres,1,0,0,1,0
49154,Pías,Zamora,Pías,2,0,0,1,0
46193,Picanya,Valencia,Picanya,1,0,0,12,0
46194,Picassent,Valencia,Picassent,1,1,0,19,0
16158,Picazo (El),Cuenca,El Picazo,1,0,0,0,0
13062,Picón,Ciudad Real,Picón,1,0,0,1,0
13063,Piedrabuena,Ciudad Real,Piedrabuena,1,1,0,4,0
5186,Piedrahíta,Ávila,Piedrahíta,4,1,0,2,0
49155,Piedrahita de Castro,Zamora,Piedrahita de Castro,1,0,0,0,0
5187,Piedralaves,Ávila,Piedralaves,1,0,0,3,0
31204,Piedramillera,Navarra,Piedramillera,0,0,0,0,0
10145,Piedras Albas,Cáceres,Piedras Albas,1,0,0,1,0
50207,Piedratajada,Zaragoza,Piedratajada,1,0,0,0,0
39052,Piélagos,Cantabria,Piélagos,5,1,0,6,0
8161,Piera,Barcelona,Piera,2,1,0,11,0
9265,Piérnigas,Burgos,Piérnigas,1,0,0,0,0
3902,Pilar de la Horadada,Alicante,Pilar de la Horadada,4,0,0,10,0
41075,Pilas,Sevilla,Pilas,1,1,0,0,0
46195,Piles,Valencia,Piles,2,0,0,0,0
43105,Piles (Les),Tarragona,Les Piles,0,0,0,0,0
33049,Piloña,Asturias,Piloña,2,1,0,5,0
50208,Pina de Ebro,Zaragoza,Pina de Ebro,1,0,0,4,0
12090,Pina de Montalgrao,Castellón,Pina de Montalgrao,1,0,0,0,0
18910,Pinar (El),Granada,El Pinar,3,0,0,0,0
38901,Pinar de El Hierro (El),Santa Cruz de Tenerife,El Pinar de El Hierro,2,1,0,0,0
16159,Pinarejo,Cuenca,Pinarejo,1,0,0,0,0
40159,Pinarejos,Segovia,Pinarejos,1,0,0,0,0
40160,Pinarnegrillo,Segovia,Pinarnegrillo,1,0,0,0,0
16160,Pineda de Gigüela,Cuenca,Pineda de Gigüela,1,0,0,0,0
9266,Pineda de la Sierra,Burgos,Pineda de la Sierra,1,0,0,0,0
8163,Pineda de Mar,Barcelona,Pineda de Mar,3,1,0,18,0
9267,Pineda Trasmonte,Burgos,Pineda Trasmonte,1,0,0,0,0
37252,Pinedas,Salamanca,Pinedas,1,0,0,0,0
43106,Pinell de Brai (El),Tarragona,El Pinell de Brai,1,0,0,2,0
25166,Pinell de Solsonès,Lleida,Pinell de Solsonès,0,0,0,0,0
46196,Pinet,Valencia,Pinet,1,0,0,0,0
19218,Pinilla de Jadraque,Guadalajara,Pinilla de Jadraque,1,0,0,0,0
9268,Pinilla de los Barruecos,Burgos,Pinilla de los Barruecos,1,0,0,0,0
9269,Pinilla de los Moros,Burgos,Pinilla de los Moros,1,0,0,0,0
19219,Pinilla de Molina,Guadalajara,Pinilla de Molina,1,0,0,0,0
49156,Pinilla de Toro,Zamora,Pinilla de Toro,1,0,0,0,0
42139,Pinilla del Campo,Soria,Pinilla del Campo,1,0,0,0,0
28112,Pinilla del Valle,Madrid,Pinilla del Valle,1,0,0,0,0
9270,Pinilla Trasmonte,Burgos,Pinilla Trasmonte,1,0,0,0,0
26115,Pinillos,La Rioja,Pinillos,0,0,0,0,0
15066,Pino (O),A Coruña,O Pino,1,0,1,2,0
37253,Pino de Tormes (El),Salamanca,El Pino de Tormes,1,0,0,0,0
49157,Pino del Oro,Zamora,Pino del Oro,1,0,0,0,0
34129,Pino del Río,Palencia,Pino del Río,2,0,0,0,0
10146,Pinofranqueado,Cáceres,Pinofranqueado,10,1,0,2,0
25167,Pinós,Lleida,Pinós,1,0,0,0,0
3105,Pinós (el)/Pinoso,Alicante,El Pinós/Pinoso,1,1,0,6,0
18157,Pinos Genil,Granada,Pinos Genil,1,0,0,1,0
18158,Pinos Puente,Granada,Pinos Puente,6,1,0,12,0
50209,Pinseque,Zaragoza,Pinseque,1,0,0,3,0
50210,Pintanos (Los),Zaragoza,Los Pintanos,2,0,0,0,0
28113,Pinto,Madrid,Pinto,2,0,0,28,0
34130,Piña de Campos,Palencia,Piña de Campos,1,0,0,0,0
47117,Piña de Esgueva,Valladolid,Piña de Esgueva,1,0,0,0,0
18159,Píñar,Granada,Píñar,2,0,0,1,0
47118,Piñel de Abajo,Valladolid,Piñel de Abajo,1,0,0,0,0
47119,Piñel de Arriba,Valladolid,Piñel de Arriba,1,0,0,0,0
49158,Piñero (El),Zamora,El Piñero,1,0,0,0,0
32061,Piñor,Ourense,Piñor,1,0,0,1,0
28114,Piñuécar-Gandullas,Madrid,Piñuécar-Gandullas,2,0,0,0,0
10147,Piornal,Cáceres,Piornal,1,0,0,2,0
19220,Pioz,Guadalajara,Pioz,1,0,0,3,0
19221,Piqueras,Guadalajara,Piqueras,1,0,0,0,0
16161,Piqueras del Castillo,Cuenca,Piqueras del Castillo,1,0,0,0,0
43107,Pira,Tarragona,Pira,1,0,0,2,0
22181,Piracés,Huesca,Piracés,1,0,0,0,0
44183,Pitarque,Teruel,Pitarque,1,0,0,0,0
37254,Pitiegua,Salamanca,Pitiegua,1,0,0,0,0
31205,Pitillas,Navarra,Pitillas,1,0,0,1,0
29080,Pizarra,Málaga,Pizarra,1,1,0,8,0
37255,Pizarral,Salamanca,Pizarral,1,0,0,0,0
43108,Pla de Santa Maria (El),Tarragona,El Pla de Santa Maria,1,0,0,3,0
8164,Pla del Penedès (El),Barcelona,El Pla del Penedès,1,0,0,2,0
22182,Plan,Huesca,Plan,3,0,0,1,0
3106,Planes,Alicante,Planes,4,0,0,1,0
17133,Planes d'Hostoles (Les),Girona,Les Planes d'Hostoles,1,0,0,3,0
17134,Planoles,Girona,Planoles,1,0,0,1,0
25911,Plans de Sió (Els),Lleida,Els Plans de Sió,5,0,0,0,0
10148,Plasencia,Cáceres,Plasencia,5,3,3,32,1
50211,Plasencia de Jalón,Zaragoza,Plasencia de Jalón,1,0,0,0,0
10149,Plasenzuela,Cáceres,Plasenzuela,1,0,0,0,0
50212,Pleitas,Zaragoza,Pleitas,1,0,0,0,0
50213,Plenas,Zaragoza,Plenas,1,0,0,0,0
48077,Plentzia,Bizkaia,Plentzia,1,0,0,3,0
30032,Pliego,Murcia,Pliego,1,0,0,2,0
44184,Plou,Teruel,Plou,1,0,0,0,0
25168,Poal (El),Lleida,El Poal,1,0,0,0,0
7044,Pobla (Sa),Illes Balears,Sa Pobla,1,1,0,13,0
12093,Pobla de Benifassà (la),Castellón,La Pobla de Benifassà,4,1,0,0,0
25169,Pobla de Cérvoles (La),Lleida,La Pobla de Cérvoles,1,0,0,1,0
8165,Pobla de Claramunt (La),Barcelona,La Pobla de Claramunt,1,0,0,2,0
46199,Pobla de Farnals (la),Valencia,La Pobla de Farnals,2,0,0,5,0
8166,Pobla de Lillet (La),Barcelona,La Pobla de Lillet,1,0,0,1,0
43109,Pobla de Mafumet (La),Tarragona,La Pobla de Mafumet,0,0,0,4,0
43110,Pobla de Massaluca (La),Tarragona,La Pobla de Massaluca,1,0,0,1,0
43111,Pobla de Montornès (La),Tarragona,La Pobla de Montornès,1,0,0,2,0
25171,Pobla de Segur (La),Lleida,La Pobla de Segur,1,1,0,4,0
46202,Pobla de Vallbona (la),Valencia,La Pobla de Vallbona,1,1,0,14,0
46200,Pobla del Duc (la),Valencia,La Pobla del Duc,1,0,0,5,0
46203,Pobla Llarga (la),Valencia,La Pobla Llarga,1,1,0,6,0
12094,Pobla Tornesa (la),Castellón,La Pobla Tornesa,1,0,0,2,0
34131,Población de Arroyo,Palencia,Población de Arroyo,2,0,0,0,0
34132,Población de Campos,Palencia,Población de Campos,1,0,0,0,0
34133,Población de Cerrato,Palencia,Población de Cerrato,1,0,0,0,0
24113,Pobladura de Pelayo García,León,Pobladura de Pelayo García,1,0,0,1,0
49160,Pobladura de Valderaduey,Zamora,Pobladura de Valderaduey,1,0,0,0,0
49159,Pobladura del Valle,Zamora,Pobladura del Valle,1,0,0,0,0
13064,Poblete,Ciudad Real,Poblete,1,0,0,1,0
3901,Poblets (els),Alicante,Els Poblets,1,0,0,2,0
44185,Pobo (El),Teruel,El Pobo,1,0,0,0,0
19222,Pobo de Dueñas (El),Guadalajara,El Pobo de Dueñas,1,1,0,0,0
43112,Poboleda,Tarragona,Poboleda,1,0,0,1,0
32063,Pobra de Trives (A),Ourense,A Pobra de Trives,1,1,0,0,0
27047,Pobra do Brollón (A),Lugo,A Pobra do Brollón,1,0,0,1,0
15067,Pobra do Caramiñal (A),A Coruña,A Pobra do Caramiñal,1,1,0,5,0
36041,Poio,Pontevedra,Poio,3,0,0,2,0
27046,Pol,Lugo,Pol,1,0,0,0,0
24114,Pola de Gordón (La),León,La Pola de Gordón,15,1,0,2,0
39053,Polaciones,Cantabria,Polaciones,1,0,0,1,0
45133,Polán,Toledo,Polán,1,1,0,3,0
39054,Polanco,Cantabria,Polanco,1,1,0,2,0
34134,Polentinos,Palencia,Polentinos,1,0,0,0,0
22184,Poleñino,Huesca,Poleñino,1,0,0,0,0
18161,Polícar,Granada,Polícar,1,0,0,0,0
8167,Polinyà,Barcelona,Polinyà,1,0,0,8,0
46197,Polinyà de Xúquer,Valencia,Polinyà de Xúquer,1,0,0,4,0
7042,Pollença,Illes Balears,Pollença,2,1,0,6,0
47121,Pollos,Valladolid,Pollos,1,0,0,0,0
3107,Polop,Alicante,Polop,1,0,0,1,0
18162,Polopos,Granada,Polopos,2,0,0,2,0
34135,Pomar de Valdivia,Palencia,Pomar de Valdivia,2,0,0,0,0
50214,Pomer,Zaragoza,Pomer,0,0,0,0,0
24115,Ponferrada,León,Ponferrada,13,1,2,39,1
33050,Ponga,Asturias,Ponga,1,1,0,0,0
43113,Pont d'Armentera (El),Tarragona,El Pont d'Armentera,1,0,0,2,0
25030,Pont de Bar (El),Lleida,El Pont de Bar,0,0,0,0,0
17135,Pont de Molins,Girona,Pont de Molins,1,0,0,1,0
25173,Pont de Suert (El),Lleida,El Pont de Suert,3,1,0,6,0
8182,Pont de Vilomara i Rocafort (El),Barcelona,El Pont de Vilomara i Rocafort,1,0,0,3,0
36043,Ponte Caldelas,Pontevedra,Ponte Caldelas,1,0,0,2,0
36042,Ponteareas,Pontevedra,Ponteareas,1,1,0,13,0
15068,Ponteceso,A Coruña,Ponteceso,2,1,0,5,0
36044,Pontecesures,Pontevedra,Pontecesures,1,0,0,1,0
15069,Pontedeume,A Coruña,Pontedeume,1,1,0,6,0
32064,Pontedeva,Ourense,Pontedeva,1,0,0,0,0
27048,Pontenova (A),Lugo,A Pontenova,1,0,0,0,0
15070,Pontes de García Rodríguez (As),A Coruña,As Pontes de García Rodríguez,1,1,0,8,0
36038,Pontevedra,Pontevedra,Pontevedra,5,1,2,4,1
43141,Pontils,Tarragona,Pontils,0,0,0,0,0
8168,Pontons,Barcelona,Pontons,1,0,0,1,0
17136,Pontós,Girona,Pontós,1,0,0,0,0
25172,Ponts,Lleida,Ponts,1,1,0,4,0
23069,Porcuna,Jaén,Porcuna,1,1,0,5,0
32062,Porqueira,Ourense,Porqueira,1,0,0,2,0
17137,Porqueres,Girona,Porqueres,1,0,0,2,0
43114,Porrera,Tarragona,Porrera,1,0,0,1,0
7043,Porreres,Illes Balears,Porreres,1,0,0,5,0
36039,Porriño (O),Pontevedra,O Porriño,1,1,0,7,0
17140,Port de la Selva (El),Girona,El Port de la Selva,1,0,0,1,0
10150,Portaje,Cáceres,Portaje,1,0,0,1,0
16162,Portalrubio de Guadamejud,Cuenca,Portalrubio de Guadamejud,1,0,0,0,0
36040,Portas,Pontevedra,Portas,1,0,0,0,0
17138,Portbou,Girona,Portbou,1,0,0,2,0
12091,Portell de Morella,Castellón,Portell de Morella,1,0,0,0,0
25174,Portella (La),Lleida,La Portella,1,0,0,2,0
44187,Portellada (La),Teruel,La Portellada,1,0,0,1,0
10151,Portezuelo,Cáceres,Portezuelo,1,0,0,1,0
16163,Portilla,Cuenca,Portilla,1,0,0,0,0
47122,Portillo,Valladolid,Portillo,2,1,0,0,0
42140,Portillo de Soria,Soria,Portillo de Soria,0,0,0,0,0
45134,Portillo de Toledo,Toledo,Portillo de Toledo,1,0,0,1,0
49162,Porto,Zamora,Porto,1,0,0,0,0
15071,Porto do Son,A Coruña,Porto do Son,3,0,0,3,0
27049,Portomarín,Lugo,Portomarín,1,0,0,0,0
48078,Portugalete,Bizkaia,Portugalete,3,0,0,0,0
18163,Pórtugos,Granada,Pórtugos,1,0,0,1,0
13065,Porzuna,Ciudad Real,Porzuna,3,1,0,4,0
24116,Posada de Valdeón,León,Posada de Valdeón,3,0,0,1,0
14053,Posadas,Córdoba,Posadas,1,1,0,7,0
39055,Potes,Cantabria,Potes,1,1,0,3,0
46198,Potries,Valencia,Potries,1,0,0,0,0
5188,Poveda,Ávila,Poveda,1,0,0,0,0
19223,Poveda de la Sierra,Guadalajara,Poveda de la Sierra,1,0,0,1,0
37256,Poveda de las Cintas,Salamanca,Poveda de las Cintas,1,0,0,0,0
42141,Póveda de Soria (La),Soria,La Póveda de Soria,3,0,0,0,0
2062,Povedilla,Albacete,Povedilla,1,0,0,0,0
5189,Poyales del Hoyo,Ávila,Poyales del Hoyo,1,0,0,2,0
16165,Poyatos,Cuenca,Poyatos,1,0,0,0,0
9272,Poza de la Sal,Burgos,Poza de la Sal,3,0,0,0,0
34136,Poza de la Vega,Palencia,Poza de la Vega,1,0,0,0,0
47123,Pozal de Gallinas,Valladolid,Pozal de Gallinas,1,0,0,1,0
47124,Pozaldez,Valladolid,Pozaldez,1,0,0,1,0
42142,Pozalmuro,Soria,Pozalmuro,1,0,0,0,0
22186,Pozán de Vero,Huesca,Pozán de Vero,1,0,0,0,0
5190,Pozanco,Ávila,Pozanco,1,0,0,0,0
23070,Pozo Alcón,Jaén,Pozo Alcón,2,1,0,4,0
2901,Pozo Cañada,Albacete,Pozo Cañada,1,0,0,5,0
19224,Pozo de Almoguera,Guadalajara,Pozo de Almoguera,1,0,0,0,0
19225,Pozo de Guadalajara,Guadalajara,Pozo de Guadalajara,1,0,0,2,0
34137,Pozo de Urama,Palencia,Pozo de Urama,1,0,0,0,0
2064,Pozo-Lorente,Albacete,Pozo-Lorente,1,0,0,0,0
16166,Pozoamargo,Cuenca,Pozoamargo,1,0,0,0,0
49163,Pozoantiguo,Zamora,Pozoantiguo,1,0,0,0,0
14054,Pozoblanco,Córdoba,Pozoblanco,1,1,1,16,0
2063,Pozohondo,Albacete,Pozohondo,5,0,0,2,0
44189,Pozondón,Teruel,Pozondón,1,0,0,0,0
16908,Pozorrubielos de la Mancha,Cuenca,Pozorrubielos de la Mancha,3,0,0,0,0
16167,Pozorrubio de Santiago,Cuenca,Pozorrubio de Santiago,1,0,0,0,0
37257,Pozos de Hinojo,Salamanca,Pozos de Hinojo,2,0,0,0,0
50215,Pozuel de Ariza,Zaragoza,Pozuel de Ariza,1,0,0,0,0
44190,Pozuel del Campo,Teruel,Pozuel del Campo,1,0,0,0,0
2065,Pozuelo,Albacete,Pozuelo,1,0,0,5,0
16169,Pozuelo (El),Cuenca,El Pozuelo,1,0,0,0,0
28115,Pozuelo de Alarcón,Madrid,Pozuelo de Alarcón,4,0,1,68,5
50216,Pozuelo de Aragón,Zaragoza,Pozuelo de Aragón,1,0,0,0,0
13066,Pozuelo de Calatrava,Ciudad Real,Pozuelo de Calatrava,1,0,0,3,0
47125,Pozuelo de la Orden,Valladolid,Pozuelo de la Orden,1,0,0,0,0
49164,Pozuelo de Tábara,Zamora,Pozuelo de Tábara,1,0,0,0,0
10152,Pozuelo de Zarzón,Cáceres,Pozuelo de Zarzón,1,0,0,1,0
24117,Pozuelo del Páramo,León,Pozuelo del Páramo,3,0,0,0,0
28116,Pozuelo del Rey,Madrid,Pozuelo del Rey,1,0,0,1,0
13067,Pozuelos de Calatrava (Los),Ciudad Real,Los Pozuelos de Calatrava,1,0,0,1,0
9273,Prádanos de Bureba,Burgos,Prádanos de Bureba,1,0,0,0,0
34139,Prádanos de Ojeda,Palencia,Prádanos de Ojeda,1,0,0,0,0
26117,Pradejón,La Rioja,Pradejón,1,0,0,4,0
43115,Pradell de la Teixeta,Tarragona,Pradell de la Teixeta,1,0,0,0,0
40162,Prádena,Segovia,Prádena,2,0,0,1,0
19226,Prádena de Atienza,Guadalajara,Prádena de Atienza,1,0,0,0,0
28117,Prádena del Rincón,Madrid,Prádena del Rincón,1,0,0,0,0
43116,Prades,Tarragona,Prades,1,0,0,0,0
