municipio,provincia,municipio_nombre_humano,lat,lon,elevation
Samper de Calanda,Teruel,Samper de Calanda,41.189161,-0.386181,260
San Agustín,Teruel,San Agustín,40.05,-0.68333,931
San Martín del Río,Teruel,San Martín del Río,41.06633,-1.38733,784
Santa Cruz de Nogueras,Teruel,Santa Cruz de Nogueras,41.11475,-1.08933,890
Santa Eulalia,Teruel,Santa Eulalia,40.565564,-1.316436,991
Sarrión,Teruel,Sarrión,40.141888,-0.814887,983
Segura de los Baños,Teruel,Segura de los Baños,40.94088,-0.95111,1125
Seno,Teruel,Seno,40.81225,-0.33816,775
Singra,Teruel,Singra,40.65508,-1.31158,1034
Terriente,Teruel,Terriente,40.29741,-1.50399,1426
Teruel,Teruel,Teruel,40.343611,-1.107222,929
Toril y Masegoso,Teruel,Toril y Masegoso,40.229652,-1.506548,1475
Tormón,Teruel,Tormón,40.20266,-1.35406,1050
Tornos,Teruel,Tornos,40.96046,-1.433865,1023
Torralba de los Sisones,Teruel,Torralba de los Sisones,40.89084,-1.45866,1046
Torre de Arcas,Teruel,Torre de Arcas,40.75137,-0.06892,735
Torre de las Arcas,Teruel,Torre de las Arcas,40.84166,-0.71783,952
Torre del Compte,Teruel,Torre del Compte,40.93625,0.10934,505
Torre los Negros,Teruel,Torre los Negros,40.85308,-1.09782,1083
Torrecilla de Alcañiz,Teruel,Torrecilla de Alcañiz,40.961472,-0.091589,450
Torrecilla del Rebollar,Teruel,Torrecilla del Rebollar,40.90978,-1.07244,1140
Torrelacárcel,Teruel,Torrelacárcel,40.614264,-1.300251,984
Torremocha de Jiloca,Teruel,Torremocha de Jiloca,40.59001,-1.29658,984
Torres de Albarracín,Teruel,Torres de Albarracín,40.42709,-1.53242,1237
Torrevelilla,Teruel,Torrevelilla,40.902,-0.10977,616
Torrijas,Teruel,Torrijas,40.01667,-0.95,1296
Torrijo del Campo,Teruel,Torrijo del Campo,40.823371,-1.337442,927
Tramacastiel,Teruel,Tramacastiel,40.18842,-1.24081,886
Tramacastilla,Teruel,Tramacastilla,40.43058,-1.57466,1258
Tronchón,Teruel,Tronchón,40.62092,-0.39833,1097
Urrea de Gaén,Teruel,Urrea de Gaén,41.16062,-0.4701,323
Utrillas,Teruel,Utrillas,40.81223,-0.847466,957
Valacloche,Teruel,Valacloche,40.19092,-1.09134,989
Valbona,Teruel,Valbona,40.22877,-0.81079,952
Valdealgorfa,Teruel,Valdealgorfa,40.99066,-0.03433,515
Valdecuenca,Teruel,Valdecuenca,40.29776,-1.40829,1331
Valdelinares,Teruel,Valdelinares,40.39114,-0.60593,1671
Valdeltormo,Teruel,Valdeltormo,40.98716,0.08342,431
Valderrobres,Teruel,Valderrobres,40.873317,0.154219,486
Valjunquera,Teruel,Valjunquera,40.9525,0.02575,561
Vallecillo (El),Teruel,El Vallecillo,40.23408,-1.56686,1415
Veguillas de la Sierra,Teruel,Veguillas de la Sierra,40.15,-1.4,1255
Villafranca del Campo,Teruel,Villafranca del Campo,40.695269,-1.346748,963
Villahermosa del Campo,Teruel,Villahermosa del Campo,41.10942,-1.24692,961
Villanueva del Rebollar de la Sierra,Teruel,Villanueva del Rebollar de la Sierra,40.89108,-1.00837,1082
Villar del Cobo,Teruel,Villar del Cobo,40.39475,-1.67332,1428
Villar del Salz,Teruel,Villar del Salz,40.682,-1.49967,1216
Villarluengo,Teruel,Villarluengo,40.64842,-0.53066,1124
Villarquemado,Teruel,Villarquemado,40.516907,-1.263926,1003
Villarroya de los Pinares,Teruel,Villarroya de los Pinares,40.52917,-0.669,1331
Villastar,Teruel,Villastar,40.28102,-1.15139,852
Villel,Teruel,Villel,40.23464,-1.18611,826
Vinaceite,Teruel,Vinaceite,41.271047,-0.593564,306
Visiedo,Teruel,Visiedo,40.685087,-1.097088,1189
Vivel del Río Martín,Teruel,Vivel del Río Martín,40.87092,-0.93889,957
Zoma (La),Teruel,La Zoma,40.78411,-0.61944,1146
Ajofrín,Toledo,Ajofrín,39.712734,-3.982357,774
Alameda de la Sagra,Toledo,Alameda de la Sagra,40.012901,-3.797982,584
Albarreal de Tajo,Toledo,Albarreal de Tajo,39.89698,-4.22895,450
Alcabón,Toledo,Alcabón,40.004037,-4.368118,532
Alcañizo,Toledo,Alcañizo,39.90316,-5.10588,376
Alcaudete de la Jara,Toledo,Alcaudete de la Jara,39.787567,-4.86881,415
Alcolea de Tajo,Toledo,Alcolea de Tajo,39.80966,-5.14738,358
Aldea en Cabo,Toledo,Aldea en Cabo,40.188981,-4.461826,518
Aldeanueva de Barbarroya,Toledo,Aldeanueva de Barbarroya,39.759356,-5.02311,479
Aldeanueva de San Bartolomé,Toledo,Aldeanueva de San Bartolomé,39.636521,-5.112527,579
Almendral de la Cañada,Toledo,Almendral de la Cañada,40.18456,-4.74173,635
Almonacid de Toledo,Toledo,Almonacid de Toledo,39.753624,-3.854368,715
Almorox,Toledo,Almorox,40.233953,-4.389942,540
Añover de Tajo,Toledo,Añover de Tajo,39.988996,-3.764606,597
Arcicóllar,Toledo,Arcicóllar,40.04533,-4.126284,568
Argés,Toledo,Argés,39.805789,-4.056634,653
Azután,Toledo,Azután,39.78564,-5.1273,335
Barcience,Toledo,Barcience,39.984646,-4.234117,518
Bargas,Toledo,Bargas,39.939545,-4.021249,598
Belvís de la Jara,Toledo,Belvís de la Jara,39.758321,-4.949332,460
Borox,Toledo,Borox,40.07057,-3.740784,583
Buenaventura,Toledo,Buenaventura,40.17705,-4.85003,428
Burguillos de Toledo,Toledo,Burguillos de Toledo,39.797363,-3.992506,680
Burujón,Toledo,Burujón,39.901977,-4.298782,502
Cabañas de la Sagra,Toledo,Cabañas de la Sagra,40.008068,-3.950221,550
Cabañas de Yepes,Toledo,Cabañas de Yepes,39.89051,-3.53502,711
Cabezamesada,Toledo,Cabezamesada,39.8163,-3.10236,741
Calera y Chozas,Toledo,Calera y Chozas,39.882233,-4.979702,393
Caleruela,Toledo,Caleruela,39.87483,-5.25693,369
Calzada de Oropesa,Toledo,Calzada de Oropesa,39.89875,-5.277487,358
Camarena,Toledo,Camarena,40.092233,-4.119007,577
Camarenilla,Toledo,Camarenilla,40.01672,-4.07624,511
Campillo de la Jara (El),Toledo,El Campillo de la Jara,39.58918,-5.05532,654
Camuñas,Toledo,Camuñas,39.428999,-3.457508,680
Cardiel de los Montes,Toledo,Cardiel de los Montes,40.052869,-4.645472,422
Carmena,Toledo,Carmena,39.956309,-4.401153,562
Carpio de Tajo (El),Toledo,El Carpio de Tajo,39.887636,-4.455815,488
Carranque,Toledo,Carranque,40.17073,-3.901982,661
Carriches,Toledo,Carriches,39.963384,-4.458302,552
Casar de Escalona (El),Toledo,El Casar de Escalona,40.04725,-4.524798,466
Casarrubios del Monte,Toledo,Casarrubios del Monte,40.186841,-4.036811,620
Casasbuenas,Toledo,Casasbuenas,39.76117,-4.12558,689
Castillo de Bayuela,Toledo,Castillo de Bayuela,40.10045,-4.684733,546
Cazalegas,Toledo,Cazalegas,40.009929,-4.67644,442
Cebolla,Toledo,Cebolla,39.94752,-4.568439,436
Cedillo del Condado,Toledo,Cedillo del Condado,40.114781,-3.924564,647
Cerralbos (Los),Toledo,Los Cerralbos,39.983421,-4.569396,466
Cervera de los Montes,Toledo,Cervera de los Montes,40.05182,-4.81072,534
Chozas de Canales,Toledo,Chozas de Canales,40.09676,-4.048062,558
Chueca,Toledo,Chueca,39.73191,-3.94365,742
Ciruelos,Toledo,Ciruelos,39.93881,-3.61383,709
Cobeja,Toledo,Cobeja,40.017729,-3.856789,503
Cobisa,Toledo,Cobisa,39.806487,-4.026231,667
Consuegra,Toledo,Consuegra,39.463087,-3.609842,709
Corral de Almaguer,Toledo,Corral de Almaguer,39.762438,-3.170158,704
Cuerva,Toledo,Cuerva,39.664321,-4.211817,775
Domingo Pérez,Toledo,Domingo Pérez,39.975935,-4.506229,498
Dosbarrios,Toledo,Dosbarrios,39.883172,-3.48341,717
Erustes,Toledo,Erustes,39.95667,-4.49656,531
Escalona,Toledo,Escalona,40.17563,-4.412721,477
Escalonilla,Toledo,Escalonilla,39.924718,-4.34856,553
Espinoso del Rey,Toledo,Espinoso del Rey,39.65364,-4.783409,722
Esquivias,Toledo,Esquivias,40.104006,-3.768051,608
Estrella (La),Toledo,La Estrella,39.689388,-5.095331,555
Fuensalida,Toledo,Fuensalida,40.053863,-4.207444,592
Gálvez,Toledo,Gálvez,39.701172,-4.272779,715
Garciotum,Toledo,Garciotum,40.11735,-4.6361,585
Gerindote,Toledo,Gerindote,39.966724,-4.302916,554
Guadamur,Toledo,Guadamur,39.801358,-4.140113,648
Guardia (La),Toledo,La Guardia,39.786279,-3.476036,695
Herencias (Las),Toledo,Las Herencias,39.865594,-4.850846,456
Herreruela de Oropesa,Toledo,Herreruela de Oropesa,39.88928,-5.24279,383
Hinojosa de San Vicente,Toledo,Hinojosa de San Vicente,40.10463,-4.72269,657
Hontanar,Toledo,Hontanar,39.597682,-4.531284,947
Hormigos,Toledo,Hormigos,40.09778,-4.44473,466
Huecas,Toledo,Huecas,40.031197,-4.204358,568
Huerta de Valdecarábanos,Toledo,Huerta de Valdecarábanos,39.863411,-3.611985,620
Iglesuela del Tiétar (La),Toledo,La Iglesuela del Tiétar,40.23277,-4.75162,516
Illán de Vacas,Toledo,Illán de Vacas,39.97079,-4.55743,481
Illescas,Toledo,Illescas,40.126109,-3.849527,596
Lagartera,Toledo,Lagartera,39.90831,-5.200523,389
Layos,Toledo,Layos,39.77703,-4.06448,656
Lillo,Toledo,Lillo,39.721815,-3.305036,686
Lominchar,Toledo,Lominchar,40.090354,-3.967335,649
Lucillos,Toledo,Lucillos,39.985333,-4.613094,482
Madridejos,Toledo,Madridejos,39.467384,-3.532566,693
Magán,Toledo,Magán,39.960957,-3.932728,487
Malpica de Tajo,Toledo,Malpica de Tajo,39.898746,-4.549967,397
Manzaneque,Toledo,Manzaneque,39.63549,-3.79249,717
Maqueda,Toledo,Maqueda,40.06614,-4.37066,490
Marjaliza,Toledo,Marjaliza,39.562752,-3.934142,858
Marrupe,Toledo,Marrupe,40.08817,-4.80704,623
Mascaraque,Toledo,Mascaraque,39.715926,-3.813383,716
Mata (La),Toledo,La Mata,39.94124,-4.43822,563
Mazarambroz,Toledo,Mazarambroz,39.694242,-4.018297,780
Mejorada,Toledo,Mejorada,40.01022,-4.884902,549
Menasalbas,Toledo,Menasalbas,39.640467,-4.283336,705
Méntrida,Toledo,Méntrida,40.237813,-4.192238,536
Mesegar de Tajo,Toledo,Mesegar de Tajo,39.922275,-4.501793,459
Miguel Esteban,Toledo,Miguel Esteban,39.523603,-3.075882,680
Mocejón,Toledo,Mocejón,39.939207,-3.918563,483
Mohedas de la Jara,Toledo,Mohedas de la Jara,39.604167,-5.141854,642
Montearagón,Toledo,Montearagón,39.96425,-4.63214,432
Montesclaros,Toledo,Montesclaros,40.10646,-4.93848,560
Mora,Toledo,Mora,39.682554,-3.772969,725
Nambroca,Toledo,Nambroca,39.79771,-3.944342,679
Nava de Ricomalillo (La),Toledo,La Nava de Ricomalillo,39.650422,-4.990227,648
Navahermosa,Toledo,Navahermosa,39.632905,-4.475544,743
Navalcán,Toledo,Navalcán,40.069343,-5.093048,395
Navalmoralejo,Toledo,Navalmoralejo,39.73928,-5.14359,430
Navalmorales (Los),Toledo,Los Navalmorales,39.725036,-4.641722,666
Navalucillos (Los),Toledo,Los Navalucillos,39.662691,-4.640756,750
Navamorcuende,Toledo,Navamorcuende,40.156484,-4.785622,768
Noblejas,Toledo,Noblejas,39.978317,-3.440463,733
Noez,Toledo,Noez,39.740198,-4.183725,760
Nombela,Toledo,Nombela,40.1553,-4.50223,487
Novés,Toledo,Novés,40.046076,-4.274629,560
Numancia de la Sagra,Toledo,Numancia de la Sagra,40.07818,-3.857334,531
Nuño Gómez,Toledo,Nuño Gómez,40.11383,-4.61978,469
Ocaña,Toledo,Ocaña,39.956434,-3.498704,740
Olías del Rey,Toledo,Olías del Rey,39.946728,-3.987302,581
Ontígola,Toledo,Ontígola,40.007472,-3.574296,602
Orgaz,Toledo,Orgaz,39.647559,-3.882968,750
Oropesa,Toledo,Oropesa,39.918138,-5.172581,423
Otero,Toledo,Otero,40.022396,-4.514435,438
Palomeque,Toledo,Palomeque,40.11966,-3.96403,609
Pantoja,Toledo,Pantoja,40.046488,-3.835495,529
Paredes de Escalona,Toledo,Paredes de Escalona,40.20472,-4.4305,496
Parrillas,Toledo,Parrillas,40.06225,-5.0639,395
Pelahustán,Toledo,Pelahustán,40.176243,-4.598277,679
Pepino,Toledo,Pepino,40.02043,-4.78578,413
Polán,Toledo,Polán,39.786252,-4.171283,650
Portillo de Toledo,Toledo,Portillo de Toledo,40.062483,-4.227628,600
Puebla de Almoradiel (La),Toledo,La Puebla de Almoradiel,39.597371,-3.118717,694
Puebla de Montalbán (La),Toledo,La Puebla de Montalbán,39.86523,-4.359569,494
Pueblanueva (La),Toledo,La Pueblanueva,39.912922,-4.677338,479
Puente del Arzobispo (El),Toledo,El Puente del Arzobispo,39.802024,-5.172538,337
Puerto de San Vicente,Toledo,Puerto de San Vicente,39.52283,-5.11407,747
Pulgar,Toledo,Pulgar,39.693021,-4.153756,724
Quero,Toledo,Quero,39.511061,-3.247203,653
Quintanar de la Orden,Toledo,Quintanar de la Orden,39.593467,-3.040945,694
Quismondo,Toledo,Quismondo,40.106353,-4.324818,552
Real de San Vicente (El),Toledo,El Real de San Vicente,40.13566,-4.690146,754
Recas,Toledo,Recas,40.053958,-3.989814,574
Retamoso de la Jara,Toledo,Retamoso de la Jara,39.74356,-4.75541,610
Rielves,Toledo,Rielves,39.96206,-4.193,496
Robledo del Mazo,Toledo,Robledo del Mazo,39.60986,-4.90502,733
Romeral (El),Toledo,El Romeral,39.713397,-3.432568,673
San Bartolomé de las Abiertas,Toledo,San Bartolomé de las Abiertas,39.827543,-4.719024,557
San Martín de Montalbán,Toledo,San Martín de Montalbán,39.70275,-4.387086,654
San Martín de Pusa,Toledo,San Martín de Pusa,39.783548,-4.632478,504
San Pablo de los Montes,Toledo,San Pablo de los Montes,39.541032,-4.332292,895
San Román de los Montes,Toledo,San Román de los Montes,40.052175,-4.715611,434
Santa Ana de Pusa,Toledo,Santa Ana de Pusa,39.762553,-4.710278,607
Santa Cruz de la Zarza,Toledo,Santa Cruz de la Zarza,39.980212,-3.187366,793
Santa Cruz del Retamar,Toledo,Santa Cruz del Retamar,40.118598,-4.241056,591
Santa Olalla,Toledo,Santa Olalla,40.024222,-4.427336,489
Santo Domingo-Caudilla,Toledo,Santo Domingo-Caudilla,40.012523,-4.326986,544
Sartajada,Toledo,Sartajada,40.223912,-4.807703,433
Segurilla,Toledo,Segurilla,40.022765,-4.864433,575
Seseña,Toledo,Seseña,40.105742,-3.69212,618
Sevilleja de la Jara,Toledo,Sevilleja de la Jara,39.57488,-4.96387,652
Sonseca,Toledo,Sonseca,39.679547,-3.976572,758
Sotillo de las Palomas,Toledo,Sotillo de las Palomas,40.10359,-4.82736,562
Talavera de la Reina,Toledo,Talavera de la Reina,39.965696,-4.823851,372
Tembleque,Toledo,Tembleque,39.694554,-3.50457,638
Toboso (El),Toledo,El Toboso,39.513676,-2.996615,697
Toledo,Toledo,Toledo,39.866667,-4.033333,460
Torralba de Oropesa,Toledo,Torralba de Oropesa,39.93384,-5.15404,369
Torre de Esteban Hambrán (La),Toledo,La Torre de Esteban Hambrán,40.169034,-4.214673,564
Torrecilla de la Jara,Toledo,Torrecilla de la Jara,39.70425,-4.77186,637
Torrico,Toledo,Torrico,39.829275,-5.225872,445
Torrijos,Toledo,Torrijos,39.981134,-4.28303,529
Totanés,Toledo,Totanés,39.71057,-4.22655,723
Turleque,Toledo,Turleque,39.602258,-3.613353,692
Ugena,Toledo,Ugena,40.157369,-3.875825,657
Urda,Toledo,Urda,39.411878,-3.717206,771
Valdeverdeja,Toledo,Valdeverdeja,39.796474,-5.246336,480
Valmojado,Toledo,Valmojado,40.204881,-4.088795,658
Velada,Toledo,Velada,39.977666,-4.977037,432
Ventas con Peña Aguilera (Las),Toledo,Las Ventas con Peña Aguilera,39.5762,-4.228738,892
Ventas de Retamosa (Las),Toledo,Las Ventas de Retamosa,40.154609,-4.113561,625
Ventas de San Julián (Las),Toledo,Las Ventas de San Julián,40.00894,-5.29512,311
Villa de Don Fadrique (La),Toledo,La Villa de Don Fadrique,39.615974,-3.218476,672
Villacañas,Toledo,Villacañas,39.618952,-3.338023,679
Villafranca de los Caballeros,Toledo,Villafranca de los Caballeros,39.426629,-3.35808,644
Villaluenga de la Sagra,Toledo,Villaluenga de la Sagra,40.027211,-3.912633,532
Villamiel de Toledo,Toledo,Villamiel de Toledo,39.979731,-4.130047,487
Villaminaya,Toledo,Villaminaya,39.713004,-3.871014,725
Villamuelas,Toledo,Villamuelas,39.818388,-3.734417,592
Villanueva de Alcardete,Toledo,Villanueva de Alcardete,39.671634,-3.015381,727
Villanueva de Bogas,Toledo,Villanueva de Bogas,39.72339,-3.656814,657
Villarejo de Montalbán,Toledo,Villarejo de Montalbán,39.76913,-4.57314,535
Villarrubia de Santiago,Toledo,Villarrubia de Santiago,39.984123,-3.3682,759
Villaseca de la Sagra,Toledo,Villaseca de la Sagra,39.961845,-3.882904,487
Villasequilla,Toledo,Villasequilla,39.874632,-3.731934,531
Villatobas,Toledo,Villatobas,39.901284,-3.323982,734
Viso de San Juan (El),Toledo,El Viso de San Juan,40.140332,-3.920312,648
Yébenes (Los),Toledo,Los Yébenes,39.578991,-3.866844,791
Yeles,Toledo,Yeles,40.108181,-3.800196,553
Yepes,Toledo,Yepes,39.904076,-3.624802,698
Yuncler,Toledo,Yuncler,40.042778,-3.901493,532
Yunclillos,Toledo,Yunclillos,40.022093,-3.989607,515
Yuncos,Toledo,Yuncos,40.087709,-3.873994,560
Ademuz,Valencia,Ademuz,40.062515,-1.286151,759
Ador,Valencia,Ador,38.919177,-0.225647,108
Agullent,Valencia,Agullent,38.828068,-0.558055,368
Aielo de Malferit,Valencia,Aielo de Malferit,38.878858,-0.589872,297
Aielo de Rugat,Valencia,Aielo de Rugat,38.873542,-0.339631,394
Alaquàs,Valencia,Alaquàs,39.454507,-0.465896,51
Albaida,Valencia,Albaida,38.83968,-0.522125,316
Albal,Valencia,Albal,39.39874,-0.417601,15
Albalat de la Ribera,Valencia,Albalat de la Ribera,39.202539,-0.386767,14
Albalat dels Sorells,Valencia,Albalat dels Sorells,39.53834,-0.351611,21
Albalat dels Tarongers,Valencia,Albalat dels Tarongers,39.702678,-0.337,103
Alberic,Valencia,Alberic,39.11748,-0.520642,34
Alborache,Valencia,Alborache,39.391503,-0.771221,311
Alboraia/Alboraya,Valencia,Alboraia/Alboraya,39.49925,-0.35018,10
Albuixech,Valencia,Albuixech,39.544868,-0.324651,11
Alcàntera de Xúquer,Valencia,Alcàntera de Xúquer,39.068491,-0.562269,45
Alcàsser,Valencia,Alcàsser,39.367986,-0.443372,29
Alcublas,Valencia,Alcublas,39.798339,-0.70287,779
Alcúdia de Crespins (l'),Valencia,L' Alcúdia de Crespins,38.97264,-0.60219,192
Alcúdia (l'),Valencia,L' Alcúdia,39.19281,-0.52396,32
Aldaia,Valencia,Aldaia,39.465115,-0.46177,51
Alfafar,Valencia,Alfafar,39.40723,-0.386372,7
Alfara de la Baronia,Valencia,Alfara de la Baronia,39.768973,-0.343358,193
Alfara del Patriarca,Valencia,Alfara del Patriarca,39.547063,-0.386651,43
Alfarp,Valencia,Alfarp,39.276474,-0.559862,95
Alfarrasí,Valencia,Alfarrasí,38.904369,-0.49653,203
Alfauir,Valencia,Alfauir,38.93333,-0.25,79
Algar de Palancia,Valencia,Algar de Palancia,39.777747,-0.382839,272
Algemesí,Valencia,Algemesí,39.193372,-0.437693,29
Algímia d'Alfara,Valencia,Algímia d'Alfara,39.752412,-0.362184,175
Alginet,Valencia,Alginet,39.263846,-0.469057,33
Almàssera,Valencia,Almàssera,39.512709,-0.359623,16
Almiserà,Valencia,Almiserà,38.91667,-0.28333,135
Almoines,Valencia,Almoines,38.944245,-0.180795,39
Almussafes,Valencia,Almussafes,39.29359,-0.413366,16
Alpuente,Valencia,Alpuente,39.86667,-1.01667,843
Alqueria de la Comtessa (l'),Valencia,L' Alqueria de la Comtessa,38.52309,-1.312155,588
Alzira,Valencia,Alzira,39.151954,-0.432702,26
Andilla,Valencia,Andilla,39.83333,-0.8,1074
Anna,Valencia,Anna,39.019526,-0.64637,218
Antella,Valencia,Antella,39.080444,-0.592036,50
Aras de los Olmos,Valencia,Aras de los Olmos,39.923903,-1.13488,943
Atzeneta d'Albaida,Valencia,Atzeneta d'Albaida,38.841265,-0.496427,372
Ayora,Valencia,Ayora,39.059671,-1.058792,606
Barx,Valencia,Barx,39.014004,-0.302123,338
Barxeta,Valencia,Barxeta,39.021835,-0.417319,117
Bèlgida,Valencia,Bèlgida,38.85,-0.46667,287
Bellreguard,Valencia,Bellreguard,38.946925,-0.164141,29
Bellús,Valencia,Bellús,38.9458,-0.48697,141
Benagéber,Valencia,Benagéber,39.557918,-0.509236,120
Benaguasil,Valencia,Benaguasil,39.594389,-0.588728,122
Benavites,Valencia,Benavites,39.73333,-0.25,16
Beneixida,Valencia,Beneixida,39.057703,-0.548344,57
Benetússer,Valencia,Benetússer,39.421442,-0.399279,17
Beniarjó,Valencia,Beniarjó,38.931221,-0.187328,45
Beniatjar,Valencia,Beniatjar,38.84754,-0.41736,389
Benicolet,Valencia,Benicolet,38.91987,-0.34694,243
Benicull de Xúquer,Valencia,Benicull de Xúquer,39.18333,-0.38333,12
Benifaió,Valencia,Benifaió,39.28488,-0.426427,26
Benifairó de la Valldigna,Valencia,Benifairó de la Valldigna,39.055083,-0.303019,39
Benifairó de les Valls,Valencia,Benifairó de les Valls,39.727675,-0.268913,54
Beniflá,Valencia,Beniflá,38.92814,-0.17816,43
Benigànim,Valencia,Benigànim,38.939811,-0.445945,171
Benimodo,Valencia,Benimodo,39.213318,-0.526817,47
Benimuslem,Valencia,Benimuslem,39.13162,-0.49288,24
Beniparrell,Valencia,Beniparrell,39.378049,-0.407881,4
Benirredrà,Valencia,Benirredrà,38.961865,-0.192659,34
Benissanó,Valencia,Benissanó,39.613823,-0.574131,135
Benissoda,Valencia,Benissoda,38.83333,-0.51667,378
Benissuera,Valencia,Benissuera,38.9132,-0.47784,172
Bétera,Valencia,Bétera,39.591376,-0.461084,110
Bicorp,Valencia,Bicorp,39.13215,-0.7872,288
Bocairent,Valencia,Bocairent,38.764398,-0.613971,626
Bolbaite,Valencia,Bolbaite,39.061661,-0.674147,234
Bonrepòs i Mirambell,Valencia,Bonrepòs i Mirambell,39.516485,-0.365022,18
Bufali,Valencia,Bufali,38.86775,-0.51617,240
Bugarra,Valencia,Bugarra,39.61667,-0.76667,229
Buñol,Valencia,Buñol,39.427351,-0.789688,434
Burjassot,Valencia,Burjassot,39.50833,-0.412896,38
Calles,Valencia,Calles,39.72118,-0.97057,351
Camporrobles,Valencia,Camporrobles,39.647152,-1.399675,922
Canals,Valencia,Canals,38.963127,-0.584444,164
Canet d'En Berenguer,Valencia,Canet d'En Berenguer,39.67977,-0.220343,13
Carcaixent,Valencia,Carcaixent,39.121071,-0.448319,27
Càrcer,Valencia,Càrcer,39.068781,-0.566943,45
Carlet,Valencia,Carlet,39.226855,-0.523786,56
Carrícola,Valencia,Carrícola,38.84133,-0.4726,335
Casas Altas,Valencia,Casas Altas,40.03333,-1.26667,847
Casas Bajas,Valencia,Casas Bajas,40.01667,-1.26667,748
Casinos,Valencia,Casinos,39.699861,-0.708465,315
Castelló,Valencia,Castelló,39.987142,-0.037787,39
Castelló de Rugat,Valencia,Castelló de Rugat,38.873701,-0.382956,317
Castellonet de la Conquesta,Valencia,Castellonet de la Conquesta,38.91667,-0.26667,210
Castielfabib,Valencia,Castielfabib,40.13076,-1.30396,897
Catadau,Valencia,Catadau,39.271977,-0.58345,144
Catarroja,Valencia,Catarroja,39.401326,-0.401885,13
Caudete de las Fuentes,Valencia,Caudete de las Fuentes,39.558699,-1.279853,786
Cerdà,Valencia,Cerdà,39.465172,-0.370347,24
Chella,Valencia,Chella,39.042121,-0.659517,230
Chelva,Valencia,Chelva,39.750211,-0.995636,502
Chera,Valencia,Chera,39.6,-0.96667,631
Cheste,Valencia,Cheste,39.495921,-0.685407,219
Chiva,Valencia,Chiva,39.469295,-0.716338,290
Chulilla,Valencia,Chulilla,39.65,-0.88333,384
Cofrentes,Valencia,Cofrentes,39.215954,-1.053229,362
Corbera,Valencia,Corbera,39.157743,-0.353843,19
Cortes de Pallás,Valencia,Cortes de Pallás,39.261097,-0.937577,507
Cotes,Valencia,Cotes,39.464773,-0.363258,22
Cullera,Valencia,Cullera,39.161559,-0.254091,11
Daimús,Valencia,Daimús,38.974363,-0.1446,5
Domeño,Valencia,Domeño,39.658403,-0.672369,213
Dos Aguas,Valencia,Dos Aguas,39.28333,-0.8,307
Eliana (l'),Valencia,L' Eliana,39.556032,-0.533308,81
Emperador,Valencia,Emperador,39.55399,-0.33912,18
Enguera,Valencia,Enguera,38.979466,-0.688996,311
