municipio,provincia,municipio_nombre_humano,lat,lon,kms_capital_provincia
Aldeaseca,Ávila,Aldeaseca,41.04912,-4.81707,68.355892
Aldehuela (La),Ávila,La Aldehuela,40.41092,-5.40983,69.260833
Amavida,Ávila,Amavida,40.57371,-5.06541,33.328291
Arenal (El),Ávila,El Arenal,40.265205,-5.086847,73.363973
Arenas de San Pedro,Ávila,Arenas de San Pedro,40.211957,-5.085076,78.47786900000001
Arevalillo,Ávila,Arevalillo,40.588392,-5.371343,75.270299
Arévalo,Ávila,Arévalo,41.062326,-4.720047,56.721736
Aveinte,Ávila,Aveinte,40.78227,-4.83649,23.259037
Avellaneda,Ávila,Avellaneda,40.38909,-5.38811,78.581041
Ávila,Ávila,Ávila,40.646709,-4.701896,0.0
Barco de Ávila (El),Ávila,El Barco de Ávila,40.357166,-5.521441,80.267536
Barraco (El),Ávila,El Barraco,40.477362,-4.645228,23.292686999999997
Barromán,Ávila,Barromán,41.06536,-4.93066,78.17501200000001
Becedas,Ávila,Becedas,40.40369,-5.63577,93.360983
Becedillas,Ávila,Becedillas,40.53821,-5.32561,68.853571
Bercial de Zapardiel,Ávila,Bercial de Zapardiel,41.04675,-4.9691,74.48966899999999
Berlanas (Las),Ávila,Las Berlanas,40.800813,-4.76019,21.536524
Bernuy-Zapardiel,Ávila,Bernuy-Zapardiel,40.9757,-4.94468,66.588035
Berrocalejo de Aragona,Ávila,Berrocalejo de Aragona,40.69436,-4.59474,17.01794
Blascomillán,Ávila,Blascomillán,40.80146,-5.08703,59.564573
Blasconuño de Matacabras,Ávila,Blasconuño de Matacabras,41.12368,-4.98983,93.829666
Blascosancho,Ávila,Blascosancho,40.87744,-4.63743,32.676666999999995
Bohodón (El),Ávila,El Bohodón,40.91612,-4.73,35.796434
Bohoyo,Ávila,Bohoyo,40.31584,-5.44294,89.830269
Bonilla de la Sierra,Ávila,Bonilla de la Sierra,40.53063,-5.26452,54.009029999999996
Brabos,Ávila,Brabos,40.77846,-4.93934,38.876185
Bularros,Ávila,Bularros,40.72808,-4.82914,17.617084
Burgohondo,Ávila,Burgohondo,40.414016,-4.785867,36.595242
Cabezas de Alambre,Ávila,Cabezas de Alambre,40.94218,-4.84184,40.757000999999995
Cabezas del Pozo,Ávila,Cabezas del Pozo,41.00139,-4.95454,69.255006
Cabezas del Villar,Ávila,Cabezas del Villar,40.715103,-5.210077,48.376884
Cabizuela,Ávila,Cabizuela,40.9009,-4.80212,34.020701
Canales,Ávila,Canales,40.667503,-4.663682,4.872539
Candeleda,Ávila,Candeleda,40.154493,-5.241504,98.976956
Cantiveros,Ávila,Cantiveros,40.95216,-4.95455,62.896582
Cardeñosa,Ávila,Cardeñosa,40.7424,-4.74579,15.152106999999999
Carrera (La),Ávila,La Carrera,40.45594,-5.42654,68.915285
Casas del Puerto,Ávila,Casas del Puerto,40.531848,-5.180026,44.199118999999996
Casasola,Ávila,Casasola,40.665588,-4.820289,17.113056
Casavieja,Ávila,Casavieja,40.280552,-4.765836,84.53541899999999
Casillas,Ávila,Casillas,40.3261,-4.57182,65.517494
Castellanos de Zapardiel,Ávila,Castellanos de Zapardiel,41.0845,-4.90984,80.586262
Cebreros,Ávila,Cebreros,40.45523,-4.463885,44.1
Cepeda la Mora,Ávila,Cepeda la Mora,40.4578,-5.04833,41.379677
Chamartín,Ávila,Chamartín,40.70267,-4.95769,25.761426
Cillán,Ávila,Cillán,40.70675,-4.98135,27.683512
Cisla,Ávila,Cisla,40.96662,-5.01406,61.367369
Colilla (La),Ávila,La Colilla,40.644661,-4.760599,6.040746
Collado de Contreras,Ávila,Collado de Contreras,40.88743,-4.9314,47.937581
Collado del Mirón,Ávila,Collado del Mirón,40.55307,-5.35398,70.70218799999999
Constanzana,Ávila,Constanzana,40.93821,-4.87515,56.350243
Crespos,Ávila,Crespos,40.870953,-4.970757,42.916725
Cuevas del Valle,Ávila,Cuevas del Valle,40.29418,-5.00938,64.09215
Diego del Carpio,Ávila,Diego del Carpio,40.666303,-5.33158,69.238143
Donjimeno,Ávila,Donjimeno,40.95978,-4.84627,59.308124
Donvidas,Ávila,Donvidas,41.08954,-4.80634,68.856921
Espinosa de los Caballeros,Ávila,Espinosa de los Caballeros,41.0087,-4.6537,49.466561
Flores de Ávila,Ávila,Flores de Ávila,40.93358,-5.07914,57.374047
Fontiveros,Ávila,Fontiveros,40.930535,-4.965307,60.495144
Fresnedilla,Ávila,Fresnedilla,40.23233,-4.62201,72.46155800000001
Fresno (El),Ávila,El Fresno,40.61572,-4.75746,8.568867000000001
Fuente el Saúz,Ávila,Fuente el Saúz,40.97771,-4.90825,68.435956
Fuentes de Año,Ávila,Fuentes de Año,41.01769,-4.89908,72.850673
Gallegos de Altamiros,Ávila,Gallegos de Altamiros,40.70634,-4.90643,22.706975
Gallegos de Sobrinos,Ávila,Gallegos de Sobrinos,40.71693,-5.11224,39.495959
Garganta del Villar,Ávila,Garganta del Villar,40.44965,-5.1042,46.679216999999994
Gavilanes,Ávila,Gavilanes,40.27791,-4.85321,70.448601
Gemuño,Ávila,Gemuño,40.59159,-4.78178,9.822591000000001
Gil García,Ávila,Gil García,40.28104,-5.592565,95.914367
Gilbuena,Ávila,Gilbuena,40.42206,-5.59201,94.365667
Gimialcón,Ávila,Gimialcón,40.87705,-5.12308,56.348775
Gotarrendura,Ávila,Gotarrendura,40.82652,-4.7409,25.140717000000002
Grandes y San Martín,Ávila,Grandes y San Martín,40.763114,-4.970927,42.185476
Guisando,Ávila,Guisando,40.22225,-5.1395,83.731986
Gutierre-Muñoz,Ávila,Gutierre-Muñoz,40.98295,-4.63839,45.28143
Hernansancho,Ávila,Hernansancho,40.85753,-4.73045,28.764895
Herradón de Pinares,Ávila,Herradón de Pinares,40.597608,-4.495836,22.853355
Herreros de Suso,Ávila,Herreros de Suso,40.803861,-5.038958,49.752203
Higuera de las Dueñas,Ávila,Higuera de las Dueñas,40.23903,-4.60361,70.641281
Hija de Dios (La),Ávila,La Hija de Dios,40.53013,-4.96734,27.80596
Horcajada (La),Ávila,La Horcajada,40.43674,-5.46615,75.02841599999999
Horcajo de las Torres,Ávila,Horcajo de las Torres,41.06497,-5.09092,84.465478
Hornillo (El),Ávila,El Hornillo,40.24994,-5.10356,76.932215
Hoyo de Pinares (El),Ávila,El Hoyo de Pinares,40.5005,-4.422379,45.314546
Hoyocasero,Ávila,Hoyocasero,40.3989,-4.97455,53.129135000000005
Hoyorredondo,Ávila,Hoyorredondo,40.4627,-5.41097,67.33591
Hoyos de Miguel Muñoz,Ávila,Hoyos de Miguel Muñoz,40.39237,-5.06713,56.681591
Hoyos del Collado,Ávila,Hoyos del Collado,40.35945,-5.20027,69.242818
Hoyos del Espino,Ávila,Hoyos del Espino,40.35623,-5.17505,66.65648
Hurtumpascual,Ávila,Hurtumpascual,40.692,-5.11379,41.725913999999996
Junciana,Ávila,Junciana,40.41076,-5.55698,88.928444
Langa,Ávila,Langa,41.0055,-4.85946,57.660712
Lanzahíta,Ávila,Lanzahíta,40.205188,-4.932959,89.33952099999999
Llanos de Tormes (Los),Ávila,Los Llanos de Tormes,40.32773,-5.50016,84.534903
Losar del Barco (El),Ávila,El Losar del Barco,40.397153,-5.537609,85.611378
Madrigal de las Altas Torres,Ávila,Madrigal de las Altas Torres,41.08999,-4.997505,90.034268
Maello,Ávila,Maello,40.80929,-4.51186,45.279279
Malpartida de Corneja,Ávila,Malpartida de Corneja,40.52208,-5.35026,66.252689
Mamblas,Ávila,Mamblas,41.01925,-5.00874,85.71658900000001
Mancera de Arriba,Ávila,Mancera de Arriba,40.79139,-5.14772,65.270782
Manjabálago y Ortigosa de Rioalmar,Ávila,Manjabálago y Ortigosa de Rioalmar,40.66441,-5.07719,47.53575300000001
Marlín,Ávila,Marlín,40.712201,-4.827554,15.352437
Martiherrero,Ávila,Martiherrero,40.67392,-4.78156,9.355731
Martínez,Ávila,Martínez,40.63046,-5.34801,81.338466
Mediana de Voltoya,Ávila,Mediana de Voltoya,40.70104,-4.56341,19.637874
Medinilla,Ávila,Medinilla,40.43967,-5.61772,92.263155
Mengamuñoz,Ávila,Mengamuñoz,40.50006,-4.99983,32.918290999999996
Mesegar de Corneja,Ávila,Mesegar de Corneja,40.50209,-5.30131,55.499921
Mijares,Ávila,Mijares,40.29654,-4.83651,67.419037
Mingorría,Ávila,Mingorría,40.75192,-4.66583,17.655933
Mirón (El),Ávila,El Mirón,40.53322,-5.40552,73.787012
Mironcillo,Ávila,Mironcillo,40.55435,-4.82449,18.943815999999998
Mirueña de los Infanzones,Ávila,Mirueña de los Infanzones,40.738133,-5.08621,39.368144
Mombeltrán,Ávila,Mombeltrán,40.260124,-5.017915,68.511481
Monsalupe,Ávila,Monsalupe,40.76953,-4.78131,20.300589
Moraleja de Matacabras,Ávila,Moraleja de Matacabras,41.10732,-4.95717,93.892105
Muñana,Ávila,Muñana,40.59042,-5.01447,29.462004
Muñico,Ávila,Muñico,40.70678,-5.02717,31.871596
Muñogalindo,Ávila,Muñogalindo,40.60324,-4.89895,18.362021000000002
Muñogrande,Ávila,Muñogrande,40.82181,-4.92224,36.363878
Muñomer del Peco,Ávila,Muñomer del Peco,40.85878,-4.87992,38.304411
Muñopepe,Ávila,Muñopepe,40.63408,-4.81876,12.37833
Muñosancho,Ávila,Muñosancho,40.92097,-5.03558,55.812837
Muñotello,Ávila,Muñotello,40.54236,-5.04187,36.066238
Narrillos del Álamo,Ávila,Narrillos del Álamo,40.56673,-5.46584,83.31067200000001
Narrillos del Rebollar,Ávila,Narrillos del Rebollar,40.66488,-4.96577,29.24253
Narros de Saldueña,Ávila,Narros de Saldueña,40.87268,-4.86908,39.484065
Narros del Castillo,Ávila,Narros del Castillo,40.85869,-5.0601,52.332177
Narros del Puerto,Ávila,Narros del Puerto,40.54131,-4.99292,33.486525
Nava de Arévalo,Ávila,Nava de Arévalo,40.97802,-4.77573,49.190371
Nava del Barco,Ávila,Nava del Barco,40.29321,-5.54022,91.206791
Navacepedilla de Corneja,Ávila,Navacepedilla de Corneja,40.48602,-5.1838,56.078736000000006
Navadijos,Ávila,Navadijos,40.42524,-5.08285,46.416074
Navaescurial,Ávila,Navaescurial,40.47163,-5.27756,57.681818
Navahondilla,Ávila,Navahondilla,40.3251,-4.49661,56.888932999999994
Navalacruz,Ávila,Navalacruz,40.43992,-4.93122,46.660513
Navalmoral,Ávila,Navalmoral,40.463493,-4.747432,28.381662
Navalonguilla,Ávila,Navalonguilla,40.27835,-5.50042,92.127475
Navalosa,Ávila,Navalosa,40.40212,-4.93,58.300422
Navalperal de Pinares,Ávila,Navalperal de Pinares,40.593808,-4.408051,32.196392
Navalperal de Tormes,Ávila,Navalperal de Tormes,40.3528,-5.30084,80.07817
Navaluenga,Ávila,Navaluenga,40.40875,-4.70533,32.997822
Navaquesera,Ávila,Navaquesera,40.42558,-4.91108,52.473595
Navarredonda de Gredos,Ávila,Navarredonda de Gredos,40.361959,-5.132643,61.952222
Navarredondilla,Ávila,Navarredondilla,40.45416,-4.82199,35.170701
Navarrevisca,Ávila,Navarrevisca,40.36417,-4.89352,50.823001
Navas del Marqués (Las),Ávila,Las Navas del Marqués,40.602557,-4.333014,38.316163
Navatalgordo,Ávila,Navatalgordo,40.4152,-4.87155,47.420945
Navatejares,Ávila,Navatejares,40.33602,-5.5322,84.098424
Neila de San Miguel,Ávila,Neila de San Miguel,40.42372,-5.6509,98.075576
Niharra,Ávila,Niharra,40.58945,-4.83895,14.535355
Ojos-Albos,Ávila,Ojos-Albos,40.70596,-4.51633,25.140674999999998
Orbita,Ávila,Orbita,40.99846,-4.64833,48.347983
Oso (El),Ávila,El Oso,40.83984,-4.76964,26.302129
Padiernos,Ávila,Padiernos,40.62168,-4.84523,14.1217
Pajares de Adaja,Ávila,Pajares de Adaja,40.92398,-4.64048,37.469286999999994
Palacios de Goda,Ávila,Palacios de Goda,41.11798,-4.78496,66.027142
Papatrigo,Ávila,Papatrigo,40.86752,-4.832724,36.188556
Parral (El),Ávila,El Parral,40.79858,-4.98994,45.258229
Pascualcobo,Ávila,Pascualcobo,40.65637,-5.27733,62.547610999999996
Pedro Bernardo,Ávila,Pedro Bernardo,40.243187,-4.911729,86.379893
Pedro-Rodríguez,Ávila,Pedro-Rodríguez,40.93727,-4.78571,42.874562
Peguerinos,Ávila,Peguerinos,40.637548,-4.232541,51.008941
Peñalba de Ávila,Ávila,Peñalba de Ávila,40.821441,-4.679826,30.940935999999997
Piedrahíta,Ávila,Piedrahíta,40.465141,-5.326679,59.243261
Piedralaves,Ávila,Piedralaves,40.317135,-4.699035,75.36839599999999
Poveda,Ávila,Poveda,40.56799,-5.07909,35.417241000000004
Poyales del Hoyo,Ávila,Poyales del Hoyo,40.17254,-5.16597,92.747782
Pozanco,Ávila,Pozanco,40.80095,-4.66772,27.798003
Pradosegar,Ávila,Pradosegar,40.5502,-5.07015,35.512855
Puerto Castilla,Ávila,Puerto Castilla,40.288,-5.62366,93.50331299999999
Rasueros,Ávila,Rasueros,41.02344,-5.07377,80.086632
Riocabado,Ávila,Riocabado,40.8314,-4.8043,33.494695
Riofrío,Ávila,Riofrío,40.54866,-4.77796,15.606649
Rivilla de Barajas,Ávila,Rivilla de Barajas,40.79986,-4.76256,21.400062
Salobral,Ávila,Salobral,40.61179,-4.81013,10.997762999999999
Salvadiós,Ávila,Salvadiós,40.87836,-5.09629,54.036705000000005
San Bartolomé de Béjar,Ávila,San Bartolomé de Béjar,40.399535,-5.669318,96.121441
San Bartolomé de Corneja,Ávila,San Bartolomé de Corneja,40.49257,-5.38519,65.632734
San Bartolomé de Pinares,Ávila,San Bartolomé de Pinares,40.542697,-4.539515,26.077502
San Esteban de los Patos,Ávila,San Esteban de los Patos,40.74705,-4.62413,21.018012
San Esteban de Zapardiel,Ávila,San Esteban de Zapardiel,41.0927,-4.90049,81.791723
San Esteban del Valle,Ávila,San Esteban del Valle,40.2751,-4.98215,66.097481
San García de Ingelmos,Ávila,San García de Ingelmos,40.773395,-5.11379,63.822409
San Juan de Gredos,Ávila,San Juan de Gredos,40.33732,-5.24838,79.114598
San Juan de la Encinilla,Ávila,San Juan de la Encinilla,40.8302,-4.83957,31.782469
San Juan de la Nava,Ávila,San Juan de la Nava,40.47826,-4.681924,22.291151
San Juan del Molinillo,Ávila,San Juan del Molinillo,40.45909,-4.81711,34.513265
San Juan del Olmo,Ávila,San Juan del Olmo,40.636773,-5.058838,38.65843100000001
San Lorenzo de Tormes,Ávila,San Lorenzo de Tormes,40.36984,-5.48848,77.320026
San Martín de la Vega del Alberche,Ávila,San Martín de la Vega del Alberche,40.667503,-4.663682,4.872539
San Martín del Pimpollar,Ávila,San Martín del Pimpollar,40.3683,-5.05443,53.587693
San Miguel de Corneja,Ávila,San Miguel de Corneja,40.48722,-5.28654,55.536348
San Miguel de Serrezuela,Ávila,San Miguel de Serrezuela,40.67064,-5.28858,64.536732
San Pascual,Ávila,San Pascual,40.88141,-4.75612,35.18047
San Pedro del Arroyo,Ávila,San Pedro del Arroyo,40.80213,-4.87074,31.334821
San Vicente de Arévalo,Ávila,San Vicente de Arévalo,40.96773,-4.80194,46.616496
Sanchidrián,Ávila,Sanchidrián,40.893744,-4.582107,37.573269999999994
Sanchorreja,Ávila,Sanchorreja,40.66475,-4.91494,23.470057
Santa Cruz de Pinares,Ávila,Santa Cruz de Pinares,40.54265,-4.58036,26.190307
Santa Cruz del Valle,Ávila,Santa Cruz del Valle,40.2516,-5.00133,69.942937
Santa María de los Caballeros,Ávila,Santa María de los Caballeros,40.38925,-5.45112,73.340552
Santa María del Arroyo,Ávila,Santa María del Arroyo,40.601155,-4.936439,21.604164
Santa María del Berrocal,Ávila,Santa María del Berrocal,40.50845,-5.40483,68.003564
Santa María del Cubillo,Ávila,Santa María del Cubillo,40.71908,-4.46655,31.148142
Santa María del Tiétar,Ávila,Santa María del Tiétar,40.302925,-4.542604,61.014506999999995
Santiago del Collado,Ávila,Santiago del Collado,40.43326,-5.35631,64.363995
Santiago del Tormes,Ávila,Santiago del Tormes,40.347488,-5.395378,82.142594
Santo Domingo de las Posadas,Ávila,Santo Domingo de las Posadas,40.812,-4.63383,24.911392
Santo Tomé de Zabarcos,Ávila,Santo Tomé de Zabarcos,40.78726,-4.91048,35.348853
Serrada (La),Ávila,La Serrada,40.63169,-4.79284,9.097985000000001
Serranillos,Ávila,Serranillos,40.325202,-4.905628,39.660594005882764
Sigeres,Ávila,Sigeres,40.79939,-4.93361,37.925254
Sinlabajos,Ávila,Sinlabajos,41.0765,-4.83242,69.30583
Solana de Ávila,Ávila,Solana de Ávila,40.33135,-5.63759,96.30432499999999
Solana de Rioalmar,Ávila,Solana de Rioalmar,40.73892,-5.01159,47.963260000000005
Solosancho,Ávila,Solosancho,40.55294,-4.90479,21.782166
Sotalbo,Ávila,Sotalbo,40.5417,-4.84548,20.959913
Sotillo de la Adrada,Ávila,Sotillo de la Adrada,40.293123,-4.586541,65.143215
Tiemblo (El),Ávila,El Tiemblo,40.413929,-4.502271,41.879124
Tiñosillos,Ávila,Tiñosillos,40.93543,-4.727323,37.890187
Tolbaños,Ávila,Tolbaños,40.75168,-4.58191,24.733613000000002
Tormellas,Ávila,Tormellas,40.30404,-5.51185,88.66660800000001
Tornadizos de Ávila,Ávila,Tornadizos de Ávila,40.62757,-4.61426,9.492428
Torre (La),Ávila,La Torre,40.5916,-4.96491,24.266693
Tórtoles,Ávila,Tórtoles,40.5612,-5.2612,58.015837
Umbrías,Ávila,Umbrías,40.3153,-5.58037,89.58116199999999
Vadillo de la Sierra,Ávila,Vadillo de la Sierra,40.60634,-5.12506,44.865559000000005
Valdecasa,Ávila,Valdecasa,40.65931,-5.01183,35.829539
Vega de Santa María,Ávila,Vega de Santa María,40.83618,-4.64287,28.811134
Velayos,Ávila,Velayos,40.84157,-4.62324,28.767148999999996
Villaflor,Ávila,Villaflor,40.74978,-4.884138,37.474778
Villafranca de la Sierra,Ávila,Villafranca de la Sierra,40.49806,-5.23005,51.285771000000004
Villanueva de Ávila,Ávila,Villanueva de Ávila,40.37284,-4.82395,46.150211000000006
Villanueva de Gómez,Ávila,Villanueva de Gómez,40.88269,-4.7165,31.878076
Villanueva del Aceral,Ávila,Villanueva del Aceral,41.04095,-4.85419,71.271259
Villanueva del Campillo,Ávila,Villanueva del Campillo,40.57646,-5.18002,48.101119
Villar de Corneja,Ávila,Villar de Corneja,40.47462,-5.43307,69.489598
Villarejo del Valle,Ávila,Villarejo del Valle,40.28638,-4.99674,65.339024
Villatoro,Ávila,Villatoro,40.549838,-5.118633,38.989786
Viñegra de Moraña,Ávila,Viñegra de Moraña,40.85074,-4.92114,39.452974999999995
Vita,Ávila,Vita,40.81178,-5.00583,46.626095
Zapardiel de la Cañada,Ávila,Zapardiel de la Cañada,40.60648,-5.33791,78.645717
Zapardiel de la Ribera,Ávila,Zapardiel de la Ribera,40.35554,-5.32826,82.782057
Acedera,Badajoz,Acedera,39.08414,-5.625607,133.032813
Aceuchal,Badajoz,Aceuchal,38.645953,-6.48728,61.25366
Ahillones,Badajoz,Ahillones,38.259328,-5.864075,130.381305
Alange,Badajoz,Alange,38.784989,-6.246106,81.12191899999999
Albuera (La),Badajoz,La Albuera,38.717333,-6.823226,25.224905
Alburquerque,Badajoz,Alburquerque,39.220369,-7.000693,44.858537
Alconchel,Badajoz,Alconchel,38.514743,-7.071697,44.950596
Alconera,Badajoz,Alconera,38.378914,-6.486219,87.36027899999999
Aljucén,Badajoz,Aljucén,39.04426,-6.33109,75.510085
Almendral,Badajoz,Almendral,38.613181,-6.822009,37.503976
Almendralejo,Badajoz,Almendralejo,38.683923,-6.408345,86.585089
Arroyo de San Serván,Badajoz,Arroyo de San Serván,38.854303,-6.454154,52.722866
Atalaya,Badajoz,Atalaya,38.338714,-6.487765,89.213776
Azuaga,Badajoz,Azuaga,38.260213,-5.679025,146.844072
Badajoz,Badajoz,Badajoz,38.876618,-6.980327,0.0
Barcarrota,Badajoz,Barcarrota,38.514744,-6.849092,50.211552000000005
Baterno,Badajoz,Baterno,38.95578,-4.91039,207.670733
Benquerencia de la Serena,Badajoz,Benquerencia de la Serena,38.67358,-5.36435,175.414457
Berlanga,Badajoz,Berlanga,38.282266,-5.829392,134.31574600000002
Bienvenida,Badajoz,Bienvenida,38.298282,-6.208785,105.35147
Bodonal de la Sierra,Badajoz,Bodonal de la Sierra,38.14701,-6.558262,106.1074
Burguillos del Cerro,Badajoz,Burguillos del Cerro,38.378731,-6.589193,94.260462
Cabeza del Buey,Badajoz,Cabeza del Buey,38.720666,-5.22195,189.728034
Cabeza la Vaca,Badajoz,Cabeza la Vaca,38.086152,-6.420675,164.99848300000002
Calamonte,Badajoz,Calamonte,38.887746,-6.387619,59.304051
Calera de León,Badajoz,Calera de León,38.106385,-6.336207,155.104199
Calzadilla de los Barros,Badajoz,Calzadilla de los Barros,38.300375,-6.314896,130.01323299999999
Campanario,Badajoz,Campanario,38.863511,-5.617804,139.703541
Campillo de Llerena,Badajoz,Campillo de Llerena,38.502136,-5.830793,139.331817
Capilla,Badajoz,Capilla,38.82036,-5.08417,210.617065
Carmonita,Badajoz,Carmonita,39.15455,-6.33864,93.75180999999999
Carrascalejo (El),Badajoz,El Carrascalejo,39.02021,-6.33427,73.46928999999999
Casas de Don Pedro,Badajoz,Casas de Don Pedro,39.104247,-5.329294,157.96948
Casas de Reina,Badajoz,Casas de Reina,38.2,-5.96667,124.024725
Castilblanco,Badajoz,Castilblanco,39.285581,-5.090236,199.791486
Castuera,Badajoz,Castuera,38.726483,-5.545868,156.91594899999998
Cheles,Badajoz,Cheles,38.513443,-7.282274,52.779622
Codosera (La),Badajoz,La Codosera,39.208401,-7.173379,59.041233999999996
Cordobilla de Lácara,Badajoz,Cordobilla de Lácara,39.146614,-6.435991,69.702808
Coronada (La),Badajoz,La Coronada,38.919642,-5.6701,132.134328
Corte de Peleas,Badajoz,Corte de Peleas,38.72529,-6.671912,44.560818
Cristina,Badajoz,Cristina,38.825438,-6.09967,91.323757
Don Álvaro,Badajoz,Don Álvaro,38.880935,-6.305323,67.586044
Don Benito,Badajoz,Don Benito,38.963236,-5.86046,116.163392
Entrín Bajo,Badajoz,Entrín Bajo,38.718534,-6.712663,40.591291
Esparragalejo,Badajoz,Esparragalejo,38.943824,-6.435232,68.184246
Esparragosa de la Serena,Badajoz,Esparragosa de la Serena,38.649558,-5.606726,162.319737
Esparragosa de Lares,Badajoz,Esparragosa de Lares,38.975376,-5.270202,167.58172399999998
Feria,Badajoz,Feria,38.512778,-6.564242,62.395967
Fregenal de la Sierra,Badajoz,Fregenal de la Sierra,38.166981,-6.652975,97.690056
Fuenlabrada de los Montes,Badajoz,Fuenlabrada de los Montes,39.133018,-4.935113,197.666077
Fuente de Cantos,Badajoz,Fuente de Cantos,38.246621,-6.30559,136.34337299999999
Fuente del Arco,Badajoz,Fuente del Arco,38.15,-5.9,132.068571
Fuente del Maestre,Badajoz,Fuente del Maestre,38.527681,-6.446825,68.04150999999999
Fuentes de León,Badajoz,Fuentes de León,38.067365,-6.539752,116.759682
Garbayuela,Badajoz,Garbayuela,39.048933,-4.999989,191.511897
Garlitos,Badajoz,Garlitos,38.88022,-5.04759,205.654525
Garrovilla (La),Badajoz,La Garrovilla,38.91966,-6.479167,56.222601000000004
Granja de Torrehermosa,Badajoz,Granja de Torrehermosa,38.309073,-5.596359,156.144034
Guadiana,Badajoz,Guadiana,38.921999,-6.689311,35.954608
Guareña,Badajoz,Guareña,38.860671,-6.101441,87.915497
Haba (La),Badajoz,La Haba,38.918877,-5.801104,124.30850199999999
