municipio,provincia,municipio_nombre_humano,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia
Rubielos de la Cérida,Teruel,Rubielos de la Cérida,57.96,9.07,52.7,425
Rubielos de Mora,Teruel,Rubielos de Mora,57.96,9.07,52.7,425
Salcedillo,Teruel,Salcedillo,57.96,9.07,52.7,425
Saldón,Teruel,Saldón,57.96,9.07,52.7,425
Samper de Calanda,Teruel,Samper de Calanda,57.96,9.07,52.7,425
San Agustín,Teruel,San Agustín,57.96,9.07,52.7,425
San Martín del Río,Teruel,San Martín del Río,57.96,9.07,52.7,425
Santa Cruz de Nogueras,Teruel,Santa Cruz de Nogueras,57.96,9.07,52.7,425
Santa Eulalia,Teruel,Santa Eulalia,57.96,9.07,52.7,425
Sarrión,Teruel,Sarrión,57.96,9.07,52.7,425
Segura de los Baños,Teruel,Segura de los Baños,57.96,9.07,52.7,425
Seno,Teruel,Seno,57.96,9.07,52.7,425
Singra,Teruel,Singra,57.96,9.07,52.7,425
Terriente,Teruel,Terriente,57.96,9.07,52.7,425
Teruel,Teruel,Teruel,57.96,9.07,52.7,425
Toril y Masegoso,Teruel,Toril y Masegoso,57.96,9.07,52.7,425
Tormón,Teruel,Tormón,57.96,9.07,52.7,425
Tornos,Teruel,Tornos,57.96,9.07,52.7,425
Torralba de los Sisones,Teruel,Torralba de los Sisones,57.96,9.07,52.7,425
Torre de Arcas,Teruel,Torre de Arcas,57.96,9.07,52.7,425
Torre de las Arcas,Teruel,Torre de las Arcas,57.96,9.07,52.7,425
Torre del Compte,Teruel,Torre del Compte,57.96,9.07,52.7,425
Torre los Negros,Teruel,Torre los Negros,57.96,9.07,52.7,425
Torrecilla de Alcañiz,Teruel,Torrecilla de Alcañiz,57.96,9.07,52.7,425
Torrecilla del Rebollar,Teruel,Torrecilla del Rebollar,57.96,9.07,52.7,425
Torrelacárcel,Teruel,Torrelacárcel,57.96,9.07,52.7,425
Torremocha de Jiloca,Teruel,Torremocha de Jiloca,57.96,9.07,52.7,425
Torres de Albarracín,Teruel,Torres de Albarracín,57.96,9.07,52.7,425
Torrevelilla,Teruel,Torrevelilla,57.96,9.07,52.7,425
Torrijas,Teruel,Torrijas,57.96,9.07,52.7,425
Torrijo del Campo,Teruel,Torrijo del Campo,57.96,9.07,52.7,425
Tramacastiel,Teruel,Tramacastiel,57.96,9.07,52.7,425
Tramacastilla,Teruel,Tramacastilla,57.96,9.07,52.7,425
Tronchón,Teruel,Tronchón,57.96,9.07,52.7,425
Urrea de Gaén,Teruel,Urrea de Gaén,57.96,9.07,52.7,425
Utrillas,Teruel,Utrillas,57.96,9.07,52.7,425
Valacloche,Teruel,Valacloche,57.96,9.07,52.7,425
Valbona,Teruel,Valbona,57.96,9.07,52.7,425
Valdealgorfa,Teruel,Valdealgorfa,57.96,9.07,52.7,425
Valdecuenca,Teruel,Valdecuenca,57.96,9.07,52.7,425
Valdelinares,Teruel,Valdelinares,57.96,9.07,52.7,425
Valdeltormo,Teruel,Valdeltormo,57.96,9.07,52.7,425
Valderrobres,Teruel,Valderrobres,57.96,9.07,52.7,425
Valjunquera,Teruel,Valjunquera,57.96,9.07,52.7,425
Vallecillo (El),Teruel,El Vallecillo,57.96,9.07,52.7,425
Veguillas de la Sierra,Teruel,Veguillas de la Sierra,57.96,9.07,52.7,425
Villafranca del Campo,Teruel,Villafranca del Campo,57.96,9.07,52.7,425
Villahermosa del Campo,Teruel,Villahermosa del Campo,57.96,9.07,52.7,425
Villanueva del Rebollar de la Sierra,Teruel,Villanueva del Rebollar de la Sierra,57.96,9.07,52.7,425
Villar del Cobo,Teruel,Villar del Cobo,57.96,9.07,52.7,425
Villar del Salz,Teruel,Villar del Salz,57.96,9.07,52.7,425
Villarluengo,Teruel,Villarluengo,57.96,9.07,52.7,425
Villarquemado,Teruel,Villarquemado,57.96,9.07,52.7,425
Villarroya de los Pinares,Teruel,Villarroya de los Pinares,57.96,9.07,52.7,425
Villastar,Teruel,Villastar,57.96,9.07,52.7,425
Villel,Teruel,Villel,57.96,9.07,52.7,425
Vinaceite,Teruel,Vinaceite,57.96,9.07,52.7,425
Visiedo,Teruel,Visiedo,57.96,9.07,52.7,425
Vivel del Río Martín,Teruel,Vivel del Río Martín,57.96,9.07,52.7,425
Zoma (La),Teruel,La Zoma,57.96,9.07,52.7,425
Ajofrín,Toledo,Ajofrín,62.04,14.93,52.77,789
Alameda de la Sagra,Toledo,Alameda de la Sagra,62.04,14.93,52.77,789
Albarreal de Tajo,Toledo,Albarreal de Tajo,62.04,14.93,52.77,789
Alcabón,Toledo,Alcabón,62.04,14.93,52.77,789
Alcañizo,Toledo,Alcañizo,62.04,14.93,52.77,789
Alcaudete de la Jara,Toledo,Alcaudete de la Jara,62.04,14.93,52.77,789
Alcolea de Tajo,Toledo,Alcolea de Tajo,62.04,14.93,52.77,789
Aldea en Cabo,Toledo,Aldea en Cabo,62.04,14.93,52.77,789
Aldeanueva de Barbarroya,Toledo,Aldeanueva de Barbarroya,62.04,14.93,52.77,789
Aldeanueva de San Bartolomé,Toledo,Aldeanueva de San Bartolomé,62.04,14.93,52.77,789
Almendral de la Cañada,Toledo,Almendral de la Cañada,62.04,14.93,52.77,789
Almonacid de Toledo,Toledo,Almonacid de Toledo,62.04,14.93,52.77,789
Almorox,Toledo,Almorox,62.04,14.93,52.77,789
Añover de Tajo,Toledo,Añover de Tajo,62.04,14.93,52.77,789
Arcicóllar,Toledo,Arcicóllar,62.04,14.93,52.77,789
Argés,Toledo,Argés,62.04,14.93,52.77,789
Azután,Toledo,Azután,62.04,14.93,52.77,789
Barcience,Toledo,Barcience,62.04,14.93,52.77,789
Bargas,Toledo,Bargas,62.04,14.93,52.77,789
Belvís de la Jara,Toledo,Belvís de la Jara,62.04,14.93,52.77,789
Borox,Toledo,Borox,62.04,14.93,52.77,789
Buenaventura,Toledo,Buenaventura,62.04,14.93,52.77,789
Burguillos de Toledo,Toledo,Burguillos de Toledo,62.04,14.93,52.77,789
Burujón,Toledo,Burujón,62.04,14.93,52.77,789
Cabañas de la Sagra,Toledo,Cabañas de la Sagra,62.04,14.93,52.77,789
Cabañas de Yepes,Toledo,Cabañas de Yepes,62.04,14.93,52.77,789
Cabezamesada,Toledo,Cabezamesada,62.04,14.93,52.77,789
Calera y Chozas,Toledo,Calera y Chozas,62.04,14.93,52.77,789
Caleruela,Toledo,Caleruela,62.04,14.93,52.77,789
Calzada de Oropesa,Toledo,Calzada de Oropesa,62.04,14.93,52.77,789
Camarena,Toledo,Camarena,62.04,14.93,52.77,789
Camarenilla,Toledo,Camarenilla,62.04,14.93,52.77,789
Campillo de la Jara (El),Toledo,El Campillo de la Jara,62.04,14.93,52.77,789
Camuñas,Toledo,Camuñas,62.04,14.93,52.77,789
Cardiel de los Montes,Toledo,Cardiel de los Montes,62.04,14.93,52.77,789
Carmena,Toledo,Carmena,62.04,14.93,52.77,789
Carpio de Tajo (El),Toledo,El Carpio de Tajo,62.04,14.93,52.77,789
Carranque,Toledo,Carranque,62.04,14.93,52.77,789
Carriches,Toledo,Carriches,62.04,14.93,52.77,789
Casar de Escalona (El),Toledo,El Casar de Escalona,62.04,14.93,52.77,789
Casarrubios del Monte,Toledo,Casarrubios del Monte,62.04,14.93,52.77,789
Casasbuenas,Toledo,Casasbuenas,62.04,14.93,52.77,789
Castillo de Bayuela,Toledo,Castillo de Bayuela,62.04,14.93,52.77,789
Cazalegas,Toledo,Cazalegas,62.04,14.93,52.77,789
Cebolla,Toledo,Cebolla,62.04,14.93,52.77,789
Cedillo del Condado,Toledo,Cedillo del Condado,62.04,14.93,52.77,789
Cerralbos (Los),Toledo,Los Cerralbos,62.04,14.93,52.77,789
Cervera de los Montes,Toledo,Cervera de los Montes,62.04,14.93,52.77,789
Chozas de Canales,Toledo,Chozas de Canales,62.04,14.93,52.77,789
Chueca,Toledo,Chueca,62.04,14.93,52.77,789
Ciruelos,Toledo,Ciruelos,62.04,14.93,52.77,789
Cobeja,Toledo,Cobeja,62.04,14.93,52.77,789
Cobisa,Toledo,Cobisa,62.04,14.93,52.77,789
Consuegra,Toledo,Consuegra,62.04,14.93,52.77,789
Corral de Almaguer,Toledo,Corral de Almaguer,62.04,14.93,52.77,789
Cuerva,Toledo,Cuerva,62.04,14.93,52.77,789
Domingo Pérez,Toledo,Domingo Pérez,62.04,14.93,52.77,789
Dosbarrios,Toledo,Dosbarrios,62.04,14.93,52.77,789
Erustes,Toledo,Erustes,62.04,14.93,52.77,789
Escalona,Toledo,Escalona,62.04,14.93,52.77,789
Escalonilla,Toledo,Escalonilla,62.04,14.93,52.77,789
Espinoso del Rey,Toledo,Espinoso del Rey,62.04,14.93,52.77,789
Esquivias,Toledo,Esquivias,62.04,14.93,52.77,789
Estrella (La),Toledo,La Estrella,62.04,14.93,52.77,789
Fuensalida,Toledo,Fuensalida,62.04,14.93,52.77,789
Gálvez,Toledo,Gálvez,62.04,14.93,52.77,789
Garciotum,Toledo,Garciotum,62.04,14.93,52.77,789
Gerindote,Toledo,Gerindote,62.04,14.93,52.77,789
Guadamur,Toledo,Guadamur,62.04,14.93,52.77,789
Guardia (La),Toledo,La Guardia,62.04,14.93,52.77,789
Herencias (Las),Toledo,Las Herencias,62.04,14.93,52.77,789
Herreruela de Oropesa,Toledo,Herreruela de Oropesa,62.04,14.93,52.77,789
Hinojosa de San Vicente,Toledo,Hinojosa de San Vicente,62.04,14.93,52.77,789
Hontanar,Toledo,Hontanar,62.04,14.93,52.77,789
Hormigos,Toledo,Hormigos,62.04,14.93,52.77,789
Huecas,Toledo,Huecas,62.04,14.93,52.77,789
Huerta de Valdecarábanos,Toledo,Huerta de Valdecarábanos,62.04,14.93,52.77,789
Iglesuela del Tiétar (La),Toledo,La Iglesuela del Tiétar,62.04,14.93,52.77,789
Illán de Vacas,Toledo,Illán de Vacas,62.04,14.93,52.77,789
Illescas,Toledo,Illescas,62.04,14.93,52.77,789
Lagartera,Toledo,Lagartera,62.04,14.93,52.77,789
Layos,Toledo,Layos,62.04,14.93,52.77,789
Lillo,Toledo,Lillo,62.04,14.93,52.77,789
Lominchar,Toledo,Lominchar,62.04,14.93,52.77,789
Lucillos,Toledo,Lucillos,62.04,14.93,52.77,789
Madridejos,Toledo,Madridejos,62.04,14.93,52.77,789
Magán,Toledo,Magán,62.04,14.93,52.77,789
Malpica de Tajo,Toledo,Malpica de Tajo,62.04,14.93,52.77,789
Manzaneque,Toledo,Manzaneque,62.04,14.93,52.77,789
Maqueda,Toledo,Maqueda,62.04,14.93,52.77,789
Marjaliza,Toledo,Marjaliza,62.04,14.93,52.77,789
Marrupe,Toledo,Marrupe,62.04,14.93,52.77,789
Mascaraque,Toledo,Mascaraque,62.04,14.93,52.77,789
Mata (La),Toledo,La Mata,62.04,14.93,52.77,789
Mazarambroz,Toledo,Mazarambroz,62.04,14.93,52.77,789
Mejorada,Toledo,Mejorada,62.04,14.93,52.77,789
Menasalbas,Toledo,Menasalbas,62.04,14.93,52.77,789
Méntrida,Toledo,Méntrida,62.04,14.93,52.77,789
Mesegar de Tajo,Toledo,Mesegar de Tajo,62.04,14.93,52.77,789
Miguel Esteban,Toledo,Miguel Esteban,62.04,14.93,52.77,789
Mocejón,Toledo,Mocejón,62.04,14.93,52.77,789
Mohedas de la Jara,Toledo,Mohedas de la Jara,62.04,14.93,52.77,789
Montearagón,Toledo,Montearagón,62.04,14.93,52.77,789
Montesclaros,Toledo,Montesclaros,62.04,14.93,52.77,789
Mora,Toledo,Mora,62.04,14.93,52.77,789
Nambroca,Toledo,Nambroca,62.04,14.93,52.77,789
Nava de Ricomalillo (La),Toledo,La Nava de Ricomalillo,62.04,14.93,52.77,789
Navahermosa,Toledo,Navahermosa,62.04,14.93,52.77,789
Navalcán,Toledo,Navalcán,62.04,14.93,52.77,789
Navalmoralejo,Toledo,Navalmoralejo,62.04,14.93,52.77,789
Navalmorales (Los),Toledo,Los Navalmorales,62.04,14.93,52.77,789
Navalucillos (Los),Toledo,Los Navalucillos,62.04,14.93,52.77,789
Navamorcuende,Toledo,Navamorcuende,62.04,14.93,52.77,789
Noblejas,Toledo,Noblejas,62.04,14.93,52.77,789
Noez,Toledo,Noez,62.04,14.93,52.77,789
Nombela,Toledo,Nombela,62.04,14.93,52.77,789
Novés,Toledo,Novés,62.04,14.93,52.77,789
Numancia de la Sagra,Toledo,Numancia de la Sagra,62.04,14.93,52.77,789
Nuño Gómez,Toledo,Nuño Gómez,62.04,14.93,52.77,789
Ocaña,Toledo,Ocaña,62.04,14.93,52.77,789
Olías del Rey,Toledo,Olías del Rey,62.04,14.93,52.77,789
Ontígola,Toledo,Ontígola,62.04,14.93,52.77,789
Orgaz,Toledo,Orgaz,62.04,14.93,52.77,789
Oropesa,Toledo,Oropesa,62.04,14.93,52.77,789
Otero,Toledo,Otero,62.04,14.93,52.77,789
Palomeque,Toledo,Palomeque,62.04,14.93,52.77,789
Pantoja,Toledo,Pantoja,62.04,14.93,52.77,789
Paredes de Escalona,Toledo,Paredes de Escalona,62.04,14.93,52.77,789
Parrillas,Toledo,Parrillas,62.04,14.93,52.77,789
Pelahustán,Toledo,Pelahustán,62.04,14.93,52.77,789
Pepino,Toledo,Pepino,62.04,14.93,52.77,789
Polán,Toledo,Polán,62.04,14.93,52.77,789
Portillo de Toledo,Toledo,Portillo de Toledo,62.04,14.93,52.77,789
Puebla de Almoradiel (La),Toledo,La Puebla de Almoradiel,62.04,14.93,52.77,789
Puebla de Montalbán (La),Toledo,La Puebla de Montalbán,62.04,14.93,52.77,789
Pueblanueva (La),Toledo,La Pueblanueva,62.04,14.93,52.77,789
Puente del Arzobispo (El),Toledo,El Puente del Arzobispo,62.04,14.93,52.77,789
Puerto de San Vicente,Toledo,Puerto de San Vicente,62.04,14.93,52.77,789
Pulgar,Toledo,Pulgar,62.04,14.93,52.77,789
Quero,Toledo,Quero,62.04,14.93,52.77,789
Quintanar de la Orden,Toledo,Quintanar de la Orden,62.04,14.93,52.77,789
Quismondo,Toledo,Quismondo,62.04,14.93,52.77,789
Real de San Vicente (El),Toledo,El Real de San Vicente,62.04,14.93,52.77,789
Recas,Toledo,Recas,62.04,14.93,52.77,789
Retamoso de la Jara,Toledo,Retamoso de la Jara,62.04,14.93,52.77,789
Rielves,Toledo,Rielves,62.04,14.93,52.77,789
Robledo del Mazo,Toledo,Robledo del Mazo,62.04,14.93,52.77,789
Romeral (El),Toledo,El Romeral,62.04,14.93,52.77,789
San Bartolomé de las Abiertas,Toledo,San Bartolomé de las Abiertas,62.04,14.93,52.77,789
San Martín de Montalbán,Toledo,San Martín de Montalbán,62.04,14.93,52.77,789
San Martín de Pusa,Toledo,San Martín de Pusa,62.04,14.93,52.77,789
San Pablo de los Montes,Toledo,San Pablo de los Montes,62.04,14.93,52.77,789
San Román de los Montes,Toledo,San Román de los Montes,62.04,14.93,52.77,789
Santa Ana de Pusa,Toledo,Santa Ana de Pusa,62.04,14.93,52.77,789
Santa Cruz de la Zarza,Toledo,Santa Cruz de la Zarza,62.04,14.93,52.77,789
Santa Cruz del Retamar,Toledo,Santa Cruz del Retamar,62.04,14.93,52.77,789
Santa Olalla,Toledo,Santa Olalla,62.04,14.93,52.77,789
Santo Domingo-Caudilla,Toledo,Santo Domingo-Caudilla,62.04,14.93,52.77,789
Sartajada,Toledo,Sartajada,62.04,14.93,52.77,789
Segurilla,Toledo,Segurilla,62.04,14.93,52.77,789
Seseña,Toledo,Seseña,62.04,14.93,52.77,789
Sevilleja de la Jara,Toledo,Sevilleja de la Jara,62.04,14.93,52.77,789
Sonseca,Toledo,Sonseca,62.04,14.93,52.77,789
Sotillo de las Palomas,Toledo,Sotillo de las Palomas,62.04,14.93,52.77,789
Talavera de la Reina,Toledo,Talavera de la Reina,62.04,14.93,52.77,789
Tembleque,Toledo,Tembleque,62.04,14.93,52.77,789
Toboso (El),Toledo,El Toboso,62.04,14.93,52.77,789
Toledo,Toledo,Toledo,62.04,14.93,52.77,789
Torralba de Oropesa,Toledo,Torralba de Oropesa,62.04,14.93,52.77,789
Torre de Esteban Hambrán (La),Toledo,La Torre de Esteban Hambrán,62.04,14.93,52.77,789
Torrecilla de la Jara,Toledo,Torrecilla de la Jara,62.04,14.93,52.77,789
Torrico,Toledo,Torrico,62.04,14.93,52.77,789
Torrijos,Toledo,Torrijos,62.04,14.93,52.77,789
Totanés,Toledo,Totanés,62.04,14.93,52.77,789
Turleque,Toledo,Turleque,62.04,14.93,52.77,789
Ugena,Toledo,Ugena,62.04,14.93,52.77,789
Urda,Toledo,Urda,62.04,14.93,52.77,789
Valdeverdeja,Toledo,Valdeverdeja,62.04,14.93,52.77,789
Valmojado,Toledo,Valmojado,62.04,14.93,52.77,789
Velada,Toledo,Velada,62.04,14.93,52.77,789
Ventas con Peña Aguilera (Las),Toledo,Las Ventas con Peña Aguilera,62.04,14.93,52.77,789
Ventas de Retamosa (Las),Toledo,Las Ventas de Retamosa,62.04,14.93,52.77,789
Ventas de San Julián (Las),Toledo,Las Ventas de San Julián,62.04,14.93,52.77,789
Villa de Don Fadrique (La),Toledo,La Villa de Don Fadrique,62.04,14.93,52.77,789
Villacañas,Toledo,Villacañas,62.04,14.93,52.77,789
Villafranca de los Caballeros,Toledo,Villafranca de los Caballeros,62.04,14.93,52.77,789
Villaluenga de la Sagra,Toledo,Villaluenga de la Sagra,62.04,14.93,52.77,789
Villamiel de Toledo,Toledo,Villamiel de Toledo,62.04,14.93,52.77,789
Villaminaya,Toledo,Villaminaya,62.04,14.93,52.77,789
Villamuelas,Toledo,Villamuelas,62.04,14.93,52.77,789
Villanueva de Alcardete,Toledo,Villanueva de Alcardete,62.04,14.93,52.77,789
Villanueva de Bogas,Toledo,Villanueva de Bogas,62.04,14.93,52.77,789
Villarejo de Montalbán,Toledo,Villarejo de Montalbán,62.04,14.93,52.77,789
Villarrubia de Santiago,Toledo,Villarrubia de Santiago,62.04,14.93,52.77,789
Villaseca de la Sagra,Toledo,Villaseca de la Sagra,62.04,14.93,52.77,789
Villasequilla,Toledo,Villasequilla,62.04,14.93,52.77,789
Villatobas,Toledo,Villatobas,62.04,14.93,52.77,789
Viso de San Juan (El),Toledo,El Viso de San Juan,62.04,14.93,52.77,789
Yébenes (Los),Toledo,Los Yébenes,62.04,14.93,52.77,789
Yeles,Toledo,Yeles,62.04,14.93,52.77,789
Yepes,Toledo,Yepes,62.04,14.93,52.77,789
Yuncler,Toledo,Yuncler,62.04,14.93,52.77,789
Yunclillos,Toledo,Yunclillos,62.04,14.93,52.77,789
Yuncos,Toledo,Yuncos,62.04,14.93,52.77,789
Ademuz,Valencia,Ademuz,59.18,12.36,51.87,3312
Ador,Valencia,Ador,59.18,12.36,51.87,3312
Agullent,Valencia,Agullent,59.18,12.36,51.87,3312
Aielo de Malferit,Valencia,Aielo de Malferit,59.18,12.36,51.87,3312
Aielo de Rugat,Valencia,Aielo de Rugat,59.18,12.36,51.87,3312
Alaquàs,Valencia,Alaquàs,59.18,12.36,51.87,3312
Albaida,Valencia,Albaida,59.18,12.36,51.87,3312
Albal,Valencia,Albal,59.18,12.36,51.87,3312
Albalat de la Ribera,Valencia,Albalat de la Ribera,59.18,12.36,51.87,3312
Albalat dels Sorells,Valencia,Albalat dels Sorells,59.18,12.36,51.87,3312
Albalat dels Tarongers,Valencia,Albalat dels Tarongers,59.18,12.36,51.87,3312
Alberic,Valencia,Alberic,59.18,12.36,51.87,3312
Alborache,Valencia,Alborache,59.18,12.36,51.87,3312
Alboraia/Alboraya,Valencia,Alboraia/Alboraya,59.18,12.36,51.87,3312
Albuixech,Valencia,Albuixech,59.18,12.36,51.87,3312
Alcàntera de Xúquer,Valencia,Alcàntera de Xúquer,59.18,12.36,51.87,3312
Alcàsser,Valencia,Alcàsser,59.18,12.36,51.87,3312
Alcublas,Valencia,Alcublas,59.18,12.36,51.87,3312
Alcúdia de Crespins (l'),Valencia,L' Alcúdia de Crespins,59.18,12.36,51.87,3312
Alcúdia (l'),Valencia,L' Alcúdia,59.18,12.36,51.87,3312
Aldaia,Valencia,Aldaia,59.18,12.36,51.87,3312
Alfafar,Valencia,Alfafar,59.18,12.36,51.87,3312
Alfara de la Baronia,Valencia,Alfara de la Baronia,59.18,12.36,51.87,3312
Alfara del Patriarca,Valencia,Alfara del Patriarca,59.18,12.36,51.87,3312
Alfarp,Valencia,Alfarp,59.18,12.36,51.87,3312
Alfarrasí,Valencia,Alfarrasí,59.18,12.36,51.87,3312
Alfauir,Valencia,Alfauir,59.18,12.36,51.87,3312
Algar de Palancia,Valencia,Algar de Palancia,59.18,12.36,51.87,3312
Algemesí,Valencia,Algemesí,59.18,12.36,51.87,3312
Algímia d'Alfara,Valencia,Algímia d'Alfara,59.18,12.36,51.87,3312
Alginet,Valencia,Alginet,59.18,12.36,51.87,3312
Almàssera,Valencia,Almàssera,59.18,12.36,51.87,3312
Almiserà,Valencia,Almiserà,59.18,12.36,51.87,3312
Almoines,Valencia,Almoines,59.18,12.36,51.87,3312
Almussafes,Valencia,Almussafes,59.18,12.36,51.87,3312
Alpuente,Valencia,Alpuente,59.18,12.36,51.87,3312
Alqueria de la Comtessa (l'),Valencia,L' Alqueria de la Comtessa,59.18,12.36,51.87,3312
Alzira,Valencia,Alzira,59.18,12.36,51.87,3312
Andilla,Valencia,Andilla,59.18,12.36,51.87,3312
Anna,Valencia,Anna,59.18,12.36,51.87,3312
Antella,Valencia,Antella,59.18,12.36,51.87,3312
Aras de los Olmos,Valencia,Aras de los Olmos,59.18,12.36,51.87,3312
Atzeneta d'Albaida,Valencia,Atzeneta d'Albaida,59.18,12.36,51.87,3312
Ayora,Valencia,Ayora,59.18,12.36,51.87,3312
Barx,Valencia,Barx,59.18,12.36,51.87,3312
Barxeta,Valencia,Barxeta,59.18,12.36,51.87,3312
Bèlgida,Valencia,Bèlgida,59.18,12.36,51.87,3312
Bellreguard,Valencia,Bellreguard,59.18,12.36,51.87,3312
Bellús,Valencia,Bellús,59.18,12.36,51.87,3312
Benagéber,Valencia,Benagéber,59.18,12.36,51.87,3312
Benaguasil,Valencia,Benaguasil,59.18,12.36,51.87,3312
Benavites,Valencia,Benavites,59.18,12.36,51.87,3312
Beneixida,Valencia,Beneixida,59.18,12.36,51.87,3312
Benetússer,Valencia,Benetússer,59.18,12.36,51.87,3312
Beniarjó,Valencia,Beniarjó,59.18,12.36,51.87,3312
Beniatjar,Valencia,Beniatjar,59.18,12.36,51.87,3312
Benicolet,Valencia,Benicolet,59.18,12.36,51.87,3312
Benicull de Xúquer,Valencia,Benicull de Xúquer,59.18,12.36,51.87,3312
Benifaió,Valencia,Benifaió,59.18,12.36,51.87,3312
Benifairó de la Valldigna,Valencia,Benifairó de la Valldigna,59.18,12.36,51.87,3312
Benifairó de les Valls,Valencia,Benifairó de les Valls,59.18,12.36,51.87,3312
Beniflá,Valencia,Beniflá,59.18,12.36,51.87,3312
Benigànim,Valencia,Benigànim,59.18,12.36,51.87,3312
Benimodo,Valencia,Benimodo,59.18,12.36,51.87,3312
Benimuslem,Valencia,Benimuslem,59.18,12.36,51.87,3312
Beniparrell,Valencia,Beniparrell,59.18,12.36,51.87,3312
Benirredrà,Valencia,Benirredrà,59.18,12.36,51.87,3312
Benissanó,Valencia,Benissanó,59.18,12.36,51.87,3312
Benissoda,Valencia,Benissoda,59.18,12.36,51.87,3312
Benissuera,Valencia,Benissuera,59.18,12.36,51.87,3312
Bétera,Valencia,Bétera,59.18,12.36,51.87,3312
Bicorp,Valencia,Bicorp,59.18,12.36,51.87,3312
Bocairent,Valencia,Bocairent,59.18,12.36,51.87,3312
Bolbaite,Valencia,Bolbaite,59.18,12.36,51.87,3312
Bonrepòs i Mirambell,Valencia,Bonrepòs i Mirambell,59.18,12.36,51.87,3312
Bufali,Valencia,Bufali,59.18,12.36,51.87,3312
Bugarra,Valencia,Bugarra,59.18,12.36,51.87,3312
Buñol,Valencia,Buñol,59.18,12.36,51.87,3312
Burjassot,Valencia,Burjassot,59.18,12.36,51.87,3312
Calles,Valencia,Calles,59.18,12.36,51.87,3312
Camporrobles,Valencia,Camporrobles,59.18,12.36,51.87,3312
Canals,Valencia,Canals,59.18,12.36,51.87,3312
Canet d'En Berenguer,Valencia,Canet d'En Berenguer,59.18,12.36,51.87,3312
Carcaixent,Valencia,Carcaixent,59.18,12.36,51.87,3312
Càrcer,Valencia,Càrcer,59.18,12.36,51.87,3312
Carlet,Valencia,Carlet,59.18,12.36,51.87,3312
Carrícola,Valencia,Carrícola,59.18,12.36,51.87,3312
Casas Altas,Valencia,Casas Altas,59.18,12.36,51.87,3312
Casas Bajas,Valencia,Casas Bajas,59.18,12.36,51.87,3312
Casinos,Valencia,Casinos,59.18,12.36,51.87,3312
Castelló,Valencia,Castelló,59.18,12.36,51.87,3312
Castelló de Rugat,Valencia,Castelló de Rugat,59.18,12.36,51.87,3312
Castellonet de la Conquesta,Valencia,Castellonet de la Conquesta,59.18,12.36,51.87,3312
Castielfabib,Valencia,Castielfabib,59.18,12.36,51.87,3312
Catadau,Valencia,Catadau,59.18,12.36,51.87,3312
Catarroja,Valencia,Catarroja,59.18,12.36,51.87,3312
Caudete de las Fuentes,Valencia,Caudete de las Fuentes,59.18,12.36,51.87,3312
Cerdà,Valencia,Cerdà,59.18,12.36,51.87,3312
Chella,Valencia,Chella,59.18,12.36,51.87,3312
Chelva,Valencia,Chelva,59.18,12.36,51.87,3312
Chera,Valencia,Chera,59.18,12.36,51.87,3312
Cheste,Valencia,Cheste,59.18,12.36,51.87,3312
Chiva,Valencia,Chiva,59.18,12.36,51.87,3312
Chulilla,Valencia,Chulilla,59.18,12.36,51.87,3312
Cofrentes,Valencia,Cofrentes,59.18,12.36,51.87,3312
Corbera,Valencia,Corbera,59.18,12.36,51.87,3312
Cortes de Pallás,Valencia,Cortes de Pallás,59.18,12.36,51.87,3312
Cotes,Valencia,Cotes,59.18,12.36,51.87,3312
Cullera,Valencia,Cullera,59.18,12.36,51.87,3312
Daimús,Valencia,Daimús,59.18,12.36,51.87,3312
Domeño,Valencia,Domeño,59.18,12.36,51.87,3312
Dos Aguas,Valencia,Dos Aguas,59.18,12.36,51.87,3312
Eliana (l'),Valencia,L' Eliana,59.18,12.36,51.87,3312
Emperador,Valencia,Emperador,59.18,12.36,51.87,3312
Enguera,Valencia,Enguera,59.18,12.36,51.87,3312
Ènova (l'),Valencia,L' Ènova,59.18,12.36,51.87,3312
Estivella,Valencia,Estivella,59.18,12.36,51.87,3312
Estubeny,Valencia,Estubeny,59.18,12.36,51.87,3312
Faura,Valencia,Faura,59.18,12.36,51.87,3312
Favara,Valencia,Favara,59.18,12.36,51.87,3312
Foios,Valencia,Foios,59.18,12.36,51.87,3312
Font de la Figuera (la),Valencia,La Font de la Figuera,59.18,12.36,51.87,3312
Font d'En Carròs (la),Valencia,La Font d'En Carròs,59.18,12.36,51.87,3312
Fontanars dels Alforins,Valencia,Fontanars dels Alforins,59.18,12.36,51.87,3312
Fortaleny,Valencia,Fortaleny,59.18,12.36,51.87,3312
Fuenterrobles,Valencia,Fuenterrobles,59.18,12.36,51.87,3312
Gandia,Valencia,Gandia,59.18,12.36,51.87,3312
Gátova,Valencia,Gátova,59.18,12.36,51.87,3312
Gavarda,Valencia,Gavarda,59.18,12.36,51.87,3312
Genovés (el),Valencia,El Genovés,59.18,12.36,51.87,3312
Gestalgar,Valencia,Gestalgar,59.18,12.36,51.87,3312
Gilet,Valencia,Gilet,59.18,12.36,51.87,3312
Godella,Valencia,Godella,59.18,12.36,51.87,3312
Godelleta,Valencia,Godelleta,59.18,12.36,51.87,3312
Granja de la Costera (la),Valencia,La Granja de la Costera,59.18,12.36,51.87,3312
