codigo_ine,municipio,provincia,comunidad_autonoma,municipio_nombre_humano,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion,lat,lon,feb_avg_min_temp,feb_avg_max_temp,feb_avg_temp,feb_avg_humidity,feb_avg_wind,feb_avg_min_rain,feb_avg_max_rain,feb_avg_rain,feb_avg_clouds,feb_avg_sunshine_hours,jul_avg_min_temp,jul_avg_max_temp,jul_avg_temp,jul_avg_humidity,jul_avg_wind,jul_avg_min_rain,jul_avg_max_rain,jul_avg_rain,jul_avg_clouds,jul_avg_sunshine_hours,kms_capital_provincia,altitud,renta_bruta_media,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia,cobertura_30,cobertura_100,cobertura_3g,cobertura_4g,sitios_comercio,sitios_turismo,sitios_alojamiento,sitios_ocio,sitios_natural,sitios_servicio,sitios_actividad,sitios_entretenimiento,sitios_catering,sitios_sport,sitios_edificio,sitios_acceso_limitado,sitios_artificial,sitios_acceso,sitios_sin_acceso,sitios_patrimonio,sitios_carretera,sitios_cuota,sitios_comodidad
31209,Romanzado,Navarra,Comunidad Foral de Navarra,Romanzado,1,0,0,2,0,2,2,187,91.44,2.05,42.691579,-1.224476,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,48.43,587,19220,381.1,2,7.19,1,1691,164441,10,981,58.7,8.76,53.56,1155,46.4,0.0,97.4,98.4,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
45149,Romeral (El),Toledo,Castilla-La Mancha,El Romeral,1,0,0,0,0,0,2,568,78.92,7.2,39.713397,-3.432568,-2.19,18.07,7.72,70.85,11.74,0,3.0,0.04,28.85,122.3,14.51,38.63,27.12,35.48,10.51,0,3.0,0.01,5.46,362.1,65.75,673,18671,-,-,-,0,1023,103420,7,582,62.04,14.93,52.77,789,95.0,11.0,100.0,100.0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31210,Roncal/Erronkari,Navarra,Comunidad Foral de Navarra,Roncal/Erronkari,1,0,0,4,0,2,2,206,38.98,5.28,42.81001,-0.95611,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,93.13,701,19614,-,-,-,0,1691,164441,10,981,58.7,8.76,53.56,1155,26.67,0.0,98.33,93.67,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
29084,Ronda,Málaga,Andalucía,Ronda,5,1,1,30,1,1,2,33624,397.24,84.64,36.746993,-5.163503,3.59,20.34,12.35,75.09,14.44,0,3.0,0.03,37.03,91.8,15.66,34.53,24.03,64.14,12.06,0,3.0,0.02,18.8,234.8,113.58,743,23505,1512.33,544,-,62,2630,301594,11,1055,56.97,17.76,46.85,1851,100.0,100.0,100.0,99.0,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
41083,Ronquillo (El),Sevilla,Andalucía,El Ronquillo,1,1,0,3,0,2,0,1431,76.49,18.71,37.725746,-6.177225,2.69,26.03,12.56,74.66,10.15,0,3.0,0.04,23.31,157.7,17.2,40.68,28.02,49.38,10.48,0,3.0,0.0,5.26,378.3,51.52,338,19333,-,-,15.28,2,1611,162042,10,821,57.59,17.89,47.29,1717,24.75,0.0,99.5,100.0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
24136,Roperuelos del Páramo,León,Castilla y León,Roperuelos del Páramo,3,0,0,0,0,2,1,512,54.46,9.4,42.2378,-5.78234,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,61.33,772,18440,543.75,4,-,0,1237,130467,6,586,53.21,10.62,47.56,660,95.0,0.0,100.0,99.67,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
04079,Roquetas de Mar,Almería,Andalucía,Roquetas de Mar,8,2,0,32,0,1,2,98725,59.65,1655.11,36.766784,-2.610328,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,22.67,3,23012,1575.84,2564,7.43,327,1168,109377,8,668,61.31,15.39,51.87,655,96.25,75.5,100.0,100.0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
43133,Roquetes,Tarragona,Cataluña,Roquetes,2,0,0,2,1,1,2,8159,137.19,59.47,40.821763,0.500761,-1.73,20.02,9.63,70.27,11.09,0,3.0,0.03,27.37,93.5,14.95,32.58,25.05,65.05,8.86,0,12.0,0.07,19.51,163.1,84.3,16,23557,795.0,164,6.75,2,1552,140182,9,736,56.53,10.63,50.52,1234,95.5,69.0,100.0,100.0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36048,Rosal (O),Pontevedra,Galicia,O Rosal,2,0,0,0,0,1,3,6376,44.13,144.49,41.93536,-8.83677,3.22,19.33,11.0,83.91,12.74,0,12.0,0.08,46.3,87.3,13.8,33.44,21.48,74.52,9.9,0,12.0,0.02,25.99,231.7,80.04,24,20054,1064.91,161,5.23,5,1893,193302,9,818,53.96,12.41,47.26,1021,91.63,35.98,100.0,100.0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
21062,Rosal de la Frontera,Huelva,Andalucía,Rosal de la Frontera,1,1,0,3,0,1,0,1682,209.5,8.03,37.967,-7.220117,5.49,25.43,14.89,70.71,12.67,0,3.0,0.02,26.97,160.4,17.53,40.6,28.73,55.8,12.74,0,0.3,0.0,5.93,377.2,104.32,222,16363,574.25,9,-,0,1299,122249,10,761,56.77,12.24,49.83,472,100.0,100.0,100.0,100.0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0
10901,Rosalejo,Cáceres,Extremadura,Rosalejo,1,0,0,2,0,0,3,1383,40.44,34.2,39.995503,-5.458201,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,131.53,278,16473,1182.8,1,-,0,1132,119586,6,497,54.28,17.78,44.63,452,97.0,0.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
38032,Rosario (El),Santa Cruz de Tenerife,Islas Canarias,El Rosario,2,0,0,1,0,1,2,17590,39.31,447.47,28.432601,-16.366463,11.46,22.54,16.32,74.97,18.07,0,12.0,0.03,37.87,84.0,16.24,31.47,21.78,77.32,24.05,0,3.0,0.0,36.47,126.3,11.65,878,32683,1788.83,146,11.44,21,1906,174893,10,793,57.67,17.43,47.62,972,84.91,78.82,100.0,100.0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
17152,Roses,Girona,Cataluña,Roses,1,1,0,10,0,1,1,19921,45.97,433.32,42.257622,3.181523,-0.59,20.14,9.69,68.47,16.52,0,3.0,0.04,38.23,115.1,16.6,35.21,25.51,56.07,15.55,0,3.0,0.02,21.88,273.7,66.39,11,25309,3498.73,1849,12.24,9,2169,193575,11,941,63.76,8.26,58.49,1248,83.3,7.7,100.0,100.0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
49181,Rosinos de la Requejada,Zamora,Castilla y León,Rosinos de la Requejada,5,0,0,0,0,3,2,342,154.78,2.21,42.091352,-6.535736,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,112.59,1023,16878,-,-,-,0,1151,118790,5,497,50.28,12.1,44.2,388,30.4,0.0,98.4,91.6,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
12096,Rossell,Castellón,Comunidad Valenciana,Rossell,1,0,0,0,0,1,2,904,74.88,12.07,40.61784,0.220729,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,108.6,466,19448,-,-,-,0,1133,115966,8,653,57.36,10.55,51.31,929,66.67,66.67,100.0,88.67,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0
25189,Rosselló,Lleida,Cataluña,Rosselló,1,0,0,3,0,2,1,3186,9.91,321.49,41.694017,0.594279,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,10.26,256,26080,1078.31,76,6.79,3,1159,114344,7,654,60.66,10.3,54.42,796,88.5,13.83,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
11030,Rota,Cádiz,Andalucía,Rota,1,1,0,24,0,1,0,29326,84.19,348.33,36.635105,-6.353697,2.64,21.68,12.75,79.68,13.9,0,12.0,0.04,28.58,130.7,15.88,38.19,25.48,62.23,12.17,0,0.9,0.0,8.1,342.9,14.52,24,24768,2504.79,306,-,187,1593,158397,9,712,55.05,21.7,43.1,804,61.86,60.14,100.0,100.0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
46217,Rotglà i Corberà,Valencia,Comunidad Valenciana,Rotglà i Corberà,1,0,0,2,0,1,0,1146,6.26,183.16,39.005165,-0.564386,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,58.4,122,20115,361.12,30,-,0,1445,163450,11,1042,59.18,12.36,51.87,3312,100.0,100.0,100.0,100.0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
46218,Ròtova,Valencia,Comunidad Valenciana,Ròtova,1,0,0,0,0,1,0,1271,7.66,166.02,38.931881,-0.257602,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,77.64,109,19379,-,-,-,0,1445,163450,11,1042,59.18,12.36,51.87,3312,100.0,100.0,100.0,100.0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47137,Roturas,Valladolid,Castilla y León,Roturas,0,0,0,0,0,3,0,29,11.49,2.52,41.66791,-4.11901,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,60.93,826,19844,-,-,-,0,1497,151208,8,668,54.49,9.35,49.39,947,0.0,0.0,100.0,0.0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43134,Rourell (El),Tarragona,Cataluña,El Rourell,1,0,0,0,0,1,2,402,2.32,173.28,41.21667,1.21667,-1.73,20.02,9.63,70.27,11.09,0,3.0,0.03,27.37,93.5,14.95,32.58,25.05,65.05,8.86,0,12.0,0.07,19.51,163.1,16.8,104,23434,-,-,-,0,1552,140182,9,736,56.53,10.63,50.52,1234,100.0,100.0,100.0,100.0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42160,Royo (El),Soria,Castilla y León,El Royo,1,0,0,0,0,3,1,260,126.06,2.06,41.90871,-2.64618,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,25.74,1061,19216,-,-,9.99,1,1288,129163,7,604,60.4,7.32,55.98,393,15.4,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0
44198,Royuela,Teruel,Aragón,Royuela,1,0,0,0,0,2,1,212,32.5,6.52,40.24645,-0.85871,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,36.83,990,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,51.0,100.0,99.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
09325,Royuela de Río Franco,Burgos,Castilla y León,Royuela de Río Franco,1,0,0,0,0,2,2,177,50.61,3.5,42.00217,-3.95547,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,58.29,836,22478,161.9,2,-,0,1445,138383,8,633,58.94,9.7,53.23,677,7.0,0.0,79.0,52.5,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
16181,Rozalén del Monte,Cuenca,Castilla-La Mancha,Rozalén del Monte,1,0,0,0,0,2,2,60,30.63,1.96,39.99083,-2.80525,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,65.97,877,17337,473.36,2,-,0,1139,119313,8,608,56.94,10.77,50.81,329,48.0,0.0,100.0,100.0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28127,Rozas de Madrid (Las),Madrid,Comunidad de Madrid,Las Rozas de Madrid,4,1,0,60,2,3,2,94862,58.31,1626.88,40.490599,-3.870233,-2.14,17.89,7.67,70.51,11.45,0,3.0,0.04,28.83,120.0,14.36,38.34,27.02,35.67,10.3,0,3.0,0.01,5.36,358.0,20.85,725,52066,4526.59,540,12.4,145,3314,343514,16,1414,63.79,10.18,57.29,13139,65.0,37.44,99.89,100.0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
28128,Rozas de Puerto Real,Madrid,Comunidad de Madrid,Rozas de Puerto Real,1,0,0,3,0,3,2,590,30.15,19.57,40.31667,-4.48333,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,83.81,855,25179,793.09,12,-,0,3314,343514,16,1414,63.79,10.18,57.29,13139,79.8,20.0,100.0,93.8,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
39065,Rozas de Valdearroyo (Las),Cantabria,Cantabria,Las Rozas de Valdearroyo,1,0,0,0,0,1,1,257,57.54,4.47,42.973229,-4.054999,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,82.88,846,19676,-,-,-,0,1737,156073,11,881,54.81,8.17,50.33,817,50.12,0.0,99.88,99.88,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
32072,Rúa (A),Ourense,Galicia,A Rúa,1,0,0,0,0,2,2,4245,35.91,118.22,42.397882,-7.103915,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,100.42,300,21158,527.75,50,3.81,3,1434,156580,6,564,48.99,10.84,43.68,471,75.0,50.0,100.0,100.0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
10161,Ruanes,Cáceres,Extremadura,Ruanes,1,0,0,0,0,0,3,86,15.11,5.69,39.32814,-6.01347,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,47.72,482,15773,0,0,-,0,1132,119586,6,497,54.28,17.78,44.63,452,100.0,0.0,100.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
09326,Rubena,Burgos,Castilla y León,Rubena,1,0,0,0,0,2,2,193,9.77,19.76,42.38746,-3.57485,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,13.75,912,22478,681.51,3,-,0,1445,138383,8,633,58.94,9.7,53.23,677,95.0,0.0,100.0,100.0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0
08184,Rubí,Barcelona,Cataluña,Rubí,3,2,0,39,0,1,2,78549,32.17,2441.68,41.489885,2.03218,0.35,18.97,10.23,71.47,10.8,0,12.0,0.06,28.22,121.7,16.51,33.57,25.31,66.02,9.94,0,12.0,0.06,16.28,226.6,29.76,141,28545,1926.12,895,10.6,47,2946,272259,16,1367,61.29,9.18,55.67,11030,98.0,98.0,100.0,100.0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
47138,Rubí de Bracamonte,Valladolid,Castilla y León,Rubí de Bracamonte,1,0,0,0,0,3,0,215,25.59,8.4,41.21421,-4.92491,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,65.86,750,19844,-,-,-,0,1497,151208,8,668,54.49,9.35,49.39,947,93.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0
32073,Rubiá,Ourense,Galicia,Rubiá,1,0,0,1,0,2,2,1390,100.79,13.79,42.46703,-6.88655,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,122.98,522,19836,549.97,9,-,0,1434,156580,6,564,48.99,10.84,43.68,471,68.17,0.0,100.0,96.78,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44199,Rubiales,Teruel,Aragón,Rubiales,1,0,0,0,0,2,1,42,27.42,1.53,40.27624,-1.27166,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,21.46,1162,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,99.0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44200,Rubielos de la Cérida,Teruel,Aragón,Rubielos de la Cérida,1,0,0,0,0,2,1,37,66.9,0.55,40.77058,-1.21291,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,77.03,1244,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44201,Rubielos de Mora,Teruel,Aragón,Rubielos de Mora,1,0,0,3,0,2,1,632,63.72,9.92,40.190643,-0.653767,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,62.38,941,18797,-,-,4.91,8,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,100.0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0
08185,Rubió,Barcelona,Cataluña,Rubió,0,0,0,0,0,1,2,236,48.02,4.91,41.656054,1.571038,0.35,18.97,10.23,71.47,10.8,0,12.0,0.06,28.22,121.7,16.51,33.57,25.31,66.02,9.94,0,12.0,0.06,16.28,226.6,83.23,640,30746,721.11,1,-,0,2946,272259,16,1367,61.29,9.18,55.67,11030,0.0,0.0,97.67,91.33,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
41084,Rubio (El),Sevilla,Andalucía,El Rubio,1,0,0,4,0,2,0,3376,20.8,162.31,37.353164,-4.990181,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,108.1,209,15280,-,-,5.4,1,1611,162042,10,821,57.59,17.89,47.29,1717,100.0,73.0,100.0,100.0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
18170,Rubite,Granada,Andalucía,Rubite,1,0,0,0,0,1,1,384,28.55,13.45,36.80947,-3.34816,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,96.25,797,16108,1339.34,32,6.53,2,1691,181669,8,760,58.31,22.18,45.37,697,94.2,0.0,98.4,99.6,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
09327,Rublacedo de Abajo,Burgos,Castilla y León,Rublacedo de Abajo,2,0,0,0,0,2,2,29,39.3,0.74,42.55332,-3.50236,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,40.94,803,22478,123.69,7,-,0,1445,138383,8,633,58.94,9.7,53.23,677,0.0,0.0,100.0,66.5,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09328,Rucandio,Burgos,Castilla y León,Rucandio,5,0,0,0,0,2,2,64,32.63,1.96,42.7511,-3.54166,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,60.65,788,22478,450.62,2,-,0,1445,138383,8,633,58.94,9.7,53.23,677,73.33,0.0,100.0,98.67,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
47139,Rueda,Valladolid,Castilla y León,Rueda,3,0,0,2,0,3,0,1204,90.5,13.3,41.413306,-4.959423,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,38.24,728,19785,-,-,-,0,1497,151208,8,668,54.49,9.35,49.39,947,25.0,0.0,99.5,78.0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0
50228,Rueda de Jalón,Zaragoza,Aragón,Rueda de Jalón,1,0,0,0,0,2,1,313,107.37,2.92,41.63362,-1.2744,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,32.26,298,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,99.0,100.0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19243,Rueda de la Sierra,Guadalajara,Castilla-La Mancha,Rueda de la Sierra,2,0,0,0,0,0,1,40,51.01,0.78,40.91795,-1.85439,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,149.33,1150,20180,253.76,8,-,0,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,99.5,98.0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
39066,Ruente,Cantabria,Cantabria,Ruente,1,0,0,0,0,1,1,1034,66.13,15.64,43.25826,-4.26791,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,51.78,200,21686,255.56,30,-,0,1737,156073,11,881,54.81,8.17,50.33,817,92.75,0.0,100.0,99.25,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
50229,Ruesca,Zaragoza,Aragón,Ruesca,1,0,0,0,0,2,1,76,11.63,6.53,41.2835,-1.48142,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,63.93,793,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,0.0,0.0,56.0,57.0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39067,Ruesga,Cantabria,Cantabria,Ruesga,2,0,0,0,0,1,1,826,87.59,9.43,43.279265,-3.551062,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,52.26,186,19676,423.08,43,-,0,1737,156073,11,881,54.81,8.17,50.33,817,44.17,0.0,97.67,97.33,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
46219,Rugat,Valencia,Comunidad Valenciana,Rugat,1,0,0,0,0,1,0,180,3.2,56.18,38.873701,-0.382956,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,89.12,317,20105,-,-,-,0,1445,163450,11,1042,59.18,12.36,51.87,3312,0.0,0.0,100.0,100.0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13902,Ruidera,Ciudad Real,Castilla-La Mancha,Ruidera,1,0,0,1,0,3,2,563,39.2,14.36,38.97775,-2.88322,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,108.73,791,16766,1288.46,22,5.14,3,936,96893,5,461,55.64,17.1,46.12,496,98.0,0.0,100.0,99.0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
39068,Ruiloba,Cantabria,Cantabria,Ruiloba,1,0,0,0,0,1,1,741,15.21,48.72,43.37719,-4.26184,-0.42,19.73,9.47,78.11,12.35,0,3.0,0.11,48.17,70.9,11.44,29.33,19.93,82.21,8.64,0,3.0,0.04,47.41,97.0,51.95,70,19676,1342.53,42,14.44,1,1737,156073,11,881,54.81,8.17,50.33,817,93.12,12.5,100.0,100.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
17153,Rupià,Girona,Cataluña,Rupià,1,0,0,0,0,1,1,296,5.31,55.74,42.01667,3.01667,0.78,18.94,10.33,72.33,11.23,0,12.0,0.07,34.52,107.1,17.51,32.89,25.31,66.34,9.4,0,12.0,0.09,17.22,247.9,27.05,48,31051,3035.71,9,5.33,1,2169,193575,11,941,63.76,8.26,58.49,1248,97.67,0.0,100.0,100.0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
08901,Rupit i Pruit,Barcelona,Cataluña,Rupit i Pruit,1,0,0,0,0,1,2,296,49.08,6.03,42.01649,2.46005,0.78,18.94,10.33,72.33,11.23,0,12.0,0.07,34.52,107.1,17.51,32.89,25.31,66.34,9.4,0,12.0,0.09,17.22,247.9,108.78,835,30746,2106.8,14,-,0,2946,272259,16,1367,61.29,9.18,55.67,11030,50.0,50.0,100.0,100.0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
23074,Rus,Jaén,Andalucía,Rus,2,0,0,0,0,2,2,3516,46.89,74.98,38.048452,-3.461559,-2.82,19.32,8.38,75.13,7.63,0,12.0,0.09,37.65,108.9,13.6,40.55,28.09,36.08,7.24,0,0.9,0.0,7.38,353.3,58.5,592,17393,616.26,15,5.56,3,989,105216,6,496,52.28,19.64,42.01,479,100.0,100.0,100.0,100.0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
14058,Rute,Córdoba,Andalucía,Rute,3,1,0,13,0,2,2,9835,131.93,74.55,37.324516,-4.369492,5.91,20.15,12.66,74.04,16.09,0,3.0,0.08,31.6,111.7,16.38,35.88,24.41,68.19,11.77,0,3.0,0.02,13.02,286.8,95.55,628,17466,796.12,122,4.63,6,1405,141657,7,645,55.02,20.67,43.64,562,40.05,16.55,98.18,97.32,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
