municipio,provincia,municipio_nombre_humano,poblacion,superficie,densidad_poblacion
Campo de Villavidel,León,Campo de Villavidel,211,13.97,15.1037938439513
Campo Lameiro,Pontevedra,Campo Lameiro,1769,63.77,27.7403167633684
Campo Lugar,Cáceres,Campo Lugar,824,73.0554,11.2791114688305
Campo Real,Madrid,Campo Real,6416,61.7451,103.911079583643
Campofrío,Huelva,Campofrío,731,46.9808,15.5595477301366
Campolara,Burgos,Campolara,56,13.2436,4.22845751910357
Camponaraya,León,Camponaraya,4105,29.129,140.924851522538
Campoo de Enmedio,Cantabria,Campoo de Enmedio,3692,91.31,40.4336874383967
Campoo de Yuso,Cantabria,Campoo de Yuso,680,89.47,7.60031295406281
Camporredondo,Valladolid,Camporredondo,153,17.4581,8.76384028044289
Camporrélls,Huesca,Camporrélls,123,26.68,4.61019490254873
Camporrobles,Valencia,Camporrobles,1204,89.4975,13.4528897455236
Campos,Illes Balears,Campos,11425,149.6926,76.3230780947088
Campos del Paraíso,Cuenca,Campos del Paraíso,714,216.8903,3.29198677856963
Campos del Río,Murcia,Campos del Río,2061,47.0,43.8510638297872
Campotéjar,Granada,Campotéjar,1228,35.82,34.2825237297599
Camprodon,Girona,Camprodon,2435,103.57,23.5106691126774
Camprovín,La Rioja,Camprovín,171,20.4480,8.36267605633803
Camuñas,Toledo,Camuñas,1726,102.0335,16.9160128781234
Canal de Berdún,Huesca,Canal de Berdún,348,133.2741,2.61116000783348
Canalejas de Peñafiel,Valladolid,Canalejas de Peñafiel,241,32.1017,7.50739057433095
Canalejas del Arroyo,Cuenca,Canalejas del Arroyo,170,60.947,2.78930874366253
Canales,Ávila,Canales,39,6.671,5.84619997001949
Canales de la Sierra,La Rioja,Canales de la Sierra,78,54.4385,1.43280950062915
Canals,Valencia,Canals,13257,21.860,606.450137236962
Candamo,Asturias,Candamo,1967,71.9725,27.3298829414012
Candasnos,Huesca,Candasnos,402,122.4461,3.28307720703232
Candelaria,Santa Cruz de Tenerife,Candelaria,28463,49.48,575.242522231205
Candelario,Salamanca,Candelario,874,60.1748,14.5243523867134
Candeleda,Ávila,Candeleda,5049,213.47,23.6520354148124
Candilichera,Soria,Candilichera,100,44.8302,2.23063916734701
Candín,León,Candín,255,139.62,1.8263859045982
Canejan,Lleida,Canejan,89,48.5249,1.83410991058199
Canena,Jaén,Canena,1822,14.36,126.880222841226
Canencia,Madrid,Canencia,461,52.700,8.74762808349146
Canet d'Adri,Girona,Canet d'Adri,749,44.66,16.7711598746082
Canet d'En Berenguer,Valencia,Canet d'En Berenguer,6812,3.95,1724.55696202532
Canet de Mar,Barcelona,Canet de Mar,14810,5.52,2682.97101449275
Canet lo Roig,Castellón,Canet lo Roig,687,68.68,10.0029120559115
Canfranc,Huesca,Canfranc,599,71.5620,8.37036415974959
Cangas,Pontevedra,Cangas,26708,38.0839,701.293722544172
Cangas de Onís,Asturias,Cangas de Onís,6195,213.24,29.0517726505346
Cangas del Narcea,Asturias,Cangas del Narcea,11966,823.58,14.5292503460502
Canicosa de la Sierra,Burgos,Canicosa de la Sierra,436,29.5316,14.7638461851034
Caniles,Granada,Caniles,4038,216.7523,18.6295601015537
Canillas de Abajo,Salamanca,Canillas de Abajo,80,38.7800,2.06291903042806
Canillas de Aceituno,Málaga,Canillas de Aceituno,1704,42.05,40.5231866825208
Canillas de Albaida,Málaga,Canillas de Albaida,811,33.22,24.4130042143287
Canillas de Esgueva,Valladolid,Canillas de Esgueva,78,23.5208,3.31621373422673
Canillas de Río Tuerto,La Rioja,Canillas de Río Tuerto,40,3.6038,11.099395082968
Canjáyar,Almería,Canjáyar,1178,66.9266,17.6013722495988
Canonja (La),Tarragona,La Canonja,5933,7.29,813.854595336077
Canovelles,Barcelona,Canovelles,16872,6.80,2481.17647058824
Cànoves i Samalús,Barcelona,Cànoves i Samalús,3219,28.72,112.08217270195
Canredondo,Guadalajara,Canredondo,76,63.524,1.19639821169952
Cantabrana,Burgos,Cantabrana,25,3.1447,7.9498839316946
Cantagallo,Salamanca,Cantagallo,267,7.5119,35.543604148085
Cantalapiedra,Salamanca,Cantalapiedra,923,71.1452,12.9734683436128
Cantalejo,Segovia,Cantalejo,3522,79.4333,44.33908700759
Cantallops,Girona,Cantallops,305,19.4706,15.6646431029347
Cantalojas,Guadalajara,Cantalojas,146,157.06,0.929581051827327
Cantalpino,Salamanca,Cantalpino,821,78.468,10.4628638425855
Cantaracillo,Salamanca,Cantaracillo,197,37.0671,5.31468606931753
Cantavieja,Teruel,Cantavieja,734,124.52,5.89463539993575
Cantillana,Sevilla,Cantillana,10755,107.03,100.485845090162
Cantimpalos,Segovia,Cantimpalos,1346,26.2937,51.1909696999662
Cantiveros,Ávila,Cantiveros,100,14.3741,6.95695730515302
Cantoria,Almería,Cantoria,3547,79.0,44.8987341772152
Canyelles,Barcelona,Canyelles,4886,14.11,346.2792345854
Cañada,Alicante,Cañada,1191,19.3245,61.6316075448265
Cañada de Benatanduz,Teruel,Cañada de Benatanduz,34,34.8915,0.974449364458392
Cañada de Calatrava,Ciudad Real,Cañada de Calatrava,105,30.13,3.48489877198805
Cañada de Verich (La),Teruel,La Cañada de Verich,101,10.8616,9.29881417102453
Cañada del Hoyo,Cuenca,Cañada del Hoyo,224,89.75,2.4958217270195
Cañada Juncosa,Cuenca,Cañada Juncosa,241,42.7156,5.64196686924683
Cañada Rosal,Sevilla,Cañada Rosal,3347,25.83,129.578010065815
Cañada Vellida,Teruel,Cañada Vellida,37,23.3037,1.58773070370799
Cañamaque,Soria,Cañamaque,32,22.9422,1.39480956490659
Cañamares,Cuenca,Cañamares,459,40.5189,11.3280469114413
Cañamero,Cáceres,Cañamero,1622,151.45,10.709805216243
Cáñar,Granada,Cáñar,388,26.3458,14.7272050953093
Cañas,La Rioja,Cañas,91,9.7177,9.36435576319499
Cañavate (El),Cuenca,El Cañavate,140,36.1027,3.87782631215948
Cañaveral,Cáceres,Cañaveral,1024,86.4789,11.8410386811118
Cañaveral de León,Huelva,Cañaveral de León,401,34.7714,11.5324663372772
Cañaveras,Cuenca,Cañaveras,236,73.6283,3.2052892705658
Cañaveruelas,Cuenca,Cañaveruelas,130,33.5750,3.87192851824274
Cañete,Cuenca,Cañete,766,86.9608,8.80856661852237
Cañete de las Torres,Córdoba,Cañete de las Torres,2888,103.5234,27.8970744778475
Cañete la Real,Málaga,Cañete la Real,1633,164.97,9.89876947323756
Cañiza (A),Pontevedra,A Cañiza,5115,105.04,48.6957349581112
Cañizal,Zamora,Cañizal,428,35.2905,12.1279097774189
Cañizar,Guadalajara,Cañizar,57,15.4,3.7012987012987
Cañizar del Olivar,Teruel,Cañizar del Olivar,105,22.2929,4.71001978208308
Cañizares,Cuenca,Cañizares,428,76.17,5.61901010896678
Cañizo,Zamora,Cañizo,220,41.8528,5.2565180824222
Capafonts,Tarragona,Capafonts,125,13.36,9.3562874251497
Caparroso,Navarra,Caparroso,2784,80.82,34.4469190794358
Capçanes,Tarragona,Capçanes,394,22.24,17.7158273381295
Capdepera,Illes Balears,Capdepera,12003,54.9182,218.561424081634
Capdesaso,Huesca,Capdesaso,208,17.7044,11.7484919003186
Capela (A),A Coruña,A Capela,1242,57.9960,21.415270018622
Capella,Huesca,Capella,350,60.7114,5.76497988845587
Capellades,Barcelona,Capellades,5314,2.92,1819.86301369863
Capileira,Granada,Capileira,580,56.8953,10.19416366554
Capilla,Badajoz,Capilla,165,146.9914,1.12251465051697
Capillas,Palencia,Capillas,72,18.2693,3.94103769712031
Capmany,Girona,Capmany,618,26.5287,23.2955252236257
Capolat,Barcelona,Capolat,84,34.18,2.45757753071972
Carabantes,Soria,Carabantes,15,16.3117,0.919585328322615
Carabaña,Madrid,Carabaña,2142,47.5773,45.0214703230322
Carabias,Segovia,Carabias,50,25.8561,1.93377964967648
Caracena,Soria,Caracena,14,18.1474,0.771460374488908
Caracuel de Calatrava,Ciudad Real,Caracuel de Calatrava,116,9.9228,11.6902487201193
Carataunas,Granada,Carataunas,200,4.6622,42.8982025653125
Caravaca de la Cruz,Murcia,Caravaca de la Cruz,25611,860.2,29.7733085328993
Caravia,Asturias,Caravia,507,13.25,38.2641509433962
Carazo,Burgos,Carazo,30,24.0290,1.24849140621749
Carbajales de Alba,Zamora,Carbajales de Alba,491,53.6884,9.14536473428152
Carbajo,Cáceres,Carbajo,198,27.9394,7.08676635861901
Carbajosa de la Sagrada,Salamanca,Carbajosa de la Sagrada,7368,13.6,541.764705882353
Carballeda de Avia,Ourense,Carballeda de Avia,1249,46.3703,26.9353443906984
Carballeda de Valdeorras,Ourense,Carballeda de Valdeorras,1460,222.67,6.55678807203485
Carballedo,Lugo,Carballedo,2123,138.8513,15.2897380146963
Carballiño (O),Ourense,O Carballiño,13911,54.3347,256.024234973231
Carballo,A Coruña,Carballo,31414,186.0881,168.812514072635
Carbellino,Zamora,Carbellino,175,32.7886,5.33722086334885
Carboneras,Almería,Carboneras,8183,95.4642,85.7179969035513
Carboneras de Guadazaón,Cuenca,Carboneras de Guadazaón,778,100.6526,7.72955691159493
Carbonero el Mayor,Segovia,Carbonero el Mayor,2502,66.3510,37.7085499841751
Carboneros,Jaén,Carboneros,608,58.6061,10.3743466976987
Carcaboso,Cáceres,Carcaboso,1080,20.2952,53.2145531948441
Carcabuey,Córdoba,Carcabuey,2374,79.82,29.7419193184665
Carcaixent,Valencia,Carcaixent,20494,59.2548,345.862276136279
Cárcar,Navarra,Cárcar,1120,40.4457,27.6914480402119
Carcastillo,Navarra,Carcastillo,2487,96.9985,25.6395717459548
Carcedo de Bureba,Burgos,Carcedo de Bureba,45,42.6623,1.05479545172201
Carcedo de Burgos,Burgos,Carcedo de Burgos,448,25.6767,17.447724980235
Carcelén,Albacete,Carcelén,496,75.3637,6.58141784439989
Càrcer,Valencia,Càrcer,1822,7.4052,246.043320909631
Cárcheles,Jaén,Cárcheles,1320,40.5043,32.5891325118568
Cardedeu,Barcelona,Cardedeu,18609,12.21,1524.07862407862
Cárdenas,La Rioja,Cárdenas,134,3.9826,33.6463616732788
Cardenete,Cuenca,Cardenete,488,97.5056,5.00484074760834
Cardeña,Córdoba,Cardeña,1473,513.42,2.86899614350824
Cardeñadijo,Burgos,Cardeñadijo,1414,9.2079,153.563787617155
Cardeñajimeno,Burgos,Cardeñajimeno,1175,12.1945,96.3549141006191
Cardeñosa,Ávila,Cardeñosa,427,40.5013,10.5428714633851
Cardeñosa de Volpejera,Palencia,Cardeñosa de Volpejera,56,13.6963,4.08869548710236
Cardeñuela Riopico,Burgos,Cardeñuela Riopico,109,11.28,9.66312056737589
Cardiel de los Montes,Toledo,Cardiel de los Montes,380,24.3109,15.6308487139514
Cardona,Barcelona,Cardona,4593,66.43,69.1404485925034
Cardoso de la Sierra (El),Guadalajara,El Cardoso de la Sierra,56,186.70,0.299946438136047
Carenas,Zaragoza,Carenas,182,31.2227,5.82909229502894
Cariñena,Zaragoza,Cariñena,3370,82.5091,40.8439796337616
Cariño,A Coruña,Cariño,3763,47.19,79.7414706505616
Carlet,Valencia,Carlet,15851,45.622,347.442023585112
Carlota (La),Córdoba,La Carlota,14228,79.26,179.510471864749
Carme,Barcelona,Carme,768,11.33,67.7846425419241
Carmena,Toledo,Carmena,780,46.6976,16.7032138696635
Cármenes,León,Cármenes,335,154.09,2.17405412421312
Carmona,Sevilla,Carmona,29123,922.07,31.5843699502207
Carmonita,Badajoz,Carmonita,532,39.22,13.5645079041305
Carnota,A Coruña,Carnota,3854,70.8974,54.3602445223661
Carolina (La),Jaén,La Carolina,15048,201.3656,74.7297452990978
Carpio,Valladolid,Carpio,965,56.498,17.0802506283408
Carpio (El),Córdoba,El Carpio,4382,46.68,93.8731790916881
Carpio de Azaba,Salamanca,Carpio de Azaba,116,70.4482,1.64659991312766
Carpio de Tajo (El),Toledo,El Carpio de Tajo,1817,113.5804,15.9974784381812
Carracedelo,León,Carracedelo,3403,32.433,104.923997163383
Carral,A Coruña,Carral,6574,48.0298,136.873357790372
Carranque,Toledo,Carranque,5022,24.73,203.073190456935
Carrascal de Barregas,Salamanca,Carrascal de Barregas,1295,76.63,16.8993866631867
Carrascal del Obispo,Salamanca,Carrascal del Obispo,194,40.9699,4.73518363481483
Carrascal del Río,Segovia,Carrascal del Río,150,30.5159,4.915470295813
Carrascalejo,Cáceres,Carrascalejo,225,48.4762,4.64145291916446
Carrascalejo (El),Badajoz,El Carrascalejo,90,12.7652,7.05041832482061
Carrascosa,Cuenca,Carrascosa,67,71.4672,0.937493003783554
Carrascosa de Abajo,Soria,Carrascosa de Abajo,18,23.5458,0.764467548352572
Carrascosa de Haro,Cuenca,Carrascosa de Haro,101,29.0532,3.47638125920725
Carrascosa de la Sierra,Soria,Carrascosa de la Sierra,17,12.763,1.33197524093082
Carratraca,Málaga,Carratraca,719,22.56,31.8705673758865
Carreño,Asturias,Carreño,10288,66.59,154.497672323172
Carrera (La),Ávila,La Carrera,164,14.1627,11.5797129078495
Carrias,Burgos,Carrias,25,13.2617,1.88512784937074
Carriches,Toledo,Carriches,278,18.6736,14.8873275640476
Carrícola,Valencia,Carrícola,102,4.5992,22.1777700469647
Carrión de Calatrava,Ciudad Real,Carrión de Calatrava,3086,95.49,32.317520159179
Carrión de los Céspedes,Sevilla,Carrión de los Céspedes,2587,6.03,429.021558872305
Carrión de los Condes,Palencia,Carrión de los Condes,2011,63.3,31.7693522906793
Carrizo,León,Carrizo,2266,41.8477,54.1487345780055
Carrizosa,Ciudad Real,Carrizosa,1175,26.0424,45.1187294565785
Carrocera,León,Carrocera,452,65.9805,6.85050886246694
Cartagena,Murcia,Cartagena,216365,560.19,386.235027401417
Cartajima,Málaga,Cartajima,259,21.465,12.066154204519
Cártama,Málaga,Cártama,27436,105.0998,261.047119024013
Cartaya,Huelva,Cartaya,20314,224.92,90.3165569980437
Cartelle,Ourense,Cartelle,2570,94.288,27.2569149838792
Cartes,Cantabria,Cartes,5750,18.93,303.750660327522
Carucedo,León,Carucedo,511,34.9985,14.6006257411032
Casa de Uceda,Guadalajara,Casa de Uceda,98,21.3788,4.58398039179
Casabermeja,Málaga,Casabermeja,3712,67.62,54.8950014788524
Casafranca,Salamanca,Casafranca,61,29.605,2.06046275966897
Casalarreina,La Rioja,Casalarreina,1090,8.13,134.071340713407
Casar (El),Guadalajara,El Casar,12710,51.8359,245.196861634504
Casar de Cáceres,Cáceres,Casar de Cáceres,4516,130.2979,34.6590390175129
Casar de Escalona (El),Toledo,El Casar de Escalona,1791,39.5509,45.2834195934859
Casar de Palomero,Cáceres,Casar de Palomero,1059,36.9138,28.6884579750662
Casarabonela,Málaga,Casarabonela,2532,113.74,22.2612976965008
Casarejos,Soria,Casarejos,156,28.082,5.5551598888968
Casares,Málaga,Casares,7342,162.34,45.2260687446101
Casares de las Hurdes,Cáceres,Casares de las Hurdes,383,20.7514,18.4565860616633
Casariche,Sevilla,Casariche,5384,52.8958,101.785018848377
Casarrubios del Monte,Toledo,Casarrubios del Monte,6177,92.4163,66.8388585130545
Casarrubuelos,Madrid,Casarrubuelos,3939,5.3214,740.218739429473
Casas Altas,Valencia,Casas Altas,132,15.9505,8.27560264568509
Casas Bajas,Valencia,Casas Bajas,164,22.6529,7.23969116536956
Casas de Benítez,Cuenca,Casas de Benítez,816,46.7610,17.4504394687881
Casas de Don Antonio,Cáceres,Casas de Don Antonio,178,31.42,5.66518141311267
Casas de Don Gómez,Cáceres,Casas de Don Gómez,277,31.1572,8.89040093461543
Casas de Don Pedro,Badajoz,Casas de Don Pedro,1456,144.5,10.076124567474
Casas de Fernando Alonso,Cuenca,Casas de Fernando Alonso,1147,30.2782,37.8820405440218
Casas de Garcimolina,Cuenca,Casas de Garcimolina,29,38.6856,0.749632938354323
Casas de Guijarro,Cuenca,Casas de Guijarro,119,8.2025,14.5077720207254
Casas de Haro,Cuenca,Casas de Haro,835,110.8753,7.530983005232
Casas de Juan Núñez,Albacete,Casas de Juan Núñez,1361,88.9828,15.2950907366367
Casas de Lázaro,Albacete,Casas de Lázaro,328,112.3168,2.92031111997493
Casas de los Pinos,Cuenca,Casas de los Pinos,417,68.22,6.11257695690413
Casas de Millán,Cáceres,Casas de Millán,556,152.9113,3.6360949125408
Casas de Miravete,Cáceres,Casas de Miravete,129,50.58,2.55041518386714
Casas de Reina,Badajoz,Casas de Reina,202,49.7950,4.05663219198715
Casas de San Galindo,Guadalajara,Casas de San Galindo,19,11.6092,1.63663301519485
Casas de Ves,Albacete,Casas de Ves,564,125.41,4.49724902320389
Casas del Castañar,Cáceres,Casas del Castañar,531,24.6344,21.5552235897769
Casas del Conde (Las),Salamanca,Las Casas del Conde,64,1.2621,50.7091355677046
Casas del Monte,Cáceres,Casas del Monte,787,27.6087,28.5055073219674
Casas del Puerto,Ávila,Casas del Puerto,83,22.1407,3.7487522978045
Casas-Ibáñez,Albacete,Casas-Ibáñez,4540,103.25,43.9709443099274
Casasbuenas,Toledo,Casasbuenas,182,30.4609,5.9748727056653
Casaseca de Campeán,Zamora,Casaseca de Campeán,103,12.2427,8.41317683190799
Casaseca de las Chanas,Zamora,Casaseca de las Chanas,373,12.5573,29.7038376084031
Casasimarro,Cuenca,Casasimarro,3089,49.6188,62.2546292937354
Casasola,Ávila,Casasola,68,18.36,3.7037037037037
Casasola de Arión,Valladolid,Casasola de Arión,235,27.7272,8.47543206670706
Casatejada,Cáceres,Casatejada,1343,111.8223,12.0101267815096
Casavieja,Ávila,Casavieja,1422,39.24,36.2385321100917
Casbas de Huesca,Huesca,Casbas de Huesca,290,132.6939,2.18548102060456
Cascajares de Bureba,Burgos,Cascajares de Bureba,29,7.9188,3.66217103601556
Cascajares de la Sierra,Burgos,Cascajares de la Sierra,32,6.8092,4.69952417317747
Cascante,Navarra,Cascante,3962,62.9329,62.9559419635834
Cascante del Río,Teruel,Cascante del Río,69,32.3826,2.13077393414982
Cáseda,Navarra,Cáseda,952,85.6085,11.1203910826612
Caseres,Tarragona,Caseres,226,42.78,5.28284244974287
Casillas,Ávila,Casillas,646,11.99,53.8782318598832
Casillas de Coria,Cáceres,Casillas de Coria,344,61.9732,5.55078646898982
Casillas de Flores,Salamanca,Casillas de Flores,191,42.6021,4.48334706505078
Casinos,Valencia,Casinos,2881,41.484,69.4484620576608
Casla,Segovia,Casla,159,17.5920,9.03819918144611
Caso,Asturias,Caso,1441,306.62,4.69962820429196
Caspe,Zaragoza,Caspe,10183,503.153,20.2383767959249
Caspueñas,Guadalajara,Caspueñas,116,14.7912,7.84250094650873
Cassà de la Selva,Girona,Cassà de la Selva,10505,45.43,231.234866828087
Casserres,Barcelona,Casserres,1636,29.3756,55.6924794727597
Castalla,Alicante,Castalla,10752,114.5997,93.8222351367412
Castañar de Ibor,Cáceres,Castañar de Ibor,1021,146.97,6.94699598557529
Castañares de Rioja,La Rioja,Castañares de Rioja,407,10.94,37.2029250457038
Castañeda,Cantabria,Castañeda,3029,19.22,157.596253902185
Castaño del Robledo,Huelva,Castaño del Robledo,230,12.930,17.7880897138438
Cástaras,Granada,Cástaras,240,28.359,8.46292182375965
Castejón,Cuenca,Castejón,122,43.6196,2.79690781208448
Castejón,Navarra,Castejón,4306,18.0669,238.336405249379
Castejón de Alarba,Zaragoza,Castejón de Alarba,78,17.5629,4.44117998735972
Castejón de Henares,Guadalajara,Castejón de Henares,61,15.9464,3.82531480459539
Castejón de las Armas,Zaragoza,Castejón de las Armas,82,16.1879,5.06551189468677
Castejón de Monegros,Huesca,Castejón de Monegros,497,165.330,3.00610899413295
Castejón de Sos,Huesca,Castejón de Sos,791,31.5527,25.0691699917915
Castejón de Tornos,Teruel,Castejón de Tornos,52,30.905,1.68257563501052
Castejón de Valdejasa,Zaragoza,Castejón de Valdejasa,216,110.1229,1.96144489474941
Castejón del Puente,Huesca,Castejón del Puente,345,25.4303,13.5664935136432
Castel de Cabra,Teruel,Castel de Cabra,95,29.4421,3.22667201048838
Castelflorite,Huesca,Castelflorite,103,34.7614,2.96305672383736
Castell (Es),Illes Balears,es Castell,7530,11.63,647.463456577816
Castell de Cabres,Castellón,Castell de Cabres,22,30.71,0.716379029632042
Castell de Castells,Alicante,Castell de Castells,425,45.93,9.25321140866536
Castell de Guadalest (el),Alicante,el Castell de Guadalest,243,15.96,15.2255639097744
Castell de l'Areny,Barcelona,Castell de l'Areny,72,24.92,2.8892455858748
Castell de Mur,Lleida,Castell de Mur,169,62.41,2.70789937510014
Castell-Platja d'Aro,Girona,Castell-Platja d'Aro,11455,21.6754,528.47928988623
Castellanos de Castro,Burgos,Castellanos de Castro,49,9.9281,4.93548614538532
Castellanos de Moriscos,Salamanca,Castellanos de Moriscos,2809,13.8384,202.985894323043
Castellanos de Villiquera,Salamanca,Castellanos de Villiquera,653,28.75,22.7130434782609
Castellanos de Zapardiel,Ávila,Castellanos de Zapardiel,94,12.6980,7.40274058906914
Castellar,Jaén,Castellar,3267,157.3641,20.760770722166
Castellar (El),Teruel,El Castellar,56,50.3326,1.11259899150849
Castellar de la Frontera,Cádiz,Castellar de la Frontera,3070,180.51,17.0073680128525
Castellar de la Muela,Guadalajara,Castellar de la Muela,32,21.3797,1.49674691412882
Castellar de la Ribera,Lleida,Castellar de la Ribera,136,60.2680,2.25658724364505
Castellar de n'Hug,Barcelona,Castellar de n'Hug,167,46.8344,3.56575508600516
Castellar de Santiago,Ciudad Real,Castellar de Santiago,1833,95.5042,19.1928731930114
Castellar del Riu,Barcelona,Castellar del Riu,171,32.77,5.21818736649374
Castellar del Vallès,Barcelona,Castellar del Vallès,24659,45.18,545.794599380257
Castellbell i el Vilar,Barcelona,Castellbell i el Vilar,3853,28.5154,135.119970261683
Castellbisbal,Barcelona,Castellbisbal,12610,30.98,407.036797934151
Castellcir,Barcelona,Castellcir,753,33.9620,22.1718391143042
Castelldans,Lleida,Castelldans,900,64.32,13.9925373134328
Castelldefels,Barcelona,Castelldefels,67226,12.8123,5246.98922129516
Castellet i la Gornal,Barcelona,Castellet i la Gornal,2452,47.14,52.0152736529487
Castellfollit de la Roca,Girona,Castellfollit de la Roca,939,0.73,1286.30136986301
Castellfollit de Riubregós,Barcelona,Castellfollit de Riubregós,163,26.29,6.20007607455306
Castellfollit del Boix,Barcelona,Castellfollit del Boix,448,59.39,7.54335746758714
Castellfort,Castellón,Castellfort,179,66.7371,2.68216629131323
Castellgalí,Barcelona,Castellgalí,2179,17.2869,126.049204889251
