municipio,provincia,municipio_nombre_humano,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia
San Millán/Donemiliaga,Álava,San Millán/Donemiliaga,-,-,-,0,2564.0,242404,12.0,986
San Morales,Salamanca,San Morales,1320.0,10,-,0,1673.0,156058,9.0,801
San Muñoz,Salamanca,San Muñoz,377.66,2,-,0,1673.0,156058,9.0,801
San Nicolás del Puerto,Sevilla,San Nicolás del Puerto,-,-,0.89,1,1611.0,162042,10.0,821
San Pablo de la Moraleja,Valladolid,San Pablo de la Moraleja,-,-,-,0,1497.0,151208,8.0,668
San Pablo de los Montes,Toledo,San Pablo de los Montes,-,-,11.11,1,1023.0,103420,7.0,582
San Pascual,Ávila,San Pascual,650.0,2,-,0,1022.0,99417,6.0,520
San Pedro,Albacete,San Pedro,556.35,10,-,0,1300.0,152281,7.0,659
San Pedro Bercianos,León,San Pedro Bercianos,421.81,4,-,0,1237.0,130467,6.0,586
San Pedro de Ceque,Zamora,San Pedro de Ceque,-,-,4.0,1,1151.0,118790,5.0,497
San Pedro de Gaíllos,Segovia,San Pedro de Gaíllos,353.26,2,-,0,1329.0,133270,9.0,790
San Pedro de la Nave-Almendra,Zamora,San Pedro de la Nave-Almendra,-,-,-,0,1151.0,118790,5.0,497
San Pedro de Latarce,Valladolid,San Pedro de Latarce,-,-,-,0,1497.0,151208,8.0,668
San Pedro de Mérida,Badajoz,San Pedro de Mérida,974.3,4,-,0,1149.0,126096,7.0,530
San Pedro de Rozados,Salamanca,San Pedro de Rozados,-,-,-,0,1673.0,156058,9.0,801
San Pedro del Arroyo,Ávila,San Pedro del Arroyo,563.82,18,-,0,1022.0,99417,6.0,520
San Pedro del Pinatar,Murcia,San Pedro del Pinatar,1642.02,1623,9.35,44,1148.0,119550,9.0,792
San Pedro del Romeral,Cantabria,San Pedro del Romeral,-,-,7.14,1,1737.0,156073,11.0,881
San Pedro del Valle,Salamanca,San Pedro del Valle,-,-,-,0,1673.0,156058,9.0,801
San Pedro Manrique,Soria,San Pedro Manrique,-,-,-,0,1288.0,129163,7.0,604
San Pedro Palmiches,Cuenca,San Pedro Palmiches,239.02,2,-,0,1139.0,119313,8.0,608
San Pelayo,Valladolid,San Pelayo,-,-,-,0,1497.0,151208,8.0,668
San Pelayo de Guareña,Salamanca,San Pelayo de Guareña,-,-,-,0,1673.0,156058,9.0,801
San Rafael del Río,Castellón,San Rafael del Río,618.23,37,-,0,1133.0,115966,8.0,653
San Román de Cameros,La Rioja,San Román de Cameros,460.01,4,-,0,1457.0,148105,8.0,703
San Román de Hornija,Valladolid,San Román de Hornija,-,-,-,0,1497.0,151208,8.0,668
San Román de la Cuba,Palencia,San Román de la Cuba,160.31,1,-,0,1352.0,128845,7.0,499
San Román de los Montes,Toledo,San Román de los Montes,-,-,-,0,1023.0,103420,7.0,582
San Roque,Cádiz,San Roque,6818.65,326,-,23,1593.0,158397,9.0,712
San Roque de Riomiera,Cantabria,San Roque de Riomiera,-,-,-,0,1737.0,156073,11.0,881
San Sadurniño,A Coruña,San Sadurniño,754.89,53,4.5,2,1583.0,156959,8.0,666
San Salvador,Valladolid,San Salvador,-,-,-,0,1497.0,151208,8.0,668
San Sebastián de la Gomera,Santa Cruz de Tenerife,San Sebastián de la Gomera,-,-,8.49,5,1906.0,174893,10.0,793
San Sebastián de los Ballesteros,Córdoba,San Sebastián de los Ballesteros,8686.34,9,-,0,1405.0,141657,7.0,645
San Sebastián de los Reyes,Madrid,San Sebastián de los Reyes,3068.88,461,12.63,101,3314.0,343514,16.0,1414
San Silvestre de Guzmán,Huelva,San Silvestre de Guzmán,1458.04,2,-,0,1299.0,122249,10.0,761
San Tirso de Abres,Asturias,San Tirso de Abres,759.05,9,-,0,1568.0,139373,9.0,672
San Torcuato,La Rioja,San Torcuato,1408.42,15,-,0,1457.0,148105,8.0,703
San Vicente de Alcántara,Badajoz,San Vicente de Alcántara,447.56,39,2.25,1,1149.0,126096,7.0,530
San Vicente de Arévalo,Ávila,San Vicente de Arévalo,0,0,-,0,1022.0,99417,6.0,520
San Vicente de la Barquera,Cantabria,San Vicente de la Barquera,1421.17,75,10.08,9,1737.0,156073,11.0,881
San Vicente de la Cabeza,Zamora,San Vicente de la Cabeza,-,0,-,0,1151.0,118790,5.0,497
San Vicente de la Sonsierra,La Rioja,San Vicente de la Sonsierra,678.24,31,-,0,1457.0,148105,8.0,703
San Vicente del Palacio,Valladolid,San Vicente del Palacio,-,-,-,0,1497.0,151208,8.0,668
San Vicente del Raspeig/Sant Vicent del Raspeig,Alicante,San Vicente del Raspeig/Sant Vicent del Raspeig,-,-,-,0,1663.0,176931,9.0,845
San Vicente del Valle,Burgos,San Vicente del Valle,752.22,9,-,0,1445.0,138383,8.0,633
San Vitero,Zamora,San Vitero,-,-,-,0,1151.0,118790,5.0,497
San Xoán de Río,Ourense,San Xoán de Río,355.31,14,-,0,1434.0,156580,6.0,564
Sanaüja,Lleida,Sanaüja,-,-,6.67,1,1159.0,114344,7.0,654
Sancedo,León,Sancedo,611.62,3,-,0,1237.0,130467,6.0,586
Sanchidrián,Ávila,Sanchidrián,619.71,22,4.58,3,1022.0,99417,6.0,520
Sanchón de la Ribera,Salamanca,Sanchón de la Ribera,350.0,1,-,0,1673.0,156058,9.0,801
Sanchón de la Sagrada,Salamanca,Sanchón de la Sagrada,-,-,-,0,1673.0,156058,9.0,801
Sanchonuño,Segovia,Sanchonuño,-,-,-,0,1329.0,133270,9.0,790
Sanchorreja,Ávila,Sanchorreja,267.16,3,-,0,1022.0,99417,6.0,520
Sanchotello,Salamanca,Sanchotello,-,-,-,0,1673.0,156058,9.0,801
Sancti-Spíritus,Salamanca,Sancti-Spíritus,-,-,-,0,1673.0,156058,9.0,801
Sancti-Spíritus,Badajoz,Sancti-Spíritus,100.96,4,-,0,1149.0,126096,7.0,530
Sandiás,Ourense,Sandiás,372.25,18,-,0,1434.0,156580,6.0,564
Sando,Salamanca,Sando,-,-,-,0,1673.0,156058,9.0,801
Sanet y Negrals,Alicante,Sanet y Negrals,1492.17,45,-,0,1663.0,176931,9.0,845
Sangarcía,Segovia,Sangarcía,-,-,-,0,1329.0,133270,9.0,790
Sangarrén,Huesca,Sangarrén,242.35,4,-,0,1513.0,123979,8.0,636
Sangüesa/Zangoza,Navarra,Sangüesa/Zangoza,-,-,-,0,1691.0,164441,10.0,981
Sanlúcar de Barrameda,Cádiz,Sanlúcar de Barrameda,2959.2,678,-,123,1593.0,158397,9.0,712
Sanlúcar de Guadiana,Huelva,Sanlúcar de Guadiana,1254.29,5,9.25,1,1299.0,122249,10.0,761
Sanlúcar la Mayor,Sevilla,Sanlúcar la Mayor,908.3,177,7.61,24,1611.0,162042,10.0,821
Sansol,Navarra,Sansol,808.42,6,-,0,1691.0,164441,10.0,981
Sant Adrià de Besòs,Barcelona,Sant Adrià de Besòs,2355.77,378,15.24,26,2946.0,272259,16.0,1367
Sant Agustí de Lluçanès,Barcelona,Sant Agustí de Lluçanès,-,-,-,0,2946.0,272259,16.0,1367
Sant Andreu de la Barca,Barcelona,Sant Andreu de la Barca,2012.97,133,9.62,4,2946.0,272259,16.0,1367
Sant Andreu de Llavaneres,Barcelona,Sant Andreu de Llavaneres,2964.46,378,17.61,17,2946.0,272259,16.0,1367
Sant Andreu Salou,Girona,Sant Andreu Salou,0,0,-,0,2169.0,193575,11.0,941
Sant Aniol de Finestres,Girona,Sant Aniol de Finestres,964.29,16,-,0,2169.0,193575,11.0,941
Sant Antoni de Portmany,Illes Balears,Sant Antoni de Portmany,10194.85,153,-,0,3139.0,358810,14.0,1392
Sant Antoni de Vilamajor,Barcelona,Sant Antoni de Vilamajor,1920.61,37,5.39,2,2946.0,272259,16.0,1367
Sant Bartomeu del Grau,Barcelona,Sant Bartomeu del Grau,1217.73,3,-,0,2946.0,272259,16.0,1367
Sant Boi de Llobregat,Barcelona,Sant Boi de Llobregat,2223.96,574,12.26,20,2946.0,272259,16.0,1367
Sant Boi de Lluçanès,Barcelona,Sant Boi de Lluçanès,-,-,-,0,2946.0,272259,16.0,1367
Sant Carles de la Ràpita,Tarragona,Sant Carles de la Ràpita,1546.4,777,10.13,11,1552.0,140182,9.0,736
Sant Cebrià de Vallalta,Barcelona,Sant Cebrià de Vallalta,1717.93,212,36.86,2,2946.0,272259,16.0,1367
Sant Celoni,Barcelona,Sant Celoni,1802.11,210,7.89,8,2946.0,272259,16.0,1367
Sant Climent de Llobregat,Barcelona,Sant Climent de Llobregat,1826.94,15,-,0,2946.0,272259,16.0,1367
Sant Climent Sescebes,Girona,Sant Climent Sescebes,1113.65,32,-,0,2169.0,193575,11.0,941
Sant Cugat del Vallès,Barcelona,Sant Cugat del Vallès,3730.01,757,14.11,153,2946.0,272259,16.0,1367
Sant Cugat Sesgarrigues,Barcelona,Sant Cugat Sesgarrigues,593.03,14,-,0,2946.0,272259,16.0,1367
Sant Esteve de la Sarga,Lleida,Sant Esteve de la Sarga,0,0,-,0,1159.0,114344,7.0,654
Sant Esteve de Palautordera,Barcelona,Sant Esteve de Palautordera,1372.04,18,14.27,3,2946.0,272259,16.0,1367
Sant Esteve Sesrovires,Barcelona,Sant Esteve Sesrovires,1804.34,35,9.3,2,2946.0,272259,16.0,1367
Sant Feliu de Buixalleu,Girona,Sant Feliu de Buixalleu,3793.38,32,12.5,1,2169.0,193575,11.0,941
Sant Feliu de Codines,Barcelona,Sant Feliu de Codines,1585.86,141,8.42,13,2946.0,272259,16.0,1367
Sant Feliu de Guíxols,Girona,Sant Feliu de Guíxols,3453.53,1320,40.38,17,2169.0,193575,11.0,941
Sant Feliu de Llobregat,Barcelona,Sant Feliu de Llobregat,2965.22,209,12.7,17,2946.0,272259,16.0,1367
Sant Feliu de Pallerols,Girona,Sant Feliu de Pallerols,1517.62,16,-,0,2169.0,193575,11.0,941
Sant Feliu Sasserra,Barcelona,Sant Feliu Sasserra,-,-,-,0,2946.0,272259,16.0,1367
Sant Ferriol,Girona,Sant Ferriol,450.0,1,-,0,2169.0,193575,11.0,941
Sant Fost de Campsentelles,Barcelona,Sant Fost de Campsentelles,2028.37,122,8.83,5,2946.0,272259,16.0,1367
Sant Fruitós de Bages,Barcelona,Sant Fruitós de Bages,1384.71,90,7.04,2,2946.0,272259,16.0,1367
Sant Gregori,Girona,Sant Gregori,1993.4,33,20.0,1,2169.0,193575,11.0,941
Sant Guim de Freixenet,Lleida,Sant Guim de Freixenet,713.89,35,6.49,1,1159.0,114344,7.0,654
Sant Guim de la Plana,Lleida,Sant Guim de la Plana,133.33,1,-,0,1159.0,114344,7.0,654
Sant Hilari Sacalm,Girona,Sant Hilari Sacalm,1572.5,114,5.42,1,2169.0,193575,11.0,941
Sant Hipòlit de Voltregà,Barcelona,Sant Hipòlit de Voltregà,-,-,6.04,1,2946.0,272259,16.0,1367
Sant Iscle de Vallalta,Barcelona,Sant Iscle de Vallalta,1236.31,43,6.69,2,2946.0,272259,16.0,1367
Sant Jaume d'Enveja,Tarragona,Sant Jaume d'Enveja,-,-,-,0,1552.0,140182,9.0,736
Sant Jaume de Frontanyà,Barcelona,Sant Jaume de Frontanyà,-,-,-,0,2946.0,272259,16.0,1367
Sant Jaume de Llierca,Girona,Sant Jaume de Llierca,1218.71,12,-,0,2169.0,193575,11.0,941
Sant Jaume dels Domenys,Tarragona,Sant Jaume dels Domenys,1267.5,40,5.1,2,1552.0,140182,9.0,736
Sant Joan,Illes Balears,Sant Joan,1737.3,68,-,0,3139.0,358810,14.0,1392
Sant Joan d'Alacant,Alicante,Sant Joan d'Alacant,-,-,-,0,1663.0,176931,9.0,845
Sant Joan de Labritja,Illes Balears,Sant Joan de Labritja,4042.55,55,-,0,3139.0,358810,14.0,1392
Sant Joan de les Abadesses,Girona,Sant Joan de les Abadesses,1081.34,37,11.76,1,2169.0,193575,11.0,941
Sant Joan de Mollet,Girona,Sant Joan de Mollet,1301.59,7,337.0,1,2169.0,193575,11.0,941
Sant Joan de Moró,Castellón,Sant Joan de Moró,747.81,122,4.69,2,1133.0,115966,8.0,653
Sant Joan de Vilatorrada,Barcelona,Sant Joan de Vilatorrada,2069.55,108,-,0,2946.0,272259,16.0,1367
Sant Joan Despí,Barcelona,Sant Joan Despí,3142.22,247,12.21,30,2946.0,272259,16.0,1367
Sant Joan les Fonts,Girona,Sant Joan les Fonts,1484.91,24,-,0,2169.0,193575,11.0,941
Sant Joanet,Valencia,Sant Joanet,-,-,-,0,1445.0,163450,11.0,1042
Sant Jordi Desvalls,Girona,Sant Jordi Desvalls,1015.49,8,5.0,1,2169.0,193575,11.0,941
Sant Jordi/San Jorge,Castellón,Sant Jordi/San Jorge,1121.63,175,5.92,10,1133.0,115966,8.0,653
Sant Josep de sa Talaia,Illes Balears,Sant Josep de sa Talaia,4834.42,290,-,0,3139.0,358810,14.0,1392
Sant Julià de Cerdanyola,Barcelona,Sant Julià de Cerdanyola,-,-,-,0,2946.0,272259,16.0,1367
Sant Julià de Ramis,Girona,Sant Julià de Ramis,1421.56,60,11.01,1,2169.0,193575,11.0,941
Sant Julià de Vilatorta,Barcelona,Sant Julià de Vilatorta,1535.85,35,-,0,2946.0,272259,16.0,1367
Sant Julià del Llor i Bonmatí,Girona,Sant Julià del Llor i Bonmatí,916.3,18,-,0,2169.0,193575,11.0,941
Sant Just Desvern,Barcelona,Sant Just Desvern,4002.23,189,15.53,46,2946.0,272259,16.0,1367
Sant Llorenç d'Hortons,Barcelona,Sant Llorenç d'Hortons,-,-,-,0,2946.0,272259,16.0,1367
Sant Llorenç de la Muga,Girona,Sant Llorenç de la Muga,-,-,-,0,2169.0,193575,11.0,941
Sant Llorenç de Morunys,Lleida,Sant Llorenç de Morunys,-,-,-,0,1159.0,114344,7.0,654
Sant Llorenç des Cardassar,Illes Balears,Sant Llorenç des Cardassar,-,-,-,0,3139.0,358810,14.0,1392
Sant Llorenç Savall,Barcelona,Sant Llorenç Savall,-,-,-,0,2946.0,272259,16.0,1367
Sant Lluís,Illes Balears,Sant Lluís,3637.13,172,-,0,3139.0,358810,14.0,1392
Sant Martí d'Albars,Barcelona,Sant Martí d'Albars,-,-,-,0,2946.0,272259,16.0,1367
Sant Martí de Centelles,Barcelona,Sant Martí de Centelles,1604.54,23,9.76,1,2946.0,272259,16.0,1367
Sant Martí de Llémena,Girona,Sant Martí de Llémena,1079.55,12,-,0,2169.0,193575,11.0,941
Sant Martí de Riucorb,Lleida,Sant Martí de Riucorb,453.93,8,-,0,1159.0,114344,7.0,654
Sant Martí de Tous,Barcelona,Sant Martí de Tous,986.72,10,-,0,2946.0,272259,16.0,1367
Sant Martí Sarroca,Barcelona,Sant Martí Sarroca,1320.8,56,6.73,3,2946.0,272259,16.0,1367
Sant Martí Sesgueioles,Barcelona,Sant Martí Sesgueioles,782.18,13,-,0,2946.0,272259,16.0,1367
Sant Martí Vell,Girona,Sant Martí Vell,4525.88,3,-,0,2169.0,193575,11.0,941
Sant Mateu,Castellón,Sant Mateu,543.67,47,5.01,12,1133.0,115966,8.0,653
Sant Mateu de Bages,Barcelona,Sant Mateu de Bages,1790.29,3,3.0,1,2946.0,272259,16.0,1367
Sant Miquel de Campmajor,Girona,Sant Miquel de Campmajor,4604.62,2,-,0,2169.0,193575,11.0,941
Sant Miquel de Fluvià,Girona,Sant Miquel de Fluvià,-,-,-,0,2169.0,193575,11.0,941
Sant Mori,Girona,Sant Mori,1370.5,3,6.71,2,2169.0,193575,11.0,941
Sant Pau de Segúries,Girona,Sant Pau de Segúries,1189.01,10,6.0,1,2169.0,193575,11.0,941
Sant Pere de Ribes,Barcelona,Sant Pere de Ribes,7275.93,623,16.21,47,2946.0,272259,16.0,1367
Sant Pere de Riudebitlles,Barcelona,Sant Pere de Riudebitlles,711.31,25,8.67,1,2946.0,272259,16.0,1367
Sant Pere de Torelló,Barcelona,Sant Pere de Torelló,1124.5,32,9.56,1,2946.0,272259,16.0,1367
Sant Pere de Vilamajor,Barcelona,Sant Pere de Vilamajor,1682.2,82,-,0,2946.0,272259,16.0,1367
Sant Pere Pescador,Girona,Sant Pere Pescador,3026.47,56,41.38,1,2169.0,193575,11.0,941
Sant Pere Sallavinera,Barcelona,Sant Pere Sallavinera,4215.74,2,-,0,2946.0,272259,16.0,1367
Sant Pol de Mar,Barcelona,Sant Pol de Mar,2688.93,143,13.05,11,2946.0,272259,16.0,1367
Sant Quintí de Mediona,Barcelona,Sant Quintí de Mediona,1615.9,34,-,0,2946.0,272259,16.0,1367
Sant Quirze de Besora,Barcelona,Sant Quirze de Besora,998.84,22,7.59,1,2946.0,272259,16.0,1367
Sant Quirze del Vallès,Barcelona,Sant Quirze del Vallès,3157.89,219,10.75,12,2946.0,272259,16.0,1367
Sant Quirze Safaja,Barcelona,Sant Quirze Safaja,5078.12,15,7.98,1,2946.0,272259,16.0,1367
Sant Ramon,Lleida,Sant Ramon,418.2,5,-,0,1159.0,114344,7.0,654
Sant Sadurní d'Anoia,Barcelona,Sant Sadurní d'Anoia,-,-,-,0,2946.0,272259,16.0,1367
Sant Sadurní d'Osormort,Barcelona,Sant Sadurní d'Osormort,-,-,-,0,2946.0,272259,16.0,1367
Sant Salvador de Guardiola,Barcelona,Sant Salvador de Guardiola,1215.66,43,-,0,2946.0,272259,16.0,1367
Sant Vicenç de Castellet,Barcelona,Sant Vicenç de Castellet,-,-,-,0,2946.0,272259,16.0,1367
Sant Vicenç de Montalt,Barcelona,Sant Vicenç de Montalt,-,-,-,0,2946.0,272259,16.0,1367
Sant Vicenç de Torelló,Barcelona,Sant Vicenç de Torelló,-,-,-,0,2946.0,272259,16.0,1367
Sant Vicenç dels Horts,Barcelona,Sant Vicenç dels Horts,-,-,-,0,2946.0,272259,16.0,1367
Santa Amalia,Badajoz,Santa Amalia,705.88,7,-,0,1149.0,126096,7.0,530
Santa Ana,Cáceres,Santa Ana,0,0,-,0,1132.0,119586,6.0,497
Santa Ana de Pusa,Toledo,Santa Ana de Pusa,-,-,-,0,1023.0,103420,7.0,582
Santa Ana la Real,Huelva,Santa Ana la Real,623.82,9,-,0,1299.0,122249,10.0,761
Santa Bàrbara,Tarragona,Santa Bàrbara,553.57,141,-,0,1552.0,140182,9.0,736
Santa Bárbara de Casa,Huelva,Santa Bárbara de Casa,450.41,15,-,0,1299.0,122249,10.0,761
Santa Brígida,Las Palmas,Santa Brígida,2860.44,234,9.21,21,1743.0,159907,11.0,830
Santa Cecilia,Burgos,Santa Cecilia,424.63,2,-,0,1445.0,138383,8.0,633
Santa Cecília de Voltregà,Barcelona,Santa Cecília de Voltregà,-,-,-,0,2946.0,272259,16.0,1367
Santa Cecilia del Alcor,Palencia,Santa Cecilia del Alcor,98.67,1,-,0,1352.0,128845,7.0,499
Santa Cilia,Huesca,Santa Cilia,-,-,-,0,1513.0,123979,8.0,636
Santa Clara de Avedillo,Zamora,Santa Clara de Avedillo,-,-,-,0,1151.0,118790,5.0,497
Santa Coloma,La Rioja,Santa Coloma,122.45,1,-,0,1457.0,148105,8.0,703
Santa Coloma de Cervelló,Barcelona,Santa Coloma de Cervelló,2067.41,37,10.54,1,2946.0,272259,16.0,1367
Santa Coloma de Farners,Girona,Santa Coloma de Farners,1226.56,157,5.43,5,2169.0,193575,11.0,941
Santa Coloma de Gramenet,Barcelona,Santa Coloma de Gramenet,2074.77,999,11.4,42,2946.0,272259,16.0,1367
Santa Coloma de Queralt,Tarragona,Santa Coloma de Queralt,-,-,4.0,2,1552.0,140182,9.0,736
Santa Colomba de Curueño,León,Santa Colomba de Curueño,383.89,11,-,0,1237.0,130467,6.0,586
Santa Colomba de las Monjas,Zamora,Santa Colomba de las Monjas,-,-,-,0,1151.0,118790,5.0,497
Santa Colomba de Somoza,León,Santa Colomba de Somoza,500.15,11,-,0,1237.0,130467,6.0,586
Santa Comba,A Coruña,Santa Comba,730.74,21,4.33,4,1583.0,156959,8.0,666
Santa Cristina d'Aro,Girona,Santa Cristina d'Aro,-,-,-,0,2169.0,193575,11.0,941
Santa Cristina de la Polvorosa,Zamora,Santa Cristina de la Polvorosa,-,-,4.26,2,1151.0,118790,5.0,497
Santa Cristina de Valmadrigal,León,Santa Cristina de Valmadrigal,402.21,2,-,0,1237.0,130467,6.0,586
Santa Croya de Tera,Zamora,Santa Croya de Tera,-,-,-,0,1151.0,118790,5.0,497
Santa Cruz de Bezana,Cantabria,Santa Cruz de Bezana,1634.3,181,10.48,12,1737.0,156073,11.0,881
Santa Cruz de Boedo,Palencia,Santa Cruz de Boedo,0,0,-,0,1352.0,128845,7.0,499
Santa Cruz de Grío,Zaragoza,Santa Cruz de Grío,-,-,-,0,1674.0,154117,9.0,720
Santa Cruz de la Palma,Santa Cruz de Tenerife,Santa Cruz de la Palma,-,-,12.23,3,1906.0,174893,10.0,793
Santa Cruz de la Salceda,Burgos,Santa Cruz de la Salceda,214.9,5,-,0,1445.0,138383,8.0,633
Santa Cruz de la Serós,Huesca,Santa Cruz de la Serós,1104.13,3,-,0,1513.0,123979,8.0,636
Santa Cruz de la Sierra,Cáceres,Santa Cruz de la Sierra,541.06,8,-,0,1132.0,119586,6.0,497
Santa Cruz de la Zarza,Toledo,Santa Cruz de la Zarza,-,-,3.68,2,1023.0,103420,7.0,582
Santa Cruz de los Cáñamos,Ciudad Real,Santa Cruz de los Cáñamos,160.0,1,-,0,936.0,96893,5.0,461
Santa Cruz de Marchena,Almería,Santa Cruz de Marchena,-,-,-,0,1168.0,109377,8.0,668
Santa Cruz de Moncayo,Zaragoza,Santa Cruz de Moncayo,-,-,-,0,1674.0,154117,9.0,720
Santa Cruz de Moya,Cuenca,Santa Cruz de Moya,468.51,4,-,0,1139.0,119313,8.0,608
Santa Cruz de Mudela,Ciudad Real,Santa Cruz de Mudela,404.77,32,-,0,936.0,96893,5.0,461
Santa Cruz de Nogueras,Teruel,Santa Cruz de Nogueras,-,-,-,0,1068.0,103002,6.0,501
Santa Cruz de Paniagua,Cáceres,Santa Cruz de Paniagua,309.51,4,-,0,1132.0,119586,6.0,497
Santa Cruz de Pinares,Ávila,Santa Cruz de Pinares,636.03,10,3.7,1,1022.0,99417,6.0,520
Santa Cruz de Tenerife,Santa Cruz de Tenerife,Santa Cruz de Tenerife,2027.54,-,10.54,167,1906.0,174893,10.0,793
Santa Cruz de Yanguas,Soria,Santa Cruz de Yanguas,-,-,-,0,1288.0,129163,7.0,604
Santa Cruz del Comercio,Granada,Santa Cruz del Comercio,1487.26,19,-,0,1691.0,181669,8.0,760
Santa Cruz del Retamar,Toledo,Santa Cruz del Retamar,930.54,74,-,0,1023.0,103420,7.0,582
Santa Cruz del Valle,Ávila,Santa Cruz del Valle,512.54,11,2.17,1,1022.0,99417,6.0,520
Santa Cruz del Valle Urbión,Burgos,Santa Cruz del Valle Urbión,420.49,5,-,0,1445.0,138383,8.0,633
Santa Elena,Jaén,Santa Elena,559.63,27,-,0,989.0,105216,6.0,496
Santa Elena de Jamuz,León,Santa Elena de Jamuz,447.19,6,-,0,1237.0,130467,6.0,586
Santa Engracia del Jubera,La Rioja,Santa Engracia del Jubera,230.77,3,-,0,1457.0,148105,8.0,703
Santa Eufemia,Córdoba,Santa Eufemia,-,7,-,0,1405.0,141657,7.0,645
Santa Eufemia del Arroyo,Valladolid,Santa Eufemia del Arroyo,-,-,-,0,1497.0,151208,8.0,668
Santa Eufemia del Barco,Zamora,Santa Eufemia del Barco,-,-,-,0,1151.0,118790,5.0,497
Santa Eugènia,Illes Balears,Santa Eugènia,3097.86,50,-,0,3139.0,358810,14.0,1392
Santa Eugènia de Berga,Barcelona,Santa Eugènia de Berga,3263.16,25,8.12,1,2946.0,272259,16.0,1367
Santa Eulalia,Teruel,Santa Eulalia,-,-,-,0,1068.0,103002,6.0,501
Santa Eulalia Bajera,La Rioja,Santa Eulalia Bajera,508.88,2,-,0,1457.0,148105,8.0,703
Santa Eulalia de Gállego,Zaragoza,Santa Eulalia de Gállego,-,-,-,0,1674.0,154117,9.0,720
Santa Eulalia de Oscos,Asturias,Santa Eulalia de Oscos,502.98,14,-,0,1568.0,139373,9.0,672
Santa Eulàlia de Riuprimer,Barcelona,Santa Eulàlia de Riuprimer,-,-,12.5,2,2946.0,272259,16.0,1367
Santa Eulàlia de Ronçana,Barcelona,Santa Eulàlia de Ronçana,-,-,-,0,2946.0,272259,16.0,1367
Santa Eulària des Riu,Illes Balears,Santa Eulària des Riu,6969.3,316,-,0,3139.0,358810,14.0,1392
Santa Fe,Granada,Santa Fe,852.96,344,5.27,13,1691.0,181669,8.0,760
Santa Fe de Mondújar,Almería,Santa Fe de Mondújar,844.69,6,-,0,1168.0,109377,8.0,668
Santa Fe del Penedès,Barcelona,Santa Fe del Penedès,-,-,-,0,2946.0,272259,16.0,1367
Santa Gadea del Cid,Burgos,Santa Gadea del Cid,595.08,12,-,0,1445.0,138383,8.0,633
Santa Inés,Burgos,Santa Inés,191.58,4,-,0,1445.0,138383,8.0,633
Santa Llogaia d'Àlguema,Girona,Santa Llogaia d'Àlguema,-,-,-,0,2169.0,193575,11.0,941
Santa Lucía de Tirajana,Las Palmas,Santa Lucía de Tirajana,1277.87,574,9.21,42,1743.0,159907,11.0,830
Santa Magdalena de Pulpis,Castellón,Santa Magdalena de Pulpis,491.42,10,-,0,1133.0,115966,8.0,653
Santa Margalida,Illes Balears,Santa Margalida,3174.2,234,-,0,3139.0,358810,14.0,1392
Santa Margarida de Montbui,Barcelona,Santa Margarida de Montbui,1076.84,87,6.48,2,2946.0,272259,16.0,1367
Santa Margarida i els Monjos,Barcelona,Santa Margarida i els Monjos,1277.85,68,7.85,3,2946.0,272259,16.0,1367
Santa Maria d'Oló,Barcelona,Santa Maria d'Oló,-,-,-,0,2946.0,272259,16.0,1367
Santa Maria de Besora,Barcelona,Santa Maria de Besora,515.4,2,-,0,2946.0,272259,16.0,1367
Santa María de Cayón,Cantabria,Santa María de Cayón,820.93,243,7.2,5,1737.0,156073,11.0,881
Santa María de Dulcis,Huesca,Santa María de Dulcis,254.26,4,-,0,1513.0,123979,8.0,636
Santa María de Guía de Gran Canaria,Las Palmas,Santa María de Guía de Gran Canaria,1465.31,127,7.36,6,1743.0,159907,11.0,830
Santa María de Huerta,Soria,Santa María de Huerta,-,-,-,0,1288.0,129163,7.0,604
Santa María de la Alameda,Madrid,Santa María de la Alameda,1084.26,33,-,0,3314.0,343514,16.0,1414
Santa María de la Isla,León,Santa María de la Isla,290.55,5,-,0,1237.0,130467,6.0,586
Santa María de la Vega,Zamora,Santa María de la Vega,-,-,-,0,1151.0,118790,5.0,497
Santa María de las Hoyas,Soria,Santa María de las Hoyas,-,-,-,0,1288.0,129163,7.0,604
Santa María de los Caballeros,Ávila,Santa María de los Caballeros,500.75,8,-,0,1022.0,99417,6.0,520
Santa María de los Llanos,Cuenca,Santa María de los Llanos,537.32,4,-,0,1139.0,119313,8.0,608
Santa Maria de Martorelles,Barcelona,Santa Maria de Martorelles,1729.97,8,-,0,2946.0,272259,16.0,1367
Santa Maria de Merlès,Barcelona,Santa Maria de Merlès,-,-,-,0,2946.0,272259,16.0,1367
Santa Maria de Miralles,Barcelona,Santa Maria de Miralles,724.04,6,-,0,2946.0,272259,16.0,1367
Santa María de Ordás,León,Santa María de Ordás,513.3,8,-,0,1237.0,130467,6.0,586
Santa Maria de Palautordera,Barcelona,Santa Maria de Palautordera,1315.69,124,9.96,2,2946.0,272259,16.0,1367
Santa María de Sando,Salamanca,Santa María de Sando,-,-,-,0,1673.0,156058,9.0,801
Santa María de Valverde,Zamora,Santa María de Valverde,-,-,-,0,1151.0,118790,5.0,497
