municipio,provincia,municipio_nombre_humano,lat,lon
Gimialcón,Ávila,Gimialcón,40.87705,-5.12308
Gotarrendura,Ávila,Gotarrendura,40.82652,-4.7409
Grandes y San Martín,Ávila,Grandes y San Martín,40.763114,-4.970927
Guisando,Ávila,Guisando,40.22225,-5.1395
Gutierre-Muñoz,Ávila,Gutierre-Muñoz,40.98295,-4.63839
Hernansancho,Ávila,Hernansancho,40.85753,-4.73045
Herradón de Pinares,Ávila,Herradón de Pinares,40.597608,-4.495836
Herreros de Suso,Ávila,Herreros de Suso,40.803861,-5.038958
Higuera de las Dueñas,Ávila,Higuera de las Dueñas,40.23903,-4.60361
Hija de Dios (La),Ávila,La Hija de Dios,40.53013,-4.96734
Horcajada (La),Ávila,La Horcajada,40.43674,-5.46615
Horcajo de las Torres,Ávila,Horcajo de las Torres,41.06497,-5.09092
Hornillo (El),Ávila,El Hornillo,40.24994,-5.10356
Hoyo de Pinares (El),Ávila,El Hoyo de Pinares,40.5005,-4.422379
Hoyocasero,Ávila,Hoyocasero,40.3989,-4.97455
Hoyorredondo,Ávila,Hoyorredondo,40.4627,-5.41097
Hoyos de Miguel Muñoz,Ávila,Hoyos de Miguel Muñoz,40.39237,-5.06713
Hoyos del Collado,Ávila,Hoyos del Collado,40.35945,-5.20027
Hoyos del Espino,Ávila,Hoyos del Espino,40.35623,-5.17505
Hurtumpascual,Ávila,Hurtumpascual,40.692,-5.11379
Junciana,Ávila,Junciana,40.41076,-5.55698
Langa,Ávila,Langa,41.0055,-4.85946
Lanzahíta,Ávila,Lanzahíta,40.205188,-4.932959
Llanos de Tormes (Los),Ávila,Los Llanos de Tormes,40.32773,-5.50016
Losar del Barco (El),Ávila,El Losar del Barco,40.397153,-5.537609
Madrigal de las Altas Torres,Ávila,Madrigal de las Altas Torres,41.08999,-4.997505
Maello,Ávila,Maello,40.80929,-4.51186
Malpartida de Corneja,Ávila,Malpartida de Corneja,40.52208,-5.35026
Mamblas,Ávila,Mamblas,41.01925,-5.00874
Mancera de Arriba,Ávila,Mancera de Arriba,40.79139,-5.14772
Manjabálago y Ortigosa de Rioalmar,Ávila,Manjabálago y Ortigosa de Rioalmar,40.66441,-5.07719
Marlín,Ávila,Marlín,40.712201,-4.827554
Martiherrero,Ávila,Martiherrero,40.67392,-4.78156
Martínez,Ávila,Martínez,40.63046,-5.34801
Mediana de Voltoya,Ávila,Mediana de Voltoya,40.70104,-4.56341
Medinilla,Ávila,Medinilla,40.43967,-5.61772
Mengamuñoz,Ávila,Mengamuñoz,40.50006,-4.99983
Mesegar de Corneja,Ávila,Mesegar de Corneja,40.50209,-5.30131
Mijares,Ávila,Mijares,40.29654,-4.83651
Mingorría,Ávila,Mingorría,40.75192,-4.66583
Mirón (El),Ávila,El Mirón,40.53322,-5.40552
Mironcillo,Ávila,Mironcillo,40.55435,-4.82449
Mirueña de los Infanzones,Ávila,Mirueña de los Infanzones,40.738133,-5.08621
Mombeltrán,Ávila,Mombeltrán,40.260124,-5.017915
Monsalupe,Ávila,Monsalupe,40.76953,-4.78131
Moraleja de Matacabras,Ávila,Moraleja de Matacabras,41.10732,-4.95717
Muñana,Ávila,Muñana,40.59042,-5.01447
Muñico,Ávila,Muñico,40.70678,-5.02717
Muñogalindo,Ávila,Muñogalindo,40.60324,-4.89895
Muñogrande,Ávila,Muñogrande,40.82181,-4.92224
Muñomer del Peco,Ávila,Muñomer del Peco,40.85878,-4.87992
Muñopepe,Ávila,Muñopepe,40.63408,-4.81876
Muñosancho,Ávila,Muñosancho,40.92097,-5.03558
Muñotello,Ávila,Muñotello,40.54236,-5.04187
Narrillos del Álamo,Ávila,Narrillos del Álamo,40.56673,-5.46584
Narrillos del Rebollar,Ávila,Narrillos del Rebollar,40.66488,-4.96577
Narros de Saldueña,Ávila,Narros de Saldueña,40.87268,-4.86908
Narros del Castillo,Ávila,Narros del Castillo,40.85869,-5.0601
Narros del Puerto,Ávila,Narros del Puerto,40.54131,-4.99292
Nava de Arévalo,Ávila,Nava de Arévalo,40.97802,-4.77573
Nava del Barco,Ávila,Nava del Barco,40.29321,-5.54022
Navacepedilla de Corneja,Ávila,Navacepedilla de Corneja,40.48602,-5.1838
Navadijos,Ávila,Navadijos,40.42524,-5.08285
Navaescurial,Ávila,Navaescurial,40.47163,-5.27756
Navahondilla,Ávila,Navahondilla,40.3251,-4.49661
Navalacruz,Ávila,Navalacruz,40.43992,-4.93122
Navalmoral,Ávila,Navalmoral,40.463493,-4.747432
Navalonguilla,Ávila,Navalonguilla,40.27835,-5.50042
Navalosa,Ávila,Navalosa,40.40212,-4.93
Navalperal de Pinares,Ávila,Navalperal de Pinares,40.593808,-4.408051
Navalperal de Tormes,Ávila,Navalperal de Tormes,40.3528,-5.30084
Navaluenga,Ávila,Navaluenga,40.40875,-4.70533
Navaquesera,Ávila,Navaquesera,40.42558,-4.91108
Navarredonda de Gredos,Ávila,Navarredonda de Gredos,40.361959,-5.132643
Navarredondilla,Ávila,Navarredondilla,40.45416,-4.82199
Navarrevisca,Ávila,Navarrevisca,40.36417,-4.89352
Navas del Marqués (Las),Ávila,Las Navas del Marqués,40.602557,-4.333014
Navatalgordo,Ávila,Navatalgordo,40.4152,-4.87155
Navatejares,Ávila,Navatejares,40.33602,-5.5322
Neila de San Miguel,Ávila,Neila de San Miguel,40.42372,-5.6509
Niharra,Ávila,Niharra,40.58945,-4.83895
Ojos-Albos,Ávila,Ojos-Albos,40.70596,-4.51633
Orbita,Ávila,Orbita,40.99846,-4.64833
Oso (El),Ávila,El Oso,40.83984,-4.76964
Padiernos,Ávila,Padiernos,40.62168,-4.84523
Pajares de Adaja,Ávila,Pajares de Adaja,40.92398,-4.64048
Palacios de Goda,Ávila,Palacios de Goda,41.11798,-4.78496
Papatrigo,Ávila,Papatrigo,40.86752,-4.832724
Parral (El),Ávila,El Parral,40.79858,-4.98994
Pascualcobo,Ávila,Pascualcobo,40.65637,-5.27733
Pedro Bernardo,Ávila,Pedro Bernardo,40.243187,-4.911729
Pedro-Rodríguez,Ávila,Pedro-Rodríguez,40.93727,-4.78571
Peguerinos,Ávila,Peguerinos,40.637548,-4.232541
Peñalba de Ávila,Ávila,Peñalba de Ávila,40.821441,-4.679826
Piedrahíta,Ávila,Piedrahíta,40.465141,-5.326679
Piedralaves,Ávila,Piedralaves,40.317135,-4.699035
Poveda,Ávila,Poveda,40.56799,-5.07909
Poyales del Hoyo,Ávila,Poyales del Hoyo,40.17254,-5.16597
Pozanco,Ávila,Pozanco,40.80095,-4.66772
Pradosegar,Ávila,Pradosegar,40.5502,-5.07015
Puerto Castilla,Ávila,Puerto Castilla,40.288,-5.62366
Rasueros,Ávila,Rasueros,41.02344,-5.07377
Riocabado,Ávila,Riocabado,40.8314,-4.8043
Riofrío,Ávila,Riofrío,40.54866,-4.77796
Rivilla de Barajas,Ávila,Rivilla de Barajas,40.79986,-4.76256
Salobral,Ávila,Salobral,40.61179,-4.81013
Salvadiós,Ávila,Salvadiós,40.87836,-5.09629
San Bartolomé de Béjar,Ávila,San Bartolomé de Béjar,40.399535,-5.669318
San Bartolomé de Corneja,Ávila,San Bartolomé de Corneja,40.49257,-5.38519
San Bartolomé de Pinares,Ávila,San Bartolomé de Pinares,40.542697,-4.539515
San Esteban de los Patos,Ávila,San Esteban de los Patos,40.74705,-4.62413
San Esteban de Zapardiel,Ávila,San Esteban de Zapardiel,41.0927,-4.90049
San Esteban del Valle,Ávila,San Esteban del Valle,40.2751,-4.98215
San García de Ingelmos,Ávila,San García de Ingelmos,40.773395,-5.11379
San Juan de Gredos,Ávila,San Juan de Gredos,40.33732,-5.24838
San Juan de la Encinilla,Ávila,San Juan de la Encinilla,40.8302,-4.83957
San Juan de la Nava,Ávila,San Juan de la Nava,40.47826,-4.681924
San Juan del Molinillo,Ávila,San Juan del Molinillo,40.45909,-4.81711
San Juan del Olmo,Ávila,San Juan del Olmo,40.636773,-5.058838
San Lorenzo de Tormes,Ávila,San Lorenzo de Tormes,40.36984,-5.48848
San Martín de la Vega del Alberche,Ávila,San Martín de la Vega del Alberche,40.667503,-4.663682
San Martín del Pimpollar,Ávila,San Martín del Pimpollar,40.3683,-5.05443
San Miguel de Corneja,Ávila,San Miguel de Corneja,40.48722,-5.28654
San Miguel de Serrezuela,Ávila,San Miguel de Serrezuela,40.67064,-5.28858
San Pascual,Ávila,San Pascual,40.88141,-4.75612
San Pedro del Arroyo,Ávila,San Pedro del Arroyo,40.80213,-4.87074
San Vicente de Arévalo,Ávila,San Vicente de Arévalo,40.96773,-4.80194
Sanchidrián,Ávila,Sanchidrián,40.893744,-4.582107
Sanchorreja,Ávila,Sanchorreja,40.66475,-4.91494
Santa Cruz de Pinares,Ávila,Santa Cruz de Pinares,40.54265,-4.58036
Santa Cruz del Valle,Ávila,Santa Cruz del Valle,40.2516,-5.00133
Santa María de los Caballeros,Ávila,Santa María de los Caballeros,40.38925,-5.45112
Santa María del Arroyo,Ávila,Santa María del Arroyo,40.601155,-4.936439
Santa María del Berrocal,Ávila,Santa María del Berrocal,40.50845,-5.40483
Santa María del Cubillo,Ávila,Santa María del Cubillo,40.71908,-4.46655
Santa María del Tiétar,Ávila,Santa María del Tiétar,40.302925,-4.542604
Santiago del Collado,Ávila,Santiago del Collado,40.43326,-5.35631
Santiago del Tormes,Ávila,Santiago del Tormes,40.347488,-5.395378
Santo Domingo de las Posadas,Ávila,Santo Domingo de las Posadas,40.812,-4.63383
Santo Tomé de Zabarcos,Ávila,Santo Tomé de Zabarcos,40.78726,-4.91048
Serrada (La),Ávila,La Serrada,40.63169,-4.79284
Serranillos,Ávila,Serranillos,40.325202,-4.905628
Sigeres,Ávila,Sigeres,40.79939,-4.93361
Sinlabajos,Ávila,Sinlabajos,41.0765,-4.83242
Solana de Ávila,Ávila,Solana de Ávila,40.33135,-5.63759
Solana de Rioalmar,Ávila,Solana de Rioalmar,40.73892,-5.01159
Solosancho,Ávila,Solosancho,40.55294,-4.90479
Sotalbo,Ávila,Sotalbo,40.5417,-4.84548
Sotillo de la Adrada,Ávila,Sotillo de la Adrada,40.293123,-4.586541
Tiemblo (El),Ávila,El Tiemblo,40.413929,-4.502271
Tiñosillos,Ávila,Tiñosillos,40.93543,-4.727323
Tolbaños,Ávila,Tolbaños,40.75168,-4.58191
Tormellas,Ávila,Tormellas,40.30404,-5.51185
Tornadizos de Ávila,Ávila,Tornadizos de Ávila,40.62757,-4.61426
Torre (La),Ávila,La Torre,40.5916,-4.96491
Tórtoles,Ávila,Tórtoles,40.5612,-5.2612
Umbrías,Ávila,Umbrías,40.3153,-5.58037
Vadillo de la Sierra,Ávila,Vadillo de la Sierra,40.60634,-5.12506
Valdecasa,Ávila,Valdecasa,40.65931,-5.01183
Vega de Santa María,Ávila,Vega de Santa María,40.83618,-4.64287
Velayos,Ávila,Velayos,40.84157,-4.62324
Villaflor,Ávila,Villaflor,40.74978,-4.884138
Villafranca de la Sierra,Ávila,Villafranca de la Sierra,40.49806,-5.23005
Villanueva de Ávila,Ávila,Villanueva de Ávila,40.37284,-4.82395
Villanueva de Gómez,Ávila,Villanueva de Gómez,40.88269,-4.7165
Villanueva del Aceral,Ávila,Villanueva del Aceral,41.04095,-4.85419
Villanueva del Campillo,Ávila,Villanueva del Campillo,40.57646,-5.18002
Villar de Corneja,Ávila,Villar de Corneja,40.47462,-5.43307
Villarejo del Valle,Ávila,Villarejo del Valle,40.28638,-4.99674
Villatoro,Ávila,Villatoro,40.549838,-5.118633
Viñegra de Moraña,Ávila,Viñegra de Moraña,40.85074,-4.92114
Vita,Ávila,Vita,40.81178,-5.00583
Zapardiel de la Cañada,Ávila,Zapardiel de la Cañada,40.60648,-5.33791
Zapardiel de la Ribera,Ávila,Zapardiel de la Ribera,40.35554,-5.32826
Acedera,Badajoz,Acedera,39.08414,-5.625607
Aceuchal,Badajoz,Aceuchal,38.645953,-6.48728
Ahillones,Badajoz,Ahillones,38.259328,-5.864075
Alange,Badajoz,Alange,38.784989,-6.246106
Albuera (La),Badajoz,La Albuera,38.717333,-6.823226
Alburquerque,Badajoz,Alburquerque,39.220369,-7.000693
Alconchel,Badajoz,Alconchel,38.514743,-7.071697
Alconera,Badajoz,Alconera,38.378914,-6.486219
Aljucén,Badajoz,Aljucén,39.04426,-6.33109
Almendral,Badajoz,Almendral,38.613181,-6.822009
Almendralejo,Badajoz,Almendralejo,38.683923,-6.408345
Arroyo de San Serván,Badajoz,Arroyo de San Serván,38.854303,-6.454154
Atalaya,Badajoz,Atalaya,38.338714,-6.487765
Azuaga,Badajoz,Azuaga,38.260213,-5.679025
Badajoz,Badajoz,Badajoz,38.876618,-6.980327
Barcarrota,Badajoz,Barcarrota,38.514744,-6.849092
Baterno,Badajoz,Baterno,38.95578,-4.91039
Benquerencia de la Serena,Badajoz,Benquerencia de la Serena,38.67358,-5.36435
Berlanga,Badajoz,Berlanga,38.282266,-5.829392
Bienvenida,Badajoz,Bienvenida,38.298282,-6.208785
Bodonal de la Sierra,Badajoz,Bodonal de la Sierra,38.14701,-6.558262
Burguillos del Cerro,Badajoz,Burguillos del Cerro,38.378731,-6.589193
Cabeza del Buey,Badajoz,Cabeza del Buey,38.720666,-5.22195
Cabeza la Vaca,Badajoz,Cabeza la Vaca,38.086152,-6.420675
Calamonte,Badajoz,Calamonte,38.887746,-6.387619
Calera de León,Badajoz,Calera de León,38.106385,-6.336207
Calzadilla de los Barros,Badajoz,Calzadilla de los Barros,38.300375,-6.314896
Campanario,Badajoz,Campanario,38.863511,-5.617804
Campillo de Llerena,Badajoz,Campillo de Llerena,38.502136,-5.830793
Capilla,Badajoz,Capilla,38.82036,-5.08417
Carmonita,Badajoz,Carmonita,39.15455,-6.33864
Carrascalejo (El),Badajoz,El Carrascalejo,39.02021,-6.33427
Casas de Don Pedro,Badajoz,Casas de Don Pedro,39.104247,-5.329294
Casas de Reina,Badajoz,Casas de Reina,38.2,-5.96667
Castilblanco,Badajoz,Castilblanco,39.285581,-5.090236
Castuera,Badajoz,Castuera,38.726483,-5.545868
Cheles,Badajoz,Cheles,38.513443,-7.282274
Codosera (La),Badajoz,La Codosera,39.208401,-7.173379
Cordobilla de Lácara,Badajoz,Cordobilla de Lácara,39.146614,-6.435991
Coronada (La),Badajoz,La Coronada,38.919642,-5.6701
Corte de Peleas,Badajoz,Corte de Peleas,38.72529,-6.671912
Cristina,Badajoz,Cristina,38.825438,-6.09967
Don Álvaro,Badajoz,Don Álvaro,38.880935,-6.305323
Don Benito,Badajoz,Don Benito,38.963236,-5.86046
Entrín Bajo,Badajoz,Entrín Bajo,38.718534,-6.712663
Esparragalejo,Badajoz,Esparragalejo,38.943824,-6.435232
Esparragosa de la Serena,Badajoz,Esparragosa de la Serena,38.649558,-5.606726
Esparragosa de Lares,Badajoz,Esparragosa de Lares,38.975376,-5.270202
Feria,Badajoz,Feria,38.512778,-6.564242
Fregenal de la Sierra,Badajoz,Fregenal de la Sierra,38.166981,-6.652975
Fuenlabrada de los Montes,Badajoz,Fuenlabrada de los Montes,39.133018,-4.935113
Fuente de Cantos,Badajoz,Fuente de Cantos,38.246621,-6.30559
Fuente del Arco,Badajoz,Fuente del Arco,38.15,-5.9
Fuente del Maestre,Badajoz,Fuente del Maestre,38.527681,-6.446825
Fuentes de León,Badajoz,Fuentes de León,38.067365,-6.539752
Garbayuela,Badajoz,Garbayuela,39.048933,-4.999989
Garlitos,Badajoz,Garlitos,38.88022,-5.04759
Garrovilla (La),Badajoz,La Garrovilla,38.91966,-6.479167
Granja de Torrehermosa,Badajoz,Granja de Torrehermosa,38.309073,-5.596359
Guadiana,Badajoz,Guadiana,38.921999,-6.689311
Guareña,Badajoz,Guareña,38.860671,-6.101441
Haba (La),Badajoz,La Haba,38.918877,-5.801104
Helechosa de los Montes,Badajoz,Helechosa de los Montes,39.310257,-4.907123
Herrera del Duque,Badajoz,Herrera del Duque,39.168449,-5.052043
Higuera de la Serena,Badajoz,Higuera de la Serena,38.6458,-5.742847
Higuera de Llerena,Badajoz,Higuera de Llerena,38.376049,-5.999326
Higuera de Vargas,Badajoz,Higuera de Vargas,38.445993,-6.974924
Higuera la Real,Badajoz,Higuera la Real,38.140849,-6.689688
Hinojosa del Valle,Badajoz,Hinojosa del Valle,38.483356,-6.184975
Hornachos,Badajoz,Hornachos,38.552797,-6.067863
Jerez de los Caballeros,Badajoz,Jerez de los Caballeros,38.323191,-6.768334
Lapa (La),Badajoz,La Lapa,38.45,-6.51667
Llera,Badajoz,Llera,38.446292,-6.057016
Llerena,Badajoz,Llerena,38.236797,-6.014742
Lobón,Badajoz,Lobón,38.849937,-6.624885
Magacela,Badajoz,Magacela,38.895194,-5.725719
Maguilla,Badajoz,Maguilla,38.366699,-5.838887
Malcocinado,Badajoz,Malcocinado,38.122861,-5.691956
Malpartida de la Serena,Badajoz,Malpartida de la Serena,38.6747,-5.64054
Manchita,Badajoz,Manchita,38.81404,-6.02041
Medellín,Badajoz,Medellín,38.962575,-5.958762
Medina de las Torres,Badajoz,Medina de las Torres,38.342121,-6.412546
Mengabril,Badajoz,Mengabril,38.93554,-5.93335
Mérida,Badajoz,Mérida,38.920403,-6.33538
Mirandilla,Badajoz,Mirandilla,39.000519,-6.289964
Monesterio,Badajoz,Monesterio,38.088659,-6.272569
Montemolín,Badajoz,Montemolín,38.15,-6.2
Monterrubio de la Serena,Badajoz,Monterrubio de la Serena,38.588876,-5.446405
Montijo,Badajoz,Montijo,38.910012,-6.614332
Morera (La),Badajoz,La Morera,38.566233,-6.67151
Nava de Santiago (La),Badajoz,La Nava de Santiago,39.062982,-6.505422
Navalvillar de Pela,Badajoz,Navalvillar de Pela,39.090167,-5.468177
Nogales,Badajoz,Nogales,38.587031,-6.748208
Oliva de la Frontera,Badajoz,Oliva de la Frontera,38.276966,-6.917721
Oliva de Mérida,Badajoz,Oliva de Mérida,38.790375,-6.125274
Olivenza,Badajoz,Olivenza,38.683248,-7.099145
Orellana de la Sierra,Badajoz,Orellana de la Sierra,39.019482,-5.507367
Orellana la Vieja,Badajoz,Orellana la Vieja,39.004239,-5.535969
Palomas,Badajoz,Palomas,38.693202,-6.134943
Parra (La),Badajoz,La Parra,38.521641,-6.622352
Peñalsordo,Badajoz,Peñalsordo,38.819576,-5.114346
Peraleda del Zaucejo,Badajoz,Peraleda del Zaucejo,38.473821,-5.565506
Puebla de Alcocer,Badajoz,Puebla de Alcocer,38.985527,-5.256793
Puebla de la Calzada,Badajoz,Puebla de la Calzada,38.892895,-6.62529
Puebla de la Reina,Badajoz,Puebla de la Reina,38.66511,-6.101906
Puebla de Obando,Badajoz,Puebla de Obando,39.175682,-6.626117
Puebla de Sancho Pérez,Badajoz,Puebla de Sancho Pérez,38.396352,-6.39873
Puebla del Maestre,Badajoz,Puebla del Maestre,38.085132,-6.078725
Puebla del Prior,Badajoz,Puebla del Prior,38.570397,-6.195755
Pueblonuevo del Guadiana,Badajoz,Pueblonuevo del Guadiana,38.923141,-6.75574
Quintana de la Serena,Badajoz,Quintana de la Serena,38.742574,-5.673837
Reina,Badajoz,Reina,38.18333,-5.95
Rena,Badajoz,Rena,39.05252,-5.80868
Retamal de Llerena,Badajoz,Retamal de Llerena,38.577342,-5.839096
Ribera del Fresno,Badajoz,Ribera del Fresno,38.550737,-6.238055
Risco,Badajoz,Risco,38.891789,-5.114785
Roca de la Sierra (La),Badajoz,La Roca de la Sierra,39.107242,-6.688593
Salvaleón,Badajoz,Salvaleón,38.510694,-6.785731
Salvatierra de los Barros,Badajoz,Salvatierra de los Barros,38.491343,-6.684296
San Pedro de Mérida,Badajoz,San Pedro de Mérida,38.949408,-6.187106
San Vicente de Alcántara,Badajoz,San Vicente de Alcántara,39.360878,-7.138322
Sancti-Spíritus,Badajoz,Sancti-Spíritus,38.916798,-5.175599
Santa Amalia,Badajoz,Santa Amalia,39.011502,-6.009702
Santa Marta,Badajoz,Santa Marta,38.613684,-6.627812
Santos de Maimona (Los),Badajoz,Los Santos de Maimona,38.44777,-6.376137
Segura de León,Badajoz,Segura de León,38.120154,-6.529577
Siruela,Badajoz,Siruela,38.977951,-5.048693
Solana de los Barros,Badajoz,Solana de los Barros,38.725263,-6.538392
Talarrubias,Badajoz,Talarrubias,39.03551,-5.234665
Talavera la Real,Badajoz,Talavera la Real,38.875892,-6.768634
Táliga,Badajoz,Táliga,38.52861,-7.01713
Tamurejo,Badajoz,Tamurejo,38.991986,-4.952054
Torre de Miguel Sesmero,Badajoz,Torre de Miguel Sesmero,38.618778,-6.7956
Torremayor,Badajoz,Torremayor,38.900898,-6.538429
Torremejía,Badajoz,Torremejía,38.789071,-6.376616
Trasierra,Badajoz,Trasierra,38.18333,-6.0
Trujillanos,Badajoz,Trujillanos,38.952801,-6.256589
Usagre,Badajoz,Usagre,38.355035,-6.165343
Valdecaballeros,Badajoz,Valdecaballeros,39.24786,-5.197937
Valdelacalzada,Badajoz,Valdelacalzada,38.888955,-6.701348
Valdetorres,Badajoz,Valdetorres,38.915545,-6.068961
Valencia de las Torres,Badajoz,Valencia de las Torres,38.40454,-6.003675
Valencia del Mombuey,Badajoz,Valencia del Mombuey,38.242046,-7.119303
Valencia del Ventoso,Badajoz,Valencia del Ventoso,38.26603,-6.47387
Valle de la Serena,Badajoz,Valle de la Serena,38.702375,-5.798414
Valle de Matamoros,Badajoz,Valle de Matamoros,38.37889,-6.80371
Valle de Santa Ana,Badajoz,Valle de Santa Ana,38.363528,-6.787644
Valverde de Burguillos,Badajoz,Valverde de Burguillos,38.3271,-6.53648
Valverde de Leganés,Badajoz,Valverde de Leganés,38.670196,-6.980389
Valverde de Llerena,Badajoz,Valverde de Llerena,38.213203,-5.821879
Valverde de Mérida,Badajoz,Valverde de Mérida,38.911671,-6.219633
Villafranca de los Barros,Badajoz,Villafranca de los Barros,38.56199,-6.341567
Villagarcía de la Torre,Badajoz,Villagarcía de la Torre,38.292562,-6.078689
Villagonzalo,Badajoz,Villagonzalo,38.862844,-6.196879
Villalba de los Barros,Badajoz,Villalba de los Barros,38.612942,-6.508735
Villanueva de la Serena,Badajoz,Villanueva de la Serena,38.975483,-5.797218
Villanueva del Fresno,Badajoz,Villanueva del Fresno,38.374526,-7.167092
Villar de Rena,Badajoz,Villar de Rena,39.110391,-5.739894
Villar del Rey,Badajoz,Villar del Rey,39.131499,-6.849196
Villarta de los Montes,Badajoz,Villarta de los Montes,39.21386,-4.79227
Zafra,Badajoz,Zafra,38.422232,-6.412671
Zahínos,Badajoz,Zahínos,38.330241,-6.9546
Zalamea de la Serena,Badajoz,Zalamea de la Serena,38.650717,-5.658486
Zarza (La),Badajoz,La Zarza,38.811111,-6.215245
Zarza-Capilla,Badajoz,Zarza-Capilla,38.80711,-5.15682
Alaior,Illes Balears,Alaior,39.932119,4.13792
Alaró,Illes Balears,Alaró,39.7049,2.793441
Alcúdia,Illes Balears,Alcúdia,39.86072,3.118993
Algaida,Illes Balears,Algaida,39.55894,2.892537
Andratx,Illes Balears,Andratx,39.57429,2.420509
Ariany,Illes Balears,Ariany,39.650915,3.11245
Artà,Illes Balears,Artà,39.69293,3.350646
Banyalbufar,Illes Balears,Banyalbufar,39.68734,2.51409
Binissalem,Illes Balears,Binissalem,39.689121,2.843071
Búger,Illes Balears,Búger,39.75809,2.98349
Bunyola,Illes Balears,Bunyola,39.694825,2.700963
Calvià,Illes Balears,Calvià,39.566048,2.506248
Campanet,Illes Balears,Campanet,39.775651,2.964347
Campos,Illes Balears,Campos,39.430852,3.019209
Capdepera,Illes Balears,Capdepera,39.714978,3.461558
Castell (Es),Illes Balears,Es Castell,39.8776,4.2899
Ciutadella de Menorca,Illes Balears,Ciutadella de Menorca,40.001435,3.838817
Consell,Illes Balears,Consell,39.668236,2.812239
Costitx,Illes Balears,Costitx,39.65675,2.94953
Deià,Illes Balears,Deià,39.74806,2.64823
Eivissa,Illes Balears,Eivissa,38.908487,1.431386
Escorca,Illes Balears,Escorca,39.842018,2.779031
Esporles,Illes Balears,Esporles,39.66702,2.579695
Estellencs,Illes Balears,Estellencs,39.653465,2.481365
Felanitx,Illes Balears,Felanitx,39.470625,3.148632
Ferreries,Illes Balears,Ferreries,39.983462,4.012557
Formentera,Illes Balears,Formentera,38.703041,1.427104
Fornalutx,Illes Balears,Fornalutx,39.78232,2.74107
Inca,Illes Balears,Inca,39.718621,2.90814
Lloret de Vistalegre,Illes Balears,Lloret de Vistalegre,39.617377,2.975041
Lloseta,Illes Balears,Lloseta,39.718307,2.869172
Llubí,Illes Balears,Llubí,39.700055,3.005589
Llucmajor,Illes Balears,Llucmajor,39.490416,2.889804
Manacor,Illes Balears,Manacor,39.569516,3.206466
Mancor de la Vall,Illes Balears,Mancor de la Vall,39.749956,2.873383
Maó-Mahón,Illes Balears,Maó-Mahón,39.886087,4.261187
Maria de la Salut,Illes Balears,Maria de la Salut,39.665506,3.071064
Marratxí,Illes Balears,Marratxí,39.638159,2.754566
Mercadal (Es),Illes Balears,Es Mercadal,39.988204,4.093772
Migjorn Gran (Es),Illes Balears,Es Migjorn Gran,39.94698,4.049753
