municipio,provincia,codigo_ine,municipio_nombre_humano,renta_bruta_media
Pobladura de Valderaduey,Zamora,49160,Pobladura de Valderaduey,-
Pobladura del Valle,Zamora,49159,Pobladura del Valle,-
Poblete,Ciudad Real,13064,Poblete,25317
Poblets (Els),Alicante,3901,Els Poblets,21592
Pobo (El),Teruel,44185,El Pobo,-
Pobo de Dueñas (El),Guadalajara,19222,El Pobo de Dueñas,-
Poboleda,Tarragona,43112,Poboleda,-
Pobra de Trives (A),Ourense,32063,A Pobra de Trives,20374
Pobra do Brollón (A),Lugo,27047,A Pobra do Brollón,17512
Pobra do Caramiñal (A),A Coruña,15067,A Pobra do Caramiñal,22257
Poio,Pontevedra,36041,Poio,26440
Pol,Lugo,27046,Pol,17065
Pola de Gordón (La),León,24114,La Pola de Gordón,23932
Polaciones,Cantabria,39053,Polaciones,-
Polán,Toledo,45133,Polán,20207
Polanco,Cantabria,39054,Polanco,26035
Polentinos,Palencia,34134,Polentinos,-
Poleñino,Huesca,22184,Poleñino,-
Polícar,Granada,18161,Polícar,-
Polinyà,Barcelona,8167,Polinyà,27945
Polinyà de Xúquer,Valencia,46197,Polinyà de Xúquer,20446
Pollença,Illes Balears,7042,Pollença,28138
Pollos,Valladolid,47121,Pollos,-
Polop,Alicante,3107,Polop,21426
Polopos,Granada,18162,Polopos,16952
Pomar de Valdivia,Palencia,34135,Pomar de Valdivia,-
Pomer,Zaragoza,50214,Pomer,-
Ponferrada,León,24115,Ponferrada,24992
Ponga,Asturias,33050,Ponga,-
Pont d'Armentera (El),Tarragona,43113,El Pont d'Armentera,-
Pont de Bar (El),Lleida,25030,El Pont de Bar,-
Pont de Molins,Girona,17135,Pont de Molins,-
Pont de Suert (El),Lleida,25173,El Pont de Suert,26360
Pont de Vilomara i Rocafort (El),Barcelona,8182,El Pont de Vilomara i Rocafort,25408
Ponte Caldelas,Pontevedra,36043,Ponte Caldelas,20157
Ponteareas,Pontevedra,36042,Ponteareas,21112
Ponteceso,A Coruña,15068,Ponteceso,19691
Pontecesures,Pontevedra,36044,Pontecesures,22157
Pontedeume,A Coruña,15069,Pontedeume,25472
Pontedeva,Ourense,32064,Pontedeva,-
Pontenova (A),Lugo,27048,A Pontenova,19386
Pontes de García Rodríguez (As),A Coruña,15070,As Pontes de García Rodríguez,28953
Pontevedra,Pontevedra,36038,Pontevedra,27970
Pontils,Tarragona,43141,Pontils,-
Pontons,Barcelona,8168,Pontons,-
Pontós,Girona,17136,Pontós,-
Ponts,Lleida,25172,Ponts,26466
Porcuna,Jaén,23069,Porcuna,14727
Porqueira,Ourense,32062,Porqueira,-
Porqueres,Girona,17137,Porqueres,30030
Porrera,Tarragona,43114,Porrera,-
Porreres,Illes Balears,7043,Porreres,26318
Porriño (O),Pontevedra,36039,O Porriño,22514
Port de la Selva (El),Girona,17140,El Port de la Selva,-
Portaje,Cáceres,10150,Portaje,-
Portalrubio de Guadamejud,Cuenca,16162,Portalrubio de Guadamejud,-
Portas,Pontevedra,36040,Portas,20154
Portbou,Girona,17138,Portbou,28731
Portell de Morella,Castellón,12091,Portell de Morella,-
Portella (La),Lleida,25174,La Portella,-
Portellada (La),Teruel,44187,La Portellada,-
Portezuelo,Cáceres,10151,Portezuelo,-
Portilla,Cuenca,16163,Portilla,-
Portillo,Valladolid,47122,Portillo,22831
Portillo de Soria,Soria,42140,Portillo de Soria,-
Portillo de Toledo,Toledo,45134,Portillo de Toledo,18786
Porto,Zamora,49162,Porto,-
Porto do Son,A Coruña,15071,Porto do Son,21703
Portomarín,Lugo,27049,Portomarín,20087
Portugalete,Bizkaia,48078,Portugalete,39156
Pórtugos,Granada,18163,Pórtugos,-
Porzuna,Ciudad Real,13065,Porzuna,17602
Posada de Valdeón,León,24116,Posada de Valdeón,-
Posadas,Córdoba,14053,Posadas,18422
Potes,Cantabria,39055,Potes,20940
Potries,Valencia,46198,Potries,20772
Poveda,Ávila,5188,Poveda,-
Poveda de la Sierra,Guadalajara,19223,Poveda de la Sierra,-
Poveda de las Cintas,Salamanca,37256,Poveda de las Cintas,-
Póveda de Soria (La),Soria,42141,La Póveda de Soria,-
Povedilla,Albacete,2062,Povedilla,-
Poyales del Hoyo,Ávila,5189,Poyales del Hoyo,-
Poyatos,Cuenca,16165,Poyatos,-
Poza de la Sal,Burgos,9272,Poza de la Sal,-
Poza de la Vega,Palencia,34136,Poza de la Vega,-
Pozal de Gallinas,Valladolid,47123,Pozal de Gallinas,-
Pozaldez,Valladolid,47124,Pozaldez,-
Pozalmuro,Soria,42142,Pozalmuro,-
Pozán de Vero,Huesca,22186,Pozán de Vero,-
Pozanco,Ávila,5190,Pozanco,-
Pozo Alcón,Jaén,23070,Pozo Alcón,15080
Pozo Cañada,Albacete,2901,Pozo Cañada,19659
Pozo de Almoguera,Guadalajara,19224,Pozo de Almoguera,-
Pozo de Guadalajara,Guadalajara,19225,Pozo de Guadalajara,24736
Pozo de Urama,Palencia,34137,Pozo de Urama,-
Pozo-Lorente,Albacete,2064,Pozo-Lorente,-
Pozoamargo,Cuenca,16166,Pozoamargo,-
Pozoantiguo,Zamora,49163,Pozoantiguo,-
Pozoblanco,Córdoba,14054,Pozoblanco,21992
Pozohondo,Albacete,2063,Pozohondo,17354
Pozondón,Teruel,44189,Pozondón,-
Pozorrubielos de la Mancha,Cuenca,16908,Pozorrubielos de la Mancha,-
Pozorrubio de Santiago,Cuenca,16167,Pozorrubio de Santiago,-
Pozos de Hinojo,Salamanca,37257,Pozos de Hinojo,-
Pozuel de Ariza,Zaragoza,50215,Pozuel de Ariza,-
Pozuel del Campo,Teruel,44190,Pozuel del Campo,-
Pozuelo,Albacete,2065,Pozuelo,-
Pozuelo (El),Cuenca,16169,El Pozuelo,-
Pozuelo de Alarcón,Madrid,28115,Pozuelo de Alarcón,82188
Pozuelo de Aragón,Zaragoza,50216,Pozuelo de Aragón,-
Pozuelo de Calatrava,Ciudad Real,13066,Pozuelo de Calatrava,20127
Pozuelo de la Orden,Valladolid,47125,Pozuelo de la Orden,-
Pozuelo de Tábara,Zamora,49164,Pozuelo de Tábara,-
Pozuelo de Zarzón,Cáceres,10152,Pozuelo de Zarzón,-
Pozuelo del Páramo,León,24117,Pozuelo del Páramo,-
Pozuelo del Rey,Madrid,28116,Pozuelo del Rey,25470
Pozuelos de Calatrava (Los),Ciudad Real,13067,Los Pozuelos de Calatrava,-
Prádanos de Bureba,Burgos,9273,Prádanos de Bureba,-
Prádanos de Ojeda,Palencia,34139,Prádanos de Ojeda,-
Pradejón,La Rioja,26117,Pradejón,19928
Pradell de la Teixeta,Tarragona,43115,Pradell de la Teixeta,-
Prádena,Segovia,40162,Prádena,-
Prádena de Atienza,Guadalajara,19226,Prádena de Atienza,-
Prádena del Rincón,Madrid,28117,Prádena del Rincón,-
Prades,Tarragona,43116,Prades,-
Pradilla de Ebro,Zaragoza,50217,Pradilla de Ebro,-
Pradillo,La Rioja,26118,Pradillo,-
Prado,Zamora,49165,Prado,-
Prado de la Guzpeña,León,24118,Prado de la Guzpeña,-
Prado del Rey,Cádiz,11026,Prado del Rey,16761
Pradoluengo,Burgos,9274,Pradoluengo,17879
Prados Redondos,Guadalajara,19227,Prados Redondos,-
Pradosegar,Ávila,5191,Pradosegar,-
Prat de Comte,Tarragona,43117,Prat de Comte,-
Prat de Llobregat (El),Barcelona,8169,El Prat de Llobregat,28364
Pratdip,Tarragona,43118,Pratdip,-
Prats de Lluçanès,Barcelona,8171,Prats de Lluçanès,25906
Prats de Rei (Els),Barcelona,8170,Els Prats de Rei,-
Prats i Sansor,Lleida,25175,Prats i Sansor,-
Pravia,Asturias,33051,Pravia,23112
Preixana,Lleida,25176,Preixana,-
Preixens,Lleida,25177,Preixens,-
Préjano,La Rioja,26119,Préjano,-
Premià de Dalt,Barcelona,8230,Premià de Dalt,42580
Premià de Mar,Barcelona,8172,Premià de Mar,31514
Presencio,Burgos,9275,Presencio,-
Preses (Les),Girona,17139,Les Preses,31153
Priaranza del Bierzo,León,24119,Priaranza del Bierzo,-
Priego,Cuenca,16170,Priego,-
Priego de Córdoba,Córdoba,14055,Priego de Córdoba,17126
Prioro,León,24120,Prioro,-
Proaza,Asturias,33052,Proaza,-
Provencio (El),Cuenca,16171,El Provencio,17188
Prullans,Lleida,25179,Prullans,-
Pruna,Sevilla,41076,Pruna,14008
Puçol,Valencia,46205,Puçol,32061
Puebla de Albortón,Zaragoza,50218,Puebla de Albortón,-
Puebla de Alcocer,Badajoz,6102,Puebla de Alcocer,16367
Puebla de Alfindén (La),Zaragoza,50219,La Puebla de Alfindén,25751
Puebla de Almenara,Cuenca,16172,Puebla de Almenara,-
Puebla de Almoradiel (La),Toledo,45135,La Puebla de Almoradiel,16503
Puebla de Arenoso,Castellón,12092,Puebla de Arenoso,-
Puebla de Arganzón (La),Burgos,9276,La Puebla de Arganzón,-
Puebla de Azaba,Salamanca,37258,Puebla de Azaba,-
Puebla de Beleña,Guadalajara,19228,Puebla de Beleña,-
Puebla de Castro (La),Huesca,22187,La Puebla de Castro,-
Puebla de Cazalla (La),Sevilla,41077,La Puebla de Cazalla,18217
Puebla de Don Fadrique,Granada,18164,Puebla de Don Fadrique,15364
Puebla de Don Rodrigo,Ciudad Real,13068,Puebla de Don Rodrigo,16291
Puebla de Guzmán,Huelva,21058,Puebla de Guzmán,17418
Puebla de Híjar (La),Teruel,44191,La Puebla de Híjar,-
Puebla de la Calzada,Badajoz,6103,Puebla de la Calzada,19015
Puebla de la Reina,Badajoz,6104,Puebla de la Reina,-
Puebla de la Sierra,Madrid,28118,Puebla de la Sierra,-
Puebla de Lillo,León,24121,Puebla de Lillo,-
Puebla de los Infantes (La),Sevilla,41078,La Puebla de los Infantes,16028
Puebla de Montalbán (La),Toledo,45136,La Puebla de Montalbán,20444
Puebla de Obando,Badajoz,6107,Puebla de Obando,12935
Puebla de Pedraza,Segovia,40163,Puebla de Pedraza,-
Puebla de San Medel,Salamanca,37259,Puebla de San Medel,-
Puebla de San Miguel,Valencia,46201,Puebla de San Miguel,-
Puebla de Sanabria,Zamora,49166,Puebla de Sanabria,22447
Puebla de Sancho Pérez,Badajoz,6108,Puebla de Sancho Pérez,18439
Puebla de Valdavia (La),Palencia,34140,La Puebla de Valdavia,-
Puebla de Valles,Guadalajara,19229,Puebla de Valles,-
Puebla de Valverde (La),Teruel,44192,La Puebla de Valverde,-
Puebla de Yeltes,Salamanca,37260,Puebla de Yeltes,-
Puebla del Maestre,Badajoz,6105,Puebla del Maestre,-
Puebla del Príncipe,Ciudad Real,13069,Puebla del Príncipe,-
Puebla del Prior,Badajoz,6106,Puebla del Prior,-
Puebla del Río (La),Sevilla,41079,La Puebla del Río,20276
Puebla del Salvador,Cuenca,16174,Puebla del Salvador,-
Pueblanueva (La),Toledo,45137,La Pueblanueva,18123
Pueblica de Valverde,Zamora,49167,Pueblica de Valverde,-
Pueblonuevo de Miramontes,Cáceres,10905,Pueblonuevo de Miramontes,-
Pueblonuevo del Guadiana,Badajoz,6902,Pueblonuevo del Guadiana,16712
Puendeluna,Zaragoza,50220,Puendeluna,-
Puente de Domingo Flórez,León,24122,Puente de Domingo Flórez,20825
Puente de Génave,Jaén,23071,Puente de Génave,16745
Puente de Montañana,Huesca,22188,Puente de Montañana,-
Puente del Arzobispo (El),Toledo,45138,El Puente del Arzobispo,18912
Puente del Congosto,Salamanca,37261,Puente del Congosto,-
Puente Genil,Córdoba,14056,Puente Genil,20565
Puente la Reina de Jaca,Huesca,22902,Puente la Reina de Jaca,-
Puente la Reina/Gares,Navarra,31206,Puente la Reina/Gares,19758
Puente Viesgo,Cantabria,39056,Puente Viesgo,24050
Puentedura,Burgos,9277,Puentedura,-
Puentes Viejas,Madrid,28902,Puentes Viejas,-
Puerta de Segura (La),Jaén,23072,La Puerta de Segura,16717
Puertas,Salamanca,37262,Puertas,-
Puerto Castilla,Ávila,5192,Puerto Castilla,-
Puerto de Béjar,Salamanca,37263,Puerto de Béjar,-
Puerto de la Cruz,Santa Cruz de Tenerife,38028,Puerto de la Cruz,28676
Puerto de San Vicente,Toledo,45139,Puerto de San Vicente,-
Puerto de Santa Cruz,Cáceres,10153,Puerto de Santa Cruz,-
Puerto de Santa María (El),Cádiz,11027,El Puerto de Santa María,28018
Puerto del Rosario,Las Palmas,35017,Puerto del Rosario,24373
Puerto Lápice,Ciudad Real,13070,Puerto Lápice,-
Puerto Lumbreras,Murcia,30033,Puerto Lumbreras,19037
Puerto Moral,Huelva,21059,Puerto Moral,-
Puerto Real,Cádiz,11028,Puerto Real,25272
Puerto Seguro,Salamanca,37264,Puerto Seguro,-
Puerto Serrano,Cádiz,11029,Puerto Serrano,13871
Puértolas,Huesca,22189,Puértolas,-
Puertollano,Ciudad Real,13071,Puertollano,27689
Puertomingalvo,Teruel,44193,Puertomingalvo,-
Pueyo,Navarra,31207,Pueyo,20658
Pueyo de Araguás (El),Huesca,22190,El Pueyo de Araguás,-
Pueyo de Santa Cruz,Huesca,22193,Pueyo de Santa Cruz,-
Puig de Santa Maria (El),Valencia,46204,El Puig de Santa Maria,38388
Puig-reig,Barcelona,8175,Puig-reig,26580
Puigcerdà,Girona,17141,Puigcerdà,26626
Puigdàlber,Barcelona,8174,Puigdàlber,-
Puiggròs,Lleida,25180,Puiggròs,-
Puigpelat,Tarragona,43119,Puigpelat,29878
Puigpunyent,Illes Balears,7045,Puigpunyent,34875
Puigverd d'Agramunt,Lleida,25181,Puigverd d'Agramunt,-
Puigverd de Lleida,Lleida,25182,Puigverd de Lleida,24604
Pujalt,Barcelona,8176,Pujalt,-
Pujerra,Málaga,29081,Pujerra,-
Pulgar,Toledo,45140,Pulgar,20143
Pulianas,Granada,18165,Pulianas,20738
Pulpí,Almería,4075,Pulpí,28582
Punta Umbría,Huelva,21060,Punta Umbría,22853
Puntagorda,Santa Cruz de Tenerife,38029,Puntagorda,17089
Puntallana,Santa Cruz de Tenerife,38030,Puntallana,20618
Punxín,Ourense,32065,Punxín,-
Puras,Valladolid,47126,Puras,-
Purchena,Almería,4076,Purchena,19533
Purujosa,Zaragoza,50221,Purujosa,-
Purullena,Granada,18167,Purullena,17443
Quar (La),Barcelona,8177,La Quar,-
Quart,Girona,17142,Quart,32705
Quart de les Valls,Valencia,46101,Quart de les Valls,20132
Quart de Poblet,Valencia,46102,Quart de Poblet,22564
Quartell,Valencia,46103,Quartell,23820
Quatretonda,Valencia,46104,Quatretonda,20185
Quatretondeta,Alicante,3060,Quatretondeta,-
Quel,La Rioja,26120,Quel,19923
Quemada,Burgos,9279,Quemada,-
Quéntar,Granada,18168,Quéntar,-
Quer,Guadalajara,19230,Quer,-
Queralbs,Girona,17043,Queralbs,-
Quero,Toledo,45141,Quero,-
Querol,Tarragona,43120,Querol,-
Quesa,Valencia,46206,Quesa,-
Quesada,Jaén,23073,Quesada,15626
Quicena,Huesca,22195,Quicena,-
Quijorna,Madrid,28119,Quijorna,28817
Quintana de la Serena,Badajoz,6109,Quintana de la Serena,16947
Quintana del Castillo,León,24123,Quintana del Castillo,-
Quintana del Marco,León,24124,Quintana del Marco,-
Quintana del Pidio,Burgos,9281,Quintana del Pidio,-
Quintana del Puente,Palencia,34141,Quintana del Puente,-
Quintana Redonda,Soria,42144,Quintana Redonda,-
Quintana y Congosto,León,24125,Quintana y Congosto,-
Quintanabureba,Burgos,9280,Quintanabureba,-
Quintanaélez,Burgos,9283,Quintanaélez,-
Quintanaortuño,Burgos,9287,Quintanaortuño,-
Quintanapalla,Burgos,9288,Quintanapalla,-
Quintanar de la Orden,Toledo,45142,Quintanar de la Orden,20075
Quintanar de la Sierra,Burgos,9289,Quintanar de la Sierra,18017
Quintanar del Rey,Cuenca,16175,Quintanar del Rey,16943
Quintanas de Gormaz,Soria,42145,Quintanas de Gormaz,-
Quintanavides,Burgos,9292,Quintanavides,-
Quintanilla de Arriba,Valladolid,47127,Quintanilla de Arriba,-
Quintanilla de la Mata,Burgos,9294,Quintanilla de la Mata,-
Quintanilla de Onésimo,Valladolid,47129,Quintanilla de Onésimo,21843
Quintanilla de Onsoña,Palencia,34143,Quintanilla de Onsoña,-
Quintanilla de Trigueros,Valladolid,47130,Quintanilla de Trigueros,-
Quintanilla de Urz,Zamora,49170,Quintanilla de Urz,-
Quintanilla del Agua y Tordueles,Burgos,9901,Quintanilla del Agua y Tordueles,-
Quintanilla del Coco,Burgos,9295,Quintanilla del Coco,-
Quintanilla del Molar,Valladolid,47128,Quintanilla del Molar,-
Quintanilla del Monte,Zamora,49168,Quintanilla del Monte,-
Quintanilla del Olmo,Zamora,49169,Quintanilla del Olmo,-
Quintanilla San García,Burgos,9298,Quintanilla San García,-
Quintanilla Vivar,Burgos,9301,Quintanilla Vivar,-
Quintanillas (Las),Burgos,9297,Las Quintanillas,-
Quintela de Leirado,Ourense,32066,Quintela de Leirado,-
Quinto,Zaragoza,50222,Quinto,22535
Quiñonería,Soria,42148,Quiñonería,-
Quiroga,Lugo,27050,Quiroga,19677
Quirós,Asturias,33053,Quirós,20910
Quiruelas de Vidriales,Zamora,49171,Quiruelas de Vidriales,-
Quismondo,Toledo,45143,Quismondo,19693
Rábade,Lugo,27056,Rábade,20999
Rabanales,Zamora,49172,Rabanales,-
Rabanera,La Rioja,26121,Rabanera,-
Rabanera del Pinar,Burgos,9302,Rabanera del Pinar,-
Rábano,Valladolid,47131,Rábano,-
Rábano de Aliste,Zamora,49173,Rábano de Aliste,-
Rábanos,Burgos,9303,Rábanos,-
Rábanos (Los),Soria,42149,Los Rábanos,-
Rabé de las Calzadas,Burgos,9304,Rabé de las Calzadas,-
Rabós,Girona,17143,Rabós,-
Rada de Haro,Cuenca,16176,Rada de Haro,-
Rafal,Alicante,3109,Rafal,17887
Ráfales,Teruel,44194,Ráfales,-
Rafelbunyol,Valencia,46207,Rafelbunyol,25076
Rafelcofer,Valencia,46208,Rafelcofer,20269
Rafelguaraf,Valencia,46209,Rafelguaraf,20210
Ràfol d'Almúnia (El),Alicante,3110,El Ràfol d'Almúnia,-
Ráfol de Salem,Valencia,46210,Ráfol de Salem,-
Rágama,Salamanca,37265,Rágama,-
Rágol,Almería,4077,Rágol,-
Rairiz de Veiga,Ourense,32067,Rairiz de Veiga,17715
Rajadell,Barcelona,8178,Rajadell,-
Ramales de la Victoria,Cantabria,39057,Ramales de la Victoria,22126
Rambla (La),Córdoba,14057,La Rambla,17709
Ramirás,Ourense,32068,Ramirás,16972
Ramiro,Valladolid,47132,Ramiro,-
Rapariegos,Segovia,40164,Rapariegos,-
Rascafría,Madrid,28120,Rascafría,25460
Rasillo de Cameros (El),La Rioja,26122,El Rasillo de Cameros,-
Rasines,Cantabria,39058,Rasines,-
Rasquera,Tarragona,43121,Rasquera,-
Rasueros,Ávila,5193,Rasueros,-
Real,Valencia,46212,Real,20396
Real de Gandia (El),Valencia,46211,El Real de Gandia,21722
Real de la Jara (El),Sevilla,41080,El Real de la Jara,16664
Real de San Vicente (El),Toledo,45144,El Real de San Vicente,-
Real Sitio de San Ildefonso,Segovia,40181,Real Sitio de San Ildefonso,26138
Realejos (Los),Santa Cruz de Tenerife,38031,Los Realejos,19858
Rebollar,Soria,10154,Rebollar,-
Rebollar,Cáceres,42151,Rebollar,-
Rebolledo de la Torre,Burgos,9306,Rebolledo de la Torre,-
Rebollo,Segovia,40165,Rebollo,-
Rebollosa de Jadraque,Guadalajara,19231,Rebollosa de Jadraque,-
Recas,Toledo,45145,Recas,19871
Recueja (La),Albacete,2066,La Recueja,-
Recuenco (El),Guadalajara,19232,El Recuenco,-
Recuerda,Soria,42152,Recuerda,-
Redal (El),La Rioja,26123,El Redal,-
Redecilla del Camino,Burgos,9307,Redecilla del Camino,-
Redecilla del Campo,Burgos,9308,Redecilla del Campo,-
Redonda (La),Salamanca,37266,La Redonda,-
Redondela,Pontevedra,36045,Redondela,22845
Redován,Alicante,3111,Redován,19823
Redueña,Madrid,28121,Redueña,-
Regencós,Girona,17144,Regencós,-
Regueras (Las),Asturias,24127,Las Regueras,24934
Regueras de Arriba,León,33054,Regueras de Arriba,-
Regumiel de la Sierra,Burgos,9309,Regumiel de la Sierra,-
Reíllo,Cuenca,16177,Reíllo,-
Reina,Badajoz,6110,Reina,-
Reinosa,Cantabria,39059,Reinosa,25281
Reinoso,Burgos,9310,Reinoso,-
Reinoso de Cerrato,Palencia,34146,Reinoso de Cerrato,-
Relleu,Alicante,3112,Relleu,19418
Rellinars,Barcelona,8179,Rellinars,-
Rello,Soria,42153,Rello,-
Remolinos,Zaragoza,50223,Remolinos,23208
Remondo,Segovia,40166,Remondo,-
Rena,Badajoz,6111,Rena,-
Renau,Tarragona,43122,Renau,-
Renedo de Esgueva,Valladolid,47133,Renedo de Esgueva,28335
Renedo de la Vega,Palencia,34147,Renedo de la Vega,-
Renera,Guadalajara,19233,Renera,-
Renieblas,Soria,42154,Renieblas,-
Reocín,Cantabria,39060,Reocín,24520
Requejo,Zamora,49174,Requejo,-
Requena,Valencia,46213,Requena,23117
Requena de Campos,Palencia,34149,Requena de Campos,-
Respenda de la Peña,Palencia,34151,Respenda de la Peña,-
Retamal de Llerena,Badajoz,6112,Retamal de Llerena,-
Retamoso de la Jara,Toledo,45146,Retamoso de la Jara,-
Retascón,Zaragoza,50224,Retascón,-
Retiendas,Guadalajara,19234,Retiendas,-
Retortillo,Salamanca,37267,Retortillo,-
Retortillo de Soria,Soria,42155,Retortillo de Soria,-
Retuerta,Burgos,9311,Retuerta,-
Retuerta del Bullaque,Ciudad Real,13072,Retuerta del Bullaque,-
Reus,Tarragona,43123,Reus,27713
Revellinos,Zamora,49175,Revellinos,-
Revenga de Campos,Palencia,34152,Revenga de Campos,-
Revilla de Collazos,Palencia,34154,Revilla de Collazos,-
Revilla del Campo,Burgos,9314,Revilla del Campo,-
Revilla Vallejera,Burgos,9316,Revilla Vallejera,-
Revilla y Ahedo (La),Burgos,9312,La Revilla y Ahedo,-
Revillarruz,Burgos,9315,Revillarruz,-
Reyero,León,24129,Reyero,-
Rezmondo,Burgos,9317,Rezmondo,-
Reznos,Soria,42156,Reznos,-
Riaguas de San Bartolomé,Segovia,40168,Riaguas de San Bartolomé,-
Rialp,Lleida,25183,Rialp,-
Rianxo,A Coruña,15072,Rianxo,19623
Riaño,León,24130,Riaño,-
Riaza,Segovia,40170,Riaza,22851
Riba (La),Tarragona,43124,La Riba,-
Riba de Escalote (La),Soria,42157,La Riba de Escalote,-
Riba de Saelices,Guadalajara,19235,Riba de Saelices,-
Riba-roja d'Ebre,Tarragona,43125,Riba-roja d'Ebre,28441
Riba-roja de Túria,Valencia,46214,Riba-roja de Túria,29137
Ribadavia,Ourense,32069,Ribadavia,19741
Ribadedeva,Asturias,33055,Ribadedeva,19733
Ribadeo,Lugo,27051,Ribadeo,23566
Ribadesella,Asturias,33056,Ribadesella,22786
Ribadumia,Pontevedra,36046,Ribadumia,19628
Ribaforada,Navarra,31208,Ribaforada,16423
Ribafrecha,La Rioja,26124,Ribafrecha,-
Ribamontán al Mar,Cantabria,39061,Ribamontán al Mar,27685
Ribamontán al Monte,Cantabria,39062,Ribamontán al Monte,25551
Ribas de Campos,Palencia,34155,Ribas de Campos,-
Ribas de Sil,Lugo,27052,Ribas de Sil,-
Ribatejada,Madrid,28122,Ribatejada,-
Ribeira,A Coruña,15073,Ribeira,25486
Ribeira de Piquín,Lugo,27053,Ribeira de Piquín,-
Ribera d'Ondara,Lleida,25905,Ribera d'Ondara,-
Ribera d'Urgellet,Lleida,25185,Ribera d'Urgellet,-
Ribera de Arriba,Asturias,33057,Ribera de Arriba,26471
Ribera del Fresno,Badajoz,6113,Ribera del Fresno,15806
Riberos de la Cueza,Palencia,34156,Riberos de la Cueza,-
Ribes de Freser,Girona,17145,Ribes de Freser,26985
Ribesalbes,Castellón,12095,Ribesalbes,25164
Ribota,Segovia,40171,Ribota,-
Ricla,Zaragoza,50225,Ricla,17487
Ricote,Murcia,30034,Ricote,17550
Riego de la Vega,León,24131,Riego de la Vega,-
Riello,León,24132,Riello,-
Riells i Viabrea,Girona,17146,Riells i Viabrea,28115
Rielves,Toledo,45147,Rielves,-
Riera de Gaià (La),Tarragona,43126,La Riera de Gaià,29484
Rillo,Teruel,44195,Rillo,-
Rillo de Gallo,Guadalajara,19237,Rillo de Gallo,-
Rincón de la Victoria,Málaga,29082,Rincón de la Victoria,29454
Rincón de Soto,La Rioja,26125,Rincón de Soto,22915
Rinconada (La),Sevilla,41081,La Rinconada,22175
Rinconada de la Sierra (La),Salamanca,37268,La Rinconada de la Sierra,-
Riner,Lleida,25186,Riner,-
Riocabado,Ávila,5194,Riocabado,-
Riocavado de la Sierra,Burgos,9318,Riocavado de la Sierra,-
Riodeva,Teruel,44196,Riodeva,-
Riofrío,Ávila,5195,Riofrío,-
Riofrío de Aliste,Zamora,49176,Riofrío de Aliste,-
Riofrío de Riaza,Segovia,40172,Riofrío de Riaza,-
Riofrío del Llano,Guadalajara,19238,Riofrío del Llano,-
Riogordo,Málaga,29083,Riogordo,15391
Rioja,Almería,4078,Rioja,17234
Riola,Valencia,46215,Riola,19420
Riolobos,Cáceres,10155,Riolobos,14355
Rionansa,Cantabria,39063,Rionansa,19089
Rionegro del Puente,Zamora,49177,Rionegro del Puente,-
Riópar,Albacete,2067,Riópar,16365
Riós,Ourense,32071,Riós,14925
Riosa,Asturias,33058,Riosa,27836
Rioseco de Soria,Soria,42158,Rioseco de Soria,-
Rioseco de Tapia,León,24133,Rioseco de Tapia,-
Riotorto,Lugo,27054,Riotorto,16930
Riotuerto,Cantabria,39064,Riotuerto,21772
Ripoll,Girona,17147,Ripoll,27226
