municipio,provincia,municipio_nombre_humano,codigo_INE,lat,lon
Carcedo de Burgos,Burgos,Carcedo de Burgos,9072,42.285798,-3.639468
Carcelén,Albacete,Carcelén,2020,39.10202,-1.30879
Càrcer,Valencia,Càrcer,46084,39.068781,-0.566943
Cárcheles,Jaén,Cárcheles,23901,37.641552,-3.636358
Cardedeu,Barcelona,Cardedeu,8046,41.641295,2.358295
Cárdenas,La Rioja,Cárdenas,26041,42.37464,-2.76726
Cardenete,Cuenca,Cardenete,16056,39.767164,-1.687382
Cardeña,Córdoba,Cardeña,14016,38.270001,-4.322242
Cardeñadijo,Burgos,Cardeñadijo,9073,42.30217,-3.66779
Cardeñajimeno,Burgos,Cardeñajimeno,9074,42.33038,-3.62103
Cardeñosa,Ávila,Cardeñosa,5049,40.7424,-4.74579
Cardeñosa de Volpejera,Palencia,Cardeñosa de Volpejera,34046,42.23214,-4.70197
Cardeñuela Riopico,Burgos,Cardeñuela Riopico,9075,42.36019,-3.5582
Cardiel de los Montes,Toledo,Cardiel de los Montes,45035,40.052869,-4.645472
Cardona,Barcelona,Cardona,8047,41.910243,1.675859
Cardoso de la Sierra (El),Guadalajara,El Cardoso de la Sierra,19067,41.09668,-3.46517
Carenas,Zaragoza,Carenas,50072,41.27755,-1.79754
Cariñena,Zaragoza,Cariñena,50073,41.338868,-1.224055
Cariño,A Coruña,Cariño,15901,43.722415,-7.904916
Carlet,Valencia,Carlet,46085,39.226855,-0.523786
Carlota (La),Córdoba,La Carlota,14017,37.66573,-4.935194
Carme,Barcelona,Carme,8048,41.53198,1.62074
Carmena,Toledo,Carmena,45036,39.956309,-4.401153
Cármenes,León,Cármenes,24037,42.95863,-5.57346
Carmona,Sevilla,Carmona,41024,37.4686,-5.649351
Carmonita,Badajoz,Carmonita,6031,39.15455,-6.33864
Carnota,A Coruña,Carnota,15020,42.85508,-9.09179
Carolina (La),Jaén,La Carolina,23024,38.275269,-3.614959
Carpio,Valladolid,Carpio,47035,41.2131,-5.109069
Carpio (El),Córdoba,El Carpio,14018,37.942947,-4.493571
Carpio de Azaba,Salamanca,Carpio de Azaba,37086,40.59602,-6.6468
Carpio de Tajo (El),Toledo,El Carpio de Tajo,45037,39.887636,-4.455815
Carracedelo,León,Carracedelo,24038,42.55602,-6.73317
Carral,A Coruña,Carral,15021,43.227248,-8.356943
Carranque,Toledo,Carranque,45038,40.17073,-3.901982
Carrascal de Barregas,Salamanca,Carrascal de Barregas,37087,40.97868,-5.76226
Carrascal del Obispo,Salamanca,Carrascal del Obispo,37088,40.76376,-5.99913
Carrascal del Río,Segovia,Carrascal del Río,40044,41.36801,-3.89819
Carrascalejo,Cáceres,Carrascalejo,10048,39.647639,-5.216582
Carrascalejo (El),Badajoz,El Carrascalejo,6032,39.02021,-6.33427
Carrascosa,Cuenca,Carrascosa,16057,40.0377,-2.73675
Carrascosa de Abajo,Soria,Carrascosa de Abajo,42053,41.42338,-3.08955
Carrascosa de Haro,Cuenca,Carrascosa de Haro,16058,39.59757,-2.54182
Carrascosa de la Sierra,Soria,Carrascosa de la Sierra,42054,41.89535,-2.28003
Carratraca,Málaga,Carratraca,29036,36.8529,-4.81998
Carreño,Asturias,Carreño,33014,43.591677,-5.763683
Carrera (La),Ávila,La Carrera,5051,40.45594,-5.42654
Carrias,Burgos,Carrias,9076,42.48141,-3.28319
Carriches,Toledo,Carriches,45039,39.963384,-4.458302
Carrícola,Valencia,Carrícola,46086,38.84133,-0.4726
Carrión de Calatrava,Ciudad Real,Carrión de Calatrava,13031,39.018646,-3.81725
Carrión de los Céspedes,Sevilla,Carrión de los Céspedes,41025,37.369557,-6.32935
Carrión de los Condes,Palencia,Carrión de los Condes,34047,42.337836,-4.601096
Carrizo,León,Carrizo,24039,42.583776,-5.829294
Carrizosa,Ciudad Real,Carrizosa,13032,38.841961,-2.991834
Carrocera,León,Carrocera,24040,42.79605,-5.74374
Cartagena,Murcia,Cartagena,30016,37.608158,-0.982774
Cartajima,Málaga,Cartajima,29037,36.64548,-5.1541
Cártama,Málaga,Cártama,29038,36.712723,-4.627936
Cartaya,Huelva,Cartaya,21021,37.283011,-7.155133
Cartelle,Ourense,Cartelle,32020,42.25109,-8.07062
Cartes,Cantabria,Cartes,39018,43.324117,-4.069758
Carucedo,León,Carucedo,24041,42.49029,-6.76565
Casa de Uceda,Guadalajara,Casa de Uceda,19070,40.84115,-3.36849
Casabermeja,Málaga,Casabermeja,29039,36.894093,-4.429239
Casafranca,Salamanca,Casafranca,37089,40.59267,-5.76039
Casalarreina,La Rioja,Casalarreina,26042,42.547624,-2.910776
Casar (El),Guadalajara,El Casar,19071,40.719434,-3.415301
Casar de Cáceres,Cáceres,Casar de Cáceres,10049,39.561001,-6.417497
Casar de Escalona (El),Toledo,El Casar de Escalona,45040,40.04725,-4.524798
Casar de Palomero,Cáceres,Casar de Palomero,10050,40.29483,-6.25698
Casarabonela,Málaga,Casarabonela,29040,36.784824,-4.843057
Casarejos,Soria,Casarejos,42055,41.79651,-3.0325
Casares,Málaga,Casares,29041,36.442787,-5.27378
Casares de las Hurdes,Cáceres,Casares de las Hurdes,10051,40.43333,-6.28333
Casariche,Sevilla,Casariche,41026,37.293562,-4.762344
Casarrubios del Monte,Toledo,Casarrubios del Monte,45041,40.186841,-4.036811
Casarrubuelos,Madrid,Casarrubuelos,28036,40.171741,-3.824268
Casas Altas,Valencia,Casas Altas,46087,40.03333,-1.26667
Casas Bajas,Valencia,Casas Bajas,46088,40.01667,-1.26667
Casas de Benítez,Cuenca,Casas de Benítez,16060,39.36155,-2.127455
Casas de Don Antonio,Cáceres,Casas de Don Antonio,10052,39.23578,-6.29143
Casas de Don Gómez,Cáceres,Casas de Don Gómez,10053,40.00932,-6.60073
Casas de Don Pedro,Badajoz,Casas de Don Pedro,6033,39.104247,-5.329294
Casas de Fernando Alonso,Cuenca,Casas de Fernando Alonso,16061,39.349506,-2.324231
Casas de Garcimolina,Cuenca,Casas de Garcimolina,16062,40.0,-1.41667
Casas de Guijarro,Cuenca,Casas de Guijarro,16063,39.35,-2.16667
Casas de Haro,Cuenca,Casas de Haro,16064,39.324467,-2.271113
Casas de Juan Núñez,Albacete,Casas de Juan Núñez,2021,39.101931,-1.558941
Casas de Lázaro,Albacete,Casas de Lázaro,2022,38.77056,-2.24044
Casas de los Pinos,Cuenca,Casas de los Pinos,16065,39.33376,-2.36984
Casas de Millán,Cáceres,Casas de Millán,10056,39.817491,-6.329281
Casas de Miravete,Cáceres,Casas de Miravete,10057,39.72688,-5.74363
Casas de Reina,Badajoz,Casas de Reina,6034,38.2,-5.96667
Casas de San Galindo,Guadalajara,Casas de San Galindo,19073,40.87234,-2.9575
Casas de Ves,Albacete,Casas de Ves,2023,39.25847,-1.333317
Casas del Castañar,Cáceres,Casas del Castañar,10054,40.10785,-5.90509
Casas del Conde (Las),Salamanca,Las Casas del Conde,37090,40.50753,-6.04089
Casas del Monte,Cáceres,Casas del Monte,10055,40.203457,-5.960658
Casas del Puerto,Ávila,Casas del Puerto,5052,40.531848,-5.180026
Casas-Ibáñez,Albacete,Casas-Ibáñez,2024,39.286062,-1.472436
Casasbuenas,Toledo,Casasbuenas,45042,39.76117,-4.12558
Casaseca de Campeán,Zamora,Casaseca de Campeán,49038,41.3743,-5.74648
Casaseca de las Chanas,Zamora,Casaseca de las Chanas,49039,41.4387,-5.67547
Casasimarro,Cuenca,Casasimarro,16066,39.389902,-2.039088
Casasola,Ávila,Casasola,5053,40.665588,-4.820289
Casasola de Arión,Valladolid,Casasola de Arión,47036,41.578532,-5.241187
Casatejada,Cáceres,Casatejada,10058,39.887505,-5.681793
Casavieja,Ávila,Casavieja,5054,40.280552,-4.765836
Casbas de Huesca,Huesca,Casbas de Huesca,22081,42.1555,-0.1399
Cascajares de Bureba,Burgos,Cascajares de Bureba,9077,42.67884,-3.23768
Cascajares de la Sierra,Burgos,Cascajares de la Sierra,9078,42.06177,-3.39936
Cascante,Navarra,Cascante,31068,41.999898,-1.680758
Cascante del Río,Teruel,Cascante del Río,44064,40.19652,-1.11414
Cáseda,Navarra,Cáseda,31069,42.523553,-1.366871
Caseres,Tarragona,Caseres,43041,41.042792,0.281738
Casillas,Ávila,Casillas,5055,40.3261,-4.57182
Casillas de Coria,Cáceres,Casillas de Coria,10059,39.96543,-6.63711
Casillas de Flores,Salamanca,Casillas de Flores,37091,40.38108,-6.75602
Casinos,Valencia,Casinos,46089,39.699861,-0.708465
Casla,Segovia,Casla,40045,41.16602,-3.65642
Caso,Asturias,Caso,33015,43.182209,-5.348547
Caspe,Zaragoza,Caspe,50074,41.236709,-0.043267
Caspueñas,Guadalajara,Caspueñas,19074,40.69497,-2.97941
Cassà de la Selva,Girona,Cassà de la Selva,17044,41.888514,2.874759
Casserres,Barcelona,Casserres,8049,42.013164,1.841182
Castalla,Alicante,Castalla,3053,38.599887,-0.667946
Castañar de Ibor,Cáceres,Castañar de Ibor,10060,39.628869,-5.417838
Castañares de Rioja,La Rioja,Castañares de Rioja,26043,42.511744,-2.931079
Castañeda,Cantabria,Castañeda,39019,43.309646,-3.93018
Castaño del Robledo,Huelva,Castaño del Robledo,21022,37.88667,-6.6861
Cástaras,Granada,Cástaras,18044,36.93164,-3.25406
Castejón,Cuenca,Castejón,16067,40.394948,-2.539043
Castejón,Navarra,Castejón,31070,42.170911,-1.691949
Castejón de Alarba,Zaragoza,Castejón de Alarba,50075,41.18365,-1.63612
Castejón de Henares,Guadalajara,Castejón de Henares,19075,40.93762,-2.78665
Castejón de las Armas,Zaragoza,Castejón de las Armas,50076,41.30976,-1.81084
Castejón de Monegros,Huesca,Castejón de Monegros,22083,41.617216,-0.237622
Castejón de Sos,Huesca,Castejón de Sos,22084,42.51235,0.49241
Castejón de Tornos,Teruel,Castejón de Tornos,44065,40.99726,-1.42805
Castejón de Valdejasa,Zaragoza,Castejón de Valdejasa,50077,41.98204,-0.99393
Castejón del Puente,Huesca,Castejón del Puente,22082,41.96179,0.15883
Castel de Cabra,Teruel,Castel de Cabra,44066,40.80255,-0.696
Castelflorite,Huesca,Castelflorite,22085,41.80273,-0.02169
Castell (Es),Illes Balears,es Castell,7064,39.8776,4.2899
Castell de Cabres,Castellón,Castell de Cabres,12037,40.669302,0.034428
Castell de Castells,Alicante,Castell de Castells,3054,38.735695,-0.187075
Castell de Guadalest (el),Alicante,el Castell de Guadalest,3075,38.6768,-0.19908
Castell de l'Areny,Barcelona,Castell de l'Areny,8057,42.17291,1.94529
Castell de Mur,Lleida,Castell de Mur,25904,42.09872,0.84849
Castell-Platja d'Aro,Girona,Castell-Platja d'Aro,17048,41.820203,3.062499
Castellanos de Castro,Burgos,Castellanos de Castro,9079,42.32806,-4.03417
Castellanos de Moriscos,Salamanca,Castellanos de Moriscos,37092,41.01917,-5.59065
Castellanos de Villiquera,Salamanca,Castellanos de Villiquera,37185,41.05139,-5.69477
Castellanos de Zapardiel,Ávila,Castellanos de Zapardiel,5056,41.0845,-4.90984
Castellar,Jaén,Castellar,23025,38.253474,-3.132293
Castellar (El),Teruel,El Castellar,44070,40.36531,-0.81734
Castellar de la Frontera,Cádiz,Castellar de la Frontera,11013,36.287078,-5.418971
Castellar de la Muela,Guadalajara,Castellar de la Muela,19076,40.81902,-1.75932
Castellar de la Ribera,Lleida,Castellar de la Ribera,25064,42.01327,1.393373
Castellar de n'Hug,Barcelona,Castellar de n'Hug,8052,42.28333,2.01667
Castellar de Santiago,Ciudad Real,Castellar de Santiago,13033,38.538871,-3.276555
Castellar del Riu,Barcelona,Castellar del Riu,8050,42.12299,1.77378
Castellar del Vallès,Barcelona,Castellar del Vallès,8051,41.614909,2.086842
Castellbell i el Vilar,Barcelona,Castellbell i el Vilar,8053,41.63395,1.86394
Castellbisbal,Barcelona,Castellbisbal,8054,41.474096,1.981281
Castellcir,Barcelona,Castellcir,8055,41.76074,2.16128
Castelldans,Lleida,Castelldans,25067,41.497593,0.765883
Castelldefels,Barcelona,Castelldefels,8056,41.277848,1.972694
Castellet i la Gornal,Barcelona,Castellet i la Gornal,8058,41.266732,1.650145
Castellfollit de la Roca,Girona,Castellfollit de la Roca,17046,42.21968,2.54947
Castellfollit de Riubregós,Barcelona,Castellfollit de Riubregós,8060,41.76667,1.43333
Castellfollit del Boix,Barcelona,Castellfollit del Boix,8059,41.66667,1.7
Castellfort,Castellón,Castellfort,12038,40.50208,-0.19133
Castellgalí,Barcelona,Castellgalí,8061,41.67492,1.82103
Castellnou de Bages,Barcelona,Castellnou de Bages,8062,41.83444,1.83721
Castellnou de Seana,Lleida,Castellnou de Seana,25068,41.646861,0.97042
Castellnovo,Castellón,Castellnovo,12039,39.862522,-0.457363
Castelló,Valencia,Castelló,46257,39.987142,-0.037787
Castelló d'Empúries,Girona,Castelló d'Empúries,17047,42.256059,3.072073
Castelló de Farfanya,Lleida,Castelló de Farfanya,25069,41.81667,0.73333
Castelló de Rugat,Valencia,Castelló de Rugat,46090,38.873701,-0.382956
Castellolí,Barcelona,Castellolí,8063,41.59829,1.70057
Castellón de la Plana,Castellón,Castellón de la Plana,12040,39.987142,-0.037787
Castellonet de la Conquesta,Valencia,Castellonet de la Conquesta,46091,38.91667,-0.26667
Castellote,Teruel,Castellote,44071,40.8,-0.31975
Castellserà,Lleida,Castellserà,25070,41.745645,0.987765
Castellterçol,Barcelona,Castellterçol,8064,41.75209,2.119968
Castellvell del Camp,Tarragona,Castellvell del Camp,43042,41.17549,1.10155
Castellví de la Marca,Barcelona,Castellví de la Marca,8065,41.33366,1.61265
Castellví de Rosanes,Barcelona,Castellví de Rosanes,8066,41.45,1.9
Castelnou,Teruel,Castelnou,44067,41.22892,-0.36434
Castelserás,Teruel,Castelserás,44068,40.980492,-0.146081
Castielfabib,Valencia,Castielfabib,46092,40.13076,-1.30396
Castiello de Jaca,Huesca,Castiello de Jaca,22086,42.62964,-0.5502
Castigaleu,Huesca,Castigaleu,22087,42.20374,0.57944
Castil de Peones,Burgos,Castil de Peones,9083,42.48348,-3.38461
Castil de Vela,Palencia,Castil de Vela,34048,41.98461,-4.9592
Castilblanco,Badajoz,Castilblanco,6035,39.285581,-5.090236
Castilblanco de los Arroyos,Sevilla,Castilblanco de los Arroyos,41027,37.673976,-5.988133
Castildelgado,Burgos,Castildelgado,9082,42.43756,-3.08389
Castilfalé,León,Castilfalé,24042,42.21991,-5.42122
Castilforte,Guadalajara,Castilforte,19078,40.55735,-2.43226
Castilfrío de la Sierra,Soria,Castilfrío de la Sierra,42056,41.91929,-2.30497
Castiliscar,Zaragoza,Castiliscar,50078,42.37662,-1.27326
Castillazuelo,Huesca,Castillazuelo,22088,42.06774,0.06491
Castilleja de Guzmán,Sevilla,Castilleja de Guzmán,41028,37.408795,-6.05701
Castilleja de la Cuesta,Sevilla,Castilleja de la Cuesta,41029,37.386744,-6.048939
Castilleja del Campo,Sevilla,Castilleja del Campo,41030,37.38627,-6.33443
Castilléjar,Granada,Castilléjar,18045,37.717603,-2.642514
Castillejo de Iniesta,Cuenca,Castillejo de Iniesta,16068,39.53333,-1.76667
Castillejo de Martín Viejo,Salamanca,Castillejo de Martín Viejo,37096,40.69728,-6.63763
Castillejo de Mesleón,Segovia,Castillejo de Mesleón,40046,41.281,-3.60137
Castillejo de Robledo,Soria,Castillejo de Robledo,42058,41.55867,-3.49689
Castillejo-Sierra,Cuenca,Castillejo-Sierra,16070,40.37477,-2.1404
Castillo de Bayuela,Toledo,Castillo de Bayuela,45043,40.10045,-4.684733
Castillo de Garcimuñoz,Cuenca,Castillo de Garcimuñoz,16072,39.65928,-2.3803
Castillo de las Guardas (El),Sevilla,El Castillo de las Guardas,41031,37.682488,-6.258321
Castillo de Locubín,Jaén,Castillo de Locubín,23026,37.527155,-3.941175
Castillo de Villamalefa,Castellón,Castillo de Villamalefa,12041,40.13333,-0.38333
Castillo-Albaráñez,Cuenca,Castillo-Albaráñez,16071,40.29869,-2.39277
Castillonroy,Huesca,Castillonroy,22089,41.8835,0.513817
Castillonuevo,Navarra,Castillonuevo,31071,42.664556,-1.068486
Castilnuevo,Guadalajara,Castilnuevo,19079,40.81431,-1.85782
Castilruiz,Soria,Castilruiz,42057,41.87678,-2.0593
Castraz,Salamanca,Castraz,37097,40.70517,-6.33384
Castrejón de la Peña,Palencia,Castrejón de la Peña,34049,42.80795,-4.59901
Castrejón de Trabancos,Valladolid,Castrejón de Trabancos,47037,41.24555,-5.17538
Castrelo de Miño,Ourense,Castrelo de Miño,32022,42.29798,-8.06697
Castrelo do Val,Ourense,Castrelo do Val,32021,42.04416,-7.3636
Castril,Granada,Castril,18046,37.79581,-2.78002
Castrillo de Cabrera,León,Castrillo de Cabrera,24043,42.34036,-6.54451
Castrillo de Don Juan,Palencia,Castrillo de Don Juan,34050,41.79086,-4.07032
Castrillo de Duero,Valladolid,Castrillo de Duero,47038,41.57494,-4.01547
Castrillo de la Guareña,Zamora,Castrillo de la Guareña,49040,41.23043,-5.3255
Castrillo de la Reina,Burgos,Castrillo de la Reina,9084,41.98714,-3.2356
Castrillo de la Valduerna,León,Castrillo de la Valduerna,24044,42.32393,-6.13455
Castrillo de la Vega,Burgos,Castrillo de la Vega,9085,41.651698,-3.780214
Castrillo de Onielo,Palencia,Castrillo de Onielo,34051,41.8582,-4.30125
Castrillo de Riopisuerga,Burgos,Castrillo de Riopisuerga,9088,42.51476,-4.25337
Castrillo de Villavega,Palencia,Castrillo de Villavega,34052,42.45463,-4.48069
Castrillo del Val,Burgos,Castrillo del Val,9086,42.337531,-3.57135
Castrillo Mota de Judíos,Burgos,Castrillo Mota de Judíos,9090,42.30782,-4.17283
Castrillo-Tejeriego,Valladolid,Castrillo-Tejeriego,47039,41.7034,-4.37142
Castrillón,Asturias,Castrillón,33016,43.54793,-5.99381
Castro Caldelas,Ourense,Castro Caldelas,32023,42.37366,-7.42578
Castro de Filabres,Almería,Castro de Filabres,4033,37.18484,-2.44024
Castro de Fuentidueña,Segovia,Castro de Fuentidueña,40047,41.42044,-3.85528
Castro de Rei,Lugo,Castro de Rei,27010,43.147701,-7.492462
Castro del Río,Córdoba,Castro del Río,14019,37.688825,-4.479211
Castro-Urdiales,Cantabria,Castro-Urdiales,39020,43.380846,-3.218721
Castrobol,Valladolid,Castrobol,47040,42.13717,-5.31422
Castrocalbón,León,Castrocalbón,24046,42.19706,-5.98226
Castrocontrigo,León,Castrocontrigo,24047,42.18363,-6.19022
Castrodeza,Valladolid,Castrodeza,47041,41.64922,-4.95888
Castrogonzalo,Zamora,Castrogonzalo,49041,41.990322,-5.602725
Castrojeriz,Burgos,Castrojeriz,9091,42.288053,-4.142424
Castrojimeno,Segovia,Castrojimeno,40048,41.39659,-3.84726
Castromembibre,Valladolid,Castromembibre,47042,41.67246,-5.30474
Castromocho,Palencia,Castromocho,34053,42.031136,-4.823383
Castromonte,Valladolid,Castromonte,47043,41.77355,-5.03909
Castronuevo,Zamora,Castronuevo,49042,41.734037,-5.561791
Castronuevo de Esgueva,Valladolid,Castronuevo de Esgueva,47044,41.674829,-4.580395
Castronuño,Valladolid,Castronuño,47045,41.389137,-5.264473
Castropodame,León,Castropodame,24049,42.575793,-6.431213
Castropol,Asturias,Castropol,33017,43.525312,-7.02967
Castroponce,Valladolid,Castroponce,47046,42.12646,-5.18245
Castroserna de Abajo,Segovia,Castroserna de Abajo,40049,41.20835,-3.73387
Castroserracín,Segovia,Castroserracín,40051,41.39329,-3.80196
Castrotierra de Valmadrigal,León,Castrotierra de Valmadrigal,24050,42.329778,-5.235473
Castroverde,Lugo,Castroverde,27011,43.030111,-7.325287
Castroverde de Campos,Zamora,Castroverde de Campos,49043,41.97049,-5.31434
Castroverde de Cerrato,Valladolid,Castroverde de Cerrato,47047,41.75609,-4.22151
Castroviejo,La Rioja,Castroviejo,26044,42.32938,-2.66122
Castuera,Badajoz,Castuera,6036,38.726483,-5.545868
Catadau,Valencia,Catadau,46093,39.271977,-0.58345
Catarroja,Valencia,Catarroja,46094,39.401326,-0.401885
Catí,Castellón,Catí,12042,40.47156,0.02275
Catllar (El),Tarragona,El Catllar,43043,41.175114,1.325218
Catoira,Pontevedra,Catoira,36010,42.66748,-8.72323
Catral,Alicante,Catral,3055,38.16056,-0.802149
Caudete,Albacete,Caudete,2025,38.704119,-0.982596
Caudete de las Fuentes,Valencia,Caudete de las Fuentes,46095,39.558699,-1.279853
Caudiel,Castellón,Caudiel,12043,39.95,-0.56667
Cava,Lleida,Cava,25071,42.31834,1.61469
Cavia,Burgos,Cavia,9063,42.279424,-3.845342
Cayuela,Burgos,Cayuela,9093,42.27223,-3.81895
Cazalegas,Toledo,Cazalegas,45045,40.009929,-4.67644
Cazalilla,Jaén,Cazalilla,23027,37.98389,-3.88296
Cazalla de la Sierra,Sevilla,Cazalla de la Sierra,41032,37.930477,-5.759012
Cazorla,Jaén,Cazorla,23028,37.914072,-3.003983
Cazurra,Zamora,Cazurra,49044,41.41583,-5.70454
Cea,León,Cea,24051,42.476384,-5.012457
Cebanico,León,Cebanico,24052,42.72526,-5.02568
Cebolla,Toledo,Cebolla,45046,39.94752,-4.568439
Cebrecos,Burgos,Cebrecos,9094,41.98408,-3.59661
Cebreros,Ávila,Cebreros,5057,40.45523,-4.463885
Cebrones del Río,León,Cebrones del Río,24053,42.25726,-5.82622
Ceclavín,Cáceres,Ceclavín,10061,39.821806,-6.772569
Cedeira,A Coruña,Cedeira,15022,43.660203,-8.051226
Cedillo,Cáceres,Cedillo,10062,39.65099,-7.49817
Cedillo de la Torre,Segovia,Cedillo de la Torre,40052,41.42482,-3.60577
Cedillo del Condado,Toledo,Cedillo del Condado,45047,40.114781,-3.924564
Cedrillas,Teruel,Cedrillas,44074,40.43708,-0.8515
Cee,A Coruña,Cee,15023,42.955413,-9.1886
Cehegín,Murcia,Cehegín,30017,38.090688,-1.789223
Ceinos de Campos,Valladolid,Ceinos de Campos,47048,42.032055,-5.150158
Celada del Camino,Burgos,Celada del Camino,9095,42.26359,-3.93362
Celadas,Teruel,Celadas,44075,40.475346,-1.152271
Celanova,Ourense,Celanova,32024,42.153561,-7.955917
Cella,Teruel,Cella,44076,40.452055,-1.284032
Cellera de Ter (La),Girona,La Cellera de Ter,17189,41.969022,2.620412
Cellorigo,La Rioja,Cellorigo,26045,42.62703,-3.00016
Celrà,Girona,Celrà,17049,42.032844,2.883807
Cendea de Olza/Oltza Zendea,Navarra,Cendea de Olza/Oltza Zendea,31193,42.814589,-1.742328
Cendejas de Enmedio,Guadalajara,Cendejas de Enmedio,19080,40.98978,-2.877742
Cendejas de la Torre,Guadalajara,Cendejas de la Torre,19081,40.97916,-2.85054
Cenes de la Vega,Granada,Cenes de la Vega,18047,37.162024,-3.541042
Cenicero,La Rioja,Cenicero,26046,42.482969,-2.634933
Cenicientos,Madrid,Cenicientos,28037,40.264483,-4.465298
Cenizate,Albacete,Cenizate,2026,39.302534,-1.662663
Cenlle,Ourense,Cenlle,32025,42.33255,-8.027116
Centelles,Barcelona,Centelles,8067,41.797367,2.223586
Centenera,Guadalajara,Centenera,19082,40.65064,-3.0512
Centenera de Andaluz,Soria,Centenera de Andaluz,42059,41.5068,-2.71813
Cepeda,Salamanca,Cepeda,37098,40.462302,-6.027983
Cepeda la Mora,Ávila,Cepeda la Mora,5058,40.4578,-5.04833
Cerbón,Soria,Cerbón,42060,41.92934,-2.16895
Cerceda,A Coruña,Cerceda,15024,42.91532,-8.31881
Cercedilla,Madrid,Cercedilla,28038,40.738994,-4.055792
Cercs,Barcelona,Cercs,8268,42.12749,1.86782
Cerdà,Valencia,Cerdà,46096,39.465172,-0.370347
Cerdanyola del Vallès,Barcelona,Cerdanyola del Vallès,8266,41.493535,2.137145
Cerdedo-Cotobade,Pontevedra,Cerdedo-Cotobade,36902,42.50703,-8.44025
Cerdido,A Coruña,Cerdido,15025,43.61667,-8.0
